res_hall,remaining,total,num_picks
Drop to 398,1,1,25
Drop to 692,1,1,25
Gregorian Quad B,4,53,25
Drop to 377,0,1,25
Drop to 145,0,1,25
Drop to 441,2,2,25
Barbour Hall Apartments,18,27,25
Drop to 415,3,3,25
Grad Center C,15,17,25
Drop to 394,1,1,25
Drop to 261,0,1,25
315 Thayer,0,19,25
Sears House,11,16,25
Diman House,12,12,25
Drop to 564,1,1,25
Marcy House,14,14,25
Machado,3,12,25
Drop to 587,1,1,25
Drop to 474,1,1,25
Drop to 304,0,1,25
Drop to 617,1,1,25
Caswell Hall,44,44,25
Drop to 414,1,1,25
Harkness House,9,9,25
Hegeman,0,24,25
Drop to 29,0,1,25
Goddard House,11,30,25
Morriss Hall,3,4,25
Young Orchard #4,0,13,25
Young Orchard #2,0,12,25
Hope College,39,39,25
Grad center D,0,1,25
New Pembroke #3,0,9,25
Drop to 488,1,1,25
Grad Center D,1,102,25
No Show,37,62,25
Woolley,0,27,25
Champlin,0,5,25
New Pembroke #4,0,21,25
Drop to 179,0,3,25
Drop to 365,0,1,25
Plantations House,4,9,25
Grad Center B,16,17,25
Drop to 151,0,1,25
Drop to 402,1,1,25
Slater Hall,9,21,25
Drop to 284,0,1,25
Drop to 413,1,1,25
Drop to 421,1,1,25
Chapin House,13,15,25
Gregorian Quad A,19,76,25
Young Orchard #10,0,10,25
Drop to 248,0,1,25
Grad Center A,9,16,25
Barbour Hall,12,14,25
111 Brown Street,6,6,25
Minden,21,55,25
Olney House,5,7,25
Littlefield Hall,24,24,25
Pass,74,77,25
Emery,0,19,25
Drop to 215,0,1,25
Drop to 139,0,1,25
Drop to 554,1,1,25
Grad Center d,0,2,25
New Pembroke #1,17,17,25
Drop to 398,1,1,25
Drop to 692,1,1,25
Gregorian Quad B,4,53,25
Drop to 377,0,1,25
Drop to 145,0,1,25
Drop to 441,2,2,25
Barbour Hall Apartments,17,27,25
Drop to 415,3,3,25
Grad Center C,15,17,25
Drop to 394,1,1,25
Drop to 261,0,1,25
315 Thayer,0,19,25
Sears House,11,16,25
Diman House,12,12,25
Drop to 564,1,1,25
Marcy House,14,14,25
Machado,3,12,25
Drop to 587,1,1,25
Drop to 474,1,1,25
Drop to 304,0,1,25
Drop to 617,1,1,25
Caswell Hall,44,44,25
Drop to 414,1,1,25
Harkness House,9,9,25
Hegeman,0,24,25
Drop to 29,0,1,25
Goddard House,11,30,25
Morriss Hall,3,4,25
Young Orchard #4,0,13,25
Young Orchard #2,0,12,25
Hope College,39,39,25
Grad center D,0,1,25
New Pembroke #3,0,9,25
Drop to 488,1,1,25
Grad Center D,0,102,25
No Show,37,62,25
Woolley,0,27,25
Champlin,0,5,25
New Pembroke #4,0,21,25
Drop to 179,0,3,25
Drop to 365,0,1,25
Plantations House,4,9,25
Grad Center B,16,17,25
Drop to 151,0,1,25
Drop to 402,1,1,25
Slater Hall,9,21,25
Drop to 284,0,1,25
Drop to 413,1,1,25
Drop to 421,1,1,25
Chapin House,13,15,25
Gregorian Quad A,19,76,25
Young Orchard #10,0,10,25
Drop to 248,0,1,25
Grad Center A,9,16,25
Barbour Hall,12,14,25
111 Brown Street,6,6,25
Minden,21,55,25
Olney House,5,7,25
Littlefield Hall,24,24,25
Pass,74,77,25
Emery,0,19,25
Drop to 215,0,1,25
Drop to 139,0,1,25
Drop to 554,1,1,25
Grad Center d,0,2,25
New Pembroke #1,17,17,25
Drop to 398,1,1,25
Drop to 692,1,1,25
Gregorian Quad B,4,53,25
Drop to 377,0,1,25
Drop to 145,0,1,25
Drop to 441,2,2,25
Barbour Hall Apartments,17,27,25
Drop to 415,3,3,25
Grad Center C,15,17,25
Drop to 394,1,1,25
Drop to 261,0,1,25
315 Thayer,0,19,25
Sears House,11,16,25
Diman House,12,12,25
Drop to 564,1,1,25
Marcy House,14,14,25
Machado,3,12,25
Drop to 587,1,1,25
Drop to 474,1,1,25
Drop to 304,0,1,25
Drop to 617,1,1,25
Caswell Hall,44,44,26
Drop to 414,1,1,26
Harkness House,9,9,26
Hegeman,0,24,26
Drop to 29,0,1,26
Goddard House,11,30,26
Morriss Hall,3,4,26
Young Orchard #4,0,13,26
Young Orchard #2,0,12,26
Hope College,39,39,26
Grad center D,0,1,26
New Pembroke #3,0,9,26
Drop to 488,1,1,26
Grad Center D,0,102,26
No Show,33,62,26
Woolley,0,27,26
Champlin,0,5,26
New Pembroke #4,0,21,26
Drop to 179,0,3,26
Drop to 365,0,1,26
Plantations House,4,9,26
Grad Center B,16,17,26
Drop to 151,0,1,26
Drop to 402,0,1,26
Slater Hall,8,21,26
Drop to 284,0,1,26
Drop to 413,1,1,26
Drop to 421,1,1,26
Chapin House,13,15,26
Gregorian Quad A,19,76,26
Young Orchard #10,0,10,26
Drop to 248,0,1,26
Grad Center A,9,16,26
Barbour Hall,12,14,26
111 Brown Street,6,6,26
Minden,17,55,26
Olney House,5,7,26
Littlefield Hall,24,24,26
Pass,72,77,26
Emery,0,19,26
Drop to 215,0,1,26
Drop to 139,0,1,26
Drop to 554,1,1,26
Grad Center d,0,2,26
New Pembroke #1,17,17,26
Drop to 398,1,1,26
Drop to 692,1,1,26
Gregorian Quad B,4,53,26
Drop to 377,0,1,26
Drop to 145,0,1,26
Drop to 441,2,2,26
Barbour Hall Apartments,14,27,26
Drop to 415,1,3,26
Grad Center C,15,17,26
Drop to 394,0,1,26
Drop to 261,0,1,26
315 Thayer,0,19,26
Sears House,11,16,26
Diman House,12,12,26
Drop to 564,1,1,26
Marcy House,13,14,26
Machado,3,12,26
Drop to 587,1,1,26
Drop to 474,1,1,26
Drop to 304,0,1,26
Drop to 617,1,1,26
Caswell Hall,44,44,27
Drop to 414,1,1,27
Harkness House,9,9,27
Hegeman,0,24,27
Drop to 29,0,1,27
Goddard House,11,30,27
Morriss Hall,3,4,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,39,39,27
Grad center D,0,1,27
New Pembroke #3,0,9,27
Drop to 488,1,1,27
Grad Center D,0,102,27
No Show,31,62,27
Woolley,0,27,27
Champlin,0,5,27
New Pembroke #4,0,21,27
Drop to 179,0,3,27
Drop to 365,0,1,27
Plantations House,4,9,27
Grad Center B,14,17,27
Drop to 151,0,1,27
Drop to 402,0,1,27
Slater Hall,6,21,27
Drop to 284,0,1,27
Drop to 413,0,1,27
Drop to 421,1,1,27
Chapin House,13,15,27
Gregorian Quad A,18,76,27
Young Orchard #10,0,10,27
Drop to 248,0,1,27
Grad Center A,7,16,27
Barbour Hall,12,14,27
111 Brown Street,6,6,27
Minden,17,55,27
Olney House,5,7,27
Littlefield Hall,24,24,27
Pass,71,77,27
Emery,0,19,27
Drop to 215,0,1,27
Drop to 139,0,1,27
Drop to 554,1,1,27
Grad Center d,0,2,27
New Pembroke #1,17,17,27
Drop to 398,0,1,27
Drop to 692,1,1,27
Gregorian Quad B,4,53,27
Drop to 377,0,1,27
Drop to 145,0,1,27
Drop to 441,2,2,27
Barbour Hall Apartments,13,27,27
Drop to 415,1,3,27
Grad Center C,13,17,27
Drop to 394,0,1,27
Drop to 261,0,1,27
315 Thayer,0,19,27
Sears House,10,16,27
Diman House,12,12,27
Drop to 564,1,1,27
Marcy House,13,14,27
Machado,3,12,27
Drop to 587,1,1,27
Drop to 474,1,1,27
Drop to 304,0,1,27
Drop to 617,1,1,27
Caswell Hall,44,44,28
Drop to 414,0,1,28
Harkness House,9,9,28
Hegeman,0,24,28
Drop to 29,0,1,28
Goddard House,11,30,28
Morriss Hall,2,4,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,39,39,28
Grad center D,0,1,28
New Pembroke #3,0,9,28
Drop to 488,1,1,28
Grad Center D,0,102,28
No Show,29,62,28
Woolley,0,27,28
Champlin,0,5,28
New Pembroke #4,0,21,28
Drop to 179,0,3,28
Drop to 365,0,1,28
Plantations House,4,9,28
Grad Center B,11,17,28
Drop to 151,0,1,28
Drop to 402,0,1,28
Slater Hall,3,21,28
Drop to 284,0,1,28
Drop to 413,0,1,28
Drop to 421,0,1,28
Chapin House,13,15,28
Gregorian Quad A,18,76,28
Young Orchard #10,0,10,28
Drop to 248,0,1,28
Grad Center A,5,16,28
Barbour Hall,12,14,28
111 Brown Street,6,6,28
Minden,16,55,28
Olney House,4,7,28
Littlefield Hall,24,24,28
Pass,70,77,28
Emery,0,19,28
Drop to 215,0,1,28
Drop to 139,0,1,28
Drop to 554,1,1,28
Grad Center d,0,2,28
New Pembroke #1,17,17,28
Drop to 398,0,1,28
Drop to 692,1,1,28
Gregorian Quad B,4,53,28
Drop to 377,0,1,28
Drop to 145,0,1,28
Drop to 441,2,2,28
Barbour Hall Apartments,13,27,28
Drop to 415,0,3,28
Grad Center C,12,17,28
Drop to 394,0,1,28
Drop to 261,0,1,28
315 Thayer,0,19,28
Sears House,10,16,28
Diman House,12,12,28
Drop to 564,1,1,28
Marcy House,13,14,28
Machado,3,12,28
Drop to 587,1,1,28
Drop to 474,1,1,28
Drop to 304,0,1,28
Drop to 617,1,1,28
Caswell Hall,44,44,29
Drop to 414,0,1,29
Harkness House,9,9,29
Hegeman,0,24,29
Drop to 29,0,1,29
Goddard House,11,30,29
Morriss Hall,2,4,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,39,39,29
Grad center D,0,1,29
New Pembroke #3,0,9,29
Drop to 488,1,1,29
Grad Center D,0,102,29
No Show,24,62,29
Woolley,0,27,29
Champlin,0,5,29
New Pembroke #4,0,21,29
Drop to 179,0,3,29
Drop to 365,0,1,29
Plantations House,3,9,29
Grad Center B,10,17,29
Drop to 151,0,1,29
Drop to 402,0,1,29
Slater Hall,2,21,29
Drop to 284,0,1,29
Drop to 413,0,1,29
Drop to 421,0,1,29
Chapin House,13,15,29
Gregorian Quad A,18,76,29
Young Orchard #10,0,10,29
Drop to 248,0,1,29
Grad Center A,4,16,29
Barbour Hall,12,14,29
111 Brown Street,6,6,29
Minden,15,55,29
Olney House,4,7,29
Littlefield Hall,24,24,29
Pass,66,77,29
Emery,0,19,29
Drop to 215,0,1,29
Drop to 139,0,1,29
Drop to 554,1,1,29
Grad Center d,0,2,29
New Pembroke #1,17,17,29
Drop to 398,0,1,29
Drop to 692,1,1,29
Gregorian Quad B,4,53,29
Drop to 377,0,1,29
Drop to 145,0,1,29
Drop to 441,0,2,29
Barbour Hall Apartments,12,27,29
Drop to 415,0,3,29
Grad Center C,12,17,29
Drop to 394,0,1,29
Drop to 261,0,1,29
315 Thayer,0,19,29
Sears House,10,16,29
Diman House,12,12,29
Drop to 564,1,1,29
Marcy House,13,14,29
Machado,3,12,29
Drop to 587,1,1,29
Drop to 474,1,1,29
Drop to 304,0,1,29
Drop to 617,1,1,29
Caswell Hall,44,44,30
Drop to 414,0,1,30
Harkness House,9,9,30
Hegeman,0,24,30
Drop to 29,0,1,30
Goddard House,11,30,30
Morriss Hall,2,4,30
Young Orchard #4,0,13,30
Young Orchard #2,0,12,30
Hope College,39,39,30
Grad center D,0,1,30
New Pembroke #3,0,9,30
Drop to 488,1,1,30
Grad Center D,0,102,30
No Show,17,62,30
Woolley,0,27,30
Champlin,0,5,30
New Pembroke #4,0,21,30
Drop to 179,0,3,30
Drop to 365,0,1,30
Plantations House,3,9,30
Grad Center B,10,17,30
Drop to 151,0,1,30
Drop to 402,0,1,30
Slater Hall,1,21,30
Drop to 284,0,1,30
Drop to 413,0,1,30
Drop to 421,0,1,30
Chapin House,13,15,30
Gregorian Quad A,18,76,30
Young Orchard #10,0,10,30
Drop to 248,0,1,30
Grad Center A,3,16,30
Barbour Hall,12,14,30
111 Brown Street,6,6,30
Minden,15,55,30
Olney House,4,7,30
Littlefield Hall,24,24,30
Pass,60,77,30
Emery,0,19,30
Drop to 215,0,1,30
Drop to 139,0,1,30
Drop to 554,1,1,30
Grad Center d,0,2,30
New Pembroke #1,17,17,30
Drop to 398,0,1,30
Drop to 692,1,1,30
Gregorian Quad B,4,53,30
Drop to 377,0,1,30
Drop to 145,0,1,30
Drop to 441,0,2,30
Barbour Hall Apartments,12,27,30
Drop to 415,0,3,30
Grad Center C,12,17,30
Drop to 394,0,1,30
Drop to 261,0,1,30
315 Thayer,0,19,30
Sears House,10,16,30
Diman House,12,12,30
Drop to 564,1,1,30
Marcy House,13,14,30
Machado,3,12,30
Drop to 587,1,1,30
Drop to 474,1,1,30
Drop to 304,0,1,30
Drop to 617,1,1,30
Caswell Hall,44,44,31
Drop to 414,0,1,31
Harkness House,9,9,31
Hegeman,0,24,31
Drop to 29,0,1,31
Goddard House,11,30,31
Morriss Hall,2,4,31
Young Orchard #4,0,13,31
Young Orchard #2,0,12,31
Hope College,31,39,31
Grad center D,0,1,31
New Pembroke #3,0,9,31
Drop to 488,1,1,31
Grad Center D,0,102,31
No Show,15,62,31
Woolley,0,27,31
Champlin,0,5,31
New Pembroke #4,0,21,31
Drop to 179,0,3,31
Drop to 365,0,1,31
Plantations House,3,9,31
Grad Center B,10,17,31
Drop to 151,0,1,31
Drop to 402,0,1,31
Slater Hall,1,21,31
Drop to 284,0,1,31
Drop to 413,0,1,31
Drop to 421,0,1,31
Chapin House,13,15,31
Gregorian Quad A,18,76,31
Young Orchard #10,0,10,31
Drop to 248,0,1,31
Grad Center A,3,16,31
Barbour Hall,12,14,31
111 Brown Street,6,6,31
Minden,13,55,31
Olney House,4,7,31
Littlefield Hall,24,24,31
Pass,58,77,31
Emery,0,19,31
Drop to 215,0,1,31
Drop to 139,0,1,31
Drop to 554,1,1,31
Grad Center d,0,2,31
New Pembroke #1,16,17,31
Drop to 398,0,1,31
Drop to 692,1,1,31
Gregorian Quad B,4,53,31
Drop to 377,0,1,31
Drop to 145,0,1,31
Drop to 441,0,2,31
Barbour Hall Apartments,11,27,31
Drop to 415,0,3,31
Grad Center C,12,17,31
Drop to 394,0,1,31
Drop to 261,0,1,31
315 Thayer,0,19,31
Sears House,10,16,31
Diman House,11,12,31
Drop to 564,1,1,31
Marcy House,13,14,31
Machado,3,12,31
Drop to 587,1,1,31
Drop to 474,0,1,31
Drop to 304,0,1,31
Drop to 617,1,1,31
Caswell Hall,44,44,31
Drop to 414,0,1,31
Harkness House,9,9,31
Hegeman,0,24,31
Drop to 29,0,1,31
Goddard House,11,30,31
Morriss Hall,2,4,31
Young Orchard #4,0,13,31
Young Orchard #2,0,12,31
Hope College,31,39,31
Grad center D,0,1,31
New Pembroke #3,0,9,31
Drop to 488,1,1,31
Grad Center D,0,102,31
No Show,15,62,31
Woolley,0,27,31
Champlin,0,5,31
New Pembroke #4,0,21,31
Drop to 179,0,3,31
Drop to 365,0,1,31
Plantations House,3,9,31
Grad Center B,10,17,31
Drop to 151,0,1,31
Drop to 402,0,1,31
Slater Hall,1,21,31
Drop to 284,0,1,31
Drop to 413,0,1,31
Drop to 421,0,1,31
Chapin House,13,15,31
Gregorian Quad A,18,76,31
Young Orchard #10,0,10,31
Drop to 248,0,1,31
Grad Center A,3,16,31
Barbour Hall,12,14,31
111 Brown Street,6,6,31
Minden,12,55,31
Olney House,4,7,31
Littlefield Hall,24,24,31
Pass,58,77,31
Emery,0,19,31
Drop to 215,0,1,31
Drop to 139,0,1,31
Drop to 554,1,1,31
Grad Center d,0,2,31
New Pembroke #1,16,17,31
Drop to 398,0,1,31
Drop to 692,1,1,31
Gregorian Quad B,4,53,31
Drop to 377,0,1,31
Drop to 145,0,1,31
Drop to 441,0,2,31
Barbour Hall Apartments,11,27,31
Drop to 415,0,3,31
Grad Center C,12,17,31
Drop to 394,0,1,31
Drop to 261,0,1,31
315 Thayer,0,19,31
Sears House,10,16,31
Diman House,11,12,31
Drop to 564,1,1,31
Marcy House,13,14,31
Machado,3,12,31
Drop to 587,1,1,31
Drop to 474,0,1,31
Drop to 304,0,1,31
Drop to 617,1,1,31
Caswell Hall,44,44,32
Drop to 414,0,1,32
Harkness House,9,9,32
Hegeman,0,24,32
Drop to 29,0,1,32
Goddard House,11,30,32
Morriss Hall,1,4,32
Young Orchard #4,0,13,32
Young Orchard #2,0,12,32
Hope College,28,39,32
Grad center D,0,1,32
New Pembroke #3,0,9,32
Drop to 488,0,1,32
Grad Center D,0,102,32
No Show,15,62,32
Woolley,0,27,32
Champlin,0,5,32
New Pembroke #4,0,21,32
Drop to 179,0,3,32
Drop to 365,0,1,32
Plantations House,3,9,32
Grad Center B,9,17,32
Drop to 151,0,1,32
Drop to 402,0,1,32
Slater Hall,0,21,32
Drop to 284,0,1,32
Drop to 413,0,1,32
Drop to 421,0,1,32
Chapin House,13,15,32
Gregorian Quad A,13,76,32
Young Orchard #10,0,10,32
Drop to 248,0,1,32
Grad Center A,3,16,32
Barbour Hall,10,14,32
111 Brown Street,6,6,32
Minden,12,55,32
Olney House,4,7,32
Littlefield Hall,24,24,32
Pass,58,77,32
Emery,0,19,32
Drop to 215,0,1,32
Drop to 139,0,1,32
Drop to 554,1,1,32
Grad Center d,0,2,32
New Pembroke #1,12,17,32
Drop to 398,0,1,32
Drop to 692,1,1,32
Gregorian Quad B,4,53,32
Drop to 377,0,1,32
Drop to 145,0,1,32
Drop to 441,0,2,32
Barbour Hall Apartments,10,27,32
Drop to 415,0,3,32
Grad Center C,12,17,32
Drop to 394,0,1,32
Drop to 261,0,1,32
315 Thayer,0,19,32
Sears House,10,16,32
Diman House,11,12,32
Drop to 564,1,1,32
Marcy House,13,14,32
Machado,3,12,32
Drop to 587,1,1,32
Drop to 474,0,1,32
Drop to 304,0,1,32
Drop to 617,1,1,32
Caswell Hall,37,44,33
Drop to 414,0,1,33
Harkness House,8,9,33
Hegeman,0,24,33
Drop to 29,0,1,33
Goddard House,11,30,33
Morriss Hall,0,4,33
Young Orchard #4,0,13,33
Young Orchard #2,0,12,33
Hope College,28,39,33
Grad center D,0,1,33
New Pembroke #3,0,9,33
Drop to 488,0,1,33
Grad Center D,0,102,33
No Show,15,62,33
Woolley,0,27,33
Champlin,0,5,33
New Pembroke #4,0,21,33
Drop to 179,0,3,33
Drop to 365,0,1,33
Plantations House,3,9,33
Grad Center B,9,17,33
Drop to 151,0,1,33
Drop to 402,0,1,33
Slater Hall,0,21,33
Drop to 284,0,1,33
Drop to 413,0,1,33
Drop to 421,0,1,33
Chapin House,13,15,33
Gregorian Quad A,13,76,33
Young Orchard #10,0,10,33
Drop to 248,0,1,33
Grad Center A,3,16,33
Barbour Hall,10,14,33
111 Brown Street,5,6,33
Minden,11,55,33
Olney House,4,7,33
Littlefield Hall,24,24,33
Pass,58,77,33
Emery,0,19,33
Drop to 215,0,1,33
Drop to 139,0,1,33
Drop to 554,1,1,33
Grad Center d,0,2,33
New Pembroke #1,7,17,33
Drop to 398,0,1,33
Drop to 692,1,1,33
Gregorian Quad B,4,53,33
Drop to 377,0,1,33
Drop to 145,0,1,33
Drop to 441,0,2,33
Barbour Hall Apartments,9,27,33
Drop to 415,0,3,33
Grad Center C,12,17,33
Drop to 394,0,1,33
Drop to 261,0,1,33
315 Thayer,0,19,33
Sears House,10,16,33
Diman House,10,12,33
Drop to 564,1,1,33
Marcy House,13,14,33
Machado,3,12,33
Drop to 587,1,1,33
Drop to 474,0,1,33
Drop to 304,0,1,33
Drop to 617,1,1,33
Caswell Hall,30,44,34
Drop to 414,0,1,34
Harkness House,8,9,34
Hegeman,0,24,34
Drop to 29,0,1,34
Goddard House,11,30,34
Morriss Hall,0,4,34
Young Orchard #4,0,13,34
Young Orchard #2,0,12,34
Hope College,25,39,34
Grad center D,0,1,34
New Pembroke #3,0,9,34
Drop to 488,0,1,34
Grad Center D,0,102,34
No Show,15,62,34
Woolley,0,27,34
Champlin,0,5,34
New Pembroke #4,0,21,34
Drop to 179,0,3,34
Drop to 365,0,1,34
Plantations House,2,9,34
Grad Center B,8,17,34
Drop to 151,0,1,34
Drop to 402,0,1,34
Slater Hall,0,21,34
Drop to 284,0,1,34
Drop to 413,0,1,34
Drop to 421,0,1,34
Chapin House,13,15,34
Gregorian Quad A,10,76,34
Young Orchard #10,0,10,34
Drop to 248,0,1,34
Grad Center A,3,16,34
Barbour Hall,10,14,34
111 Brown Street,5,6,34
Minden,9,55,34
Olney House,4,7,34
Littlefield Hall,24,24,34
Pass,58,77,34
Emery,0,19,34
Drop to 215,0,1,34
Drop to 139,0,1,34
Drop to 554,1,1,34
Grad Center d,0,2,34
New Pembroke #1,5,17,34
Drop to 398,0,1,34
Drop to 692,1,1,34
Gregorian Quad B,4,53,34
Drop to 377,0,1,34
Drop to 145,0,1,34
Drop to 441,0,2,34
Barbour Hall Apartments,7,27,34
Drop to 415,0,3,34
Grad Center C,12,17,34
Drop to 394,0,1,34
Drop to 261,0,1,34
315 Thayer,0,19,34
Sears House,10,16,34
Diman House,10,12,34
Drop to 564,1,1,34
Marcy House,11,14,34
Machado,3,12,34
Drop to 587,1,1,34
Drop to 474,0,1,34
Drop to 304,0,1,34
Drop to 617,1,1,34
Caswell Hall,30,44,34
Drop to 414,0,1,34
Harkness House,8,9,34
Hegeman,0,24,34
Drop to 29,0,1,34
Goddard House,11,30,34
Morriss Hall,0,4,34
Young Orchard #4,0,13,34
Young Orchard #2,0,12,34
Hope College,24,39,34
Grad center D,0,1,34
New Pembroke #3,0,9,34
Drop to 488,0,1,34
Grad Center D,0,102,34
No Show,15,62,34
Woolley,0,27,34
Champlin,0,5,34
New Pembroke #4,0,21,34
Drop to 179,0,3,34
Drop to 365,0,1,34
Plantations House,2,9,34
Grad Center B,8,17,34
Drop to 151,0,1,34
Drop to 402,0,1,34
Slater Hall,0,21,34
Drop to 284,0,1,34
Drop to 413,0,1,34
Drop to 421,0,1,34
Chapin House,13,15,34
Gregorian Quad A,10,76,34
Young Orchard #10,0,10,34
Drop to 248,0,1,34
Grad Center A,3,16,34
Barbour Hall,10,14,34
111 Brown Street,5,6,34
Minden,9,55,34
Olney House,4,7,34
Littlefield Hall,24,24,34
Pass,58,77,34
Emery,0,19,34
Drop to 215,0,1,34
Drop to 139,0,1,34
Drop to 554,1,1,34
Grad Center d,0,2,34
New Pembroke #1,5,17,34
Drop to 398,0,1,34
Drop to 692,1,1,34
Gregorian Quad B,4,53,34
Drop to 377,0,1,34
Drop to 145,0,1,34
Drop to 441,0,2,34
Barbour Hall Apartments,7,27,34
Drop to 415,0,3,34
Grad Center C,12,17,34
Drop to 394,0,1,34
Drop to 261,0,1,34
315 Thayer,0,19,34
Sears House,10,16,34
Diman House,10,12,34
Drop to 564,1,1,34
Marcy House,11,14,34
Machado,3,12,34
Drop to 587,1,1,34
Drop to 474,0,1,34
Drop to 304,0,1,34
Drop to 617,1,1,34
Caswell Hall,19,44,35
Drop to 414,0,1,35
Harkness House,7,9,35
Hegeman,0,24,35
Drop to 29,0,1,35
Goddard House,11,30,35
Morriss Hall,0,4,35
Young Orchard #4,0,13,35
Young Orchard #2,0,12,35
Hope College,24,39,35
Grad center D,0,1,35
New Pembroke #3,0,9,35
Drop to 488,0,1,35
Grad Center D,0,102,35
No Show,15,62,35
Woolley,0,27,35
Champlin,0,5,35
New Pembroke #4,0,21,35
Drop to 179,0,3,35
Drop to 365,0,1,35
Plantations House,2,9,35
Grad Center B,5,17,35
Drop to 151,0,1,35
Drop to 402,0,1,35
Slater Hall,0,21,35
Drop to 284,0,1,35
Drop to 413,0,1,35
Drop to 421,0,1,35
Chapin House,12,15,35
Gregorian Quad A,7,76,35
Young Orchard #10,0,10,35
Drop to 248,0,1,35
Grad Center A,3,16,35
Barbour Hall,10,14,35
111 Brown Street,5,6,35
Minden,7,55,35
Olney House,4,7,35
Littlefield Hall,24,24,35
Pass,58,77,35
Emery,0,19,35
Drop to 215,0,1,35
Drop to 139,0,1,35
Drop to 554,1,1,35
Grad Center d,0,2,35
New Pembroke #1,3,17,35
Drop to 398,0,1,35
Drop to 692,1,1,35
Gregorian Quad B,4,53,35
Drop to 377,0,1,35
Drop to 145,0,1,35
Drop to 441,0,2,35
Barbour Hall Apartments,7,27,35
Drop to 415,0,3,35
Grad Center C,11,17,35
Drop to 394,0,1,35
Drop to 261,0,1,35
315 Thayer,0,19,35
Sears House,10,16,35
Diman House,9,12,35
Drop to 564,1,1,35
Marcy House,11,14,35
Machado,3,12,35
Drop to 587,1,1,35
Drop to 474,0,1,35
Drop to 304,0,1,35
Drop to 617,1,1,35
Caswell Hall,18,44,35
Drop to 414,0,1,35
Harkness House,7,9,35
Hegeman,0,24,35
Drop to 29,0,1,35
Goddard House,11,30,35
Morriss Hall,0,4,35
Young Orchard #4,0,13,35
Young Orchard #2,0,12,35
Hope College,24,39,35
Grad center D,0,1,35
New Pembroke #3,0,9,35
Drop to 488,0,1,35
Grad Center D,0,102,35
No Show,15,62,35
Woolley,0,27,35
Champlin,0,5,35
New Pembroke #4,0,21,35
Drop to 179,0,3,35
Drop to 365,0,1,35
Plantations House,2,9,35
Grad Center B,5,17,35
Drop to 151,0,1,35
Drop to 402,0,1,35
Slater Hall,0,21,35
Drop to 284,0,1,35
Drop to 413,0,1,35
Drop to 421,0,1,35
Chapin House,12,15,35
Gregorian Quad A,7,76,35
Young Orchard #10,0,10,35
Drop to 248,0,1,35
Grad Center A,3,16,35
Barbour Hall,10,14,35
111 Brown Street,5,6,35
Minden,7,55,35
Olney House,4,7,35
Littlefield Hall,24,24,35
Pass,58,77,35
Emery,0,19,35
Drop to 215,0,1,35
Drop to 139,0,1,35
Drop to 554,1,1,35
Grad Center d,0,2,35
New Pembroke #1,3,17,35
Drop to 398,0,1,35
Drop to 692,1,1,35
Gregorian Quad B,4,53,35
Drop to 377,0,1,35
Drop to 145,0,1,35
Drop to 441,0,2,35
Barbour Hall Apartments,7,27,35
Drop to 415,0,3,35
Grad Center C,11,17,35
Drop to 394,0,1,35
Drop to 261,0,1,35
315 Thayer,0,19,35
Sears House,10,16,35
Diman House,9,12,35
Drop to 564,1,1,35
Marcy House,11,14,35
Machado,3,12,35
Drop to 587,1,1,35
Drop to 474,0,1,35
Drop to 304,0,1,35
Drop to 617,1,1,35
Caswell Hall,17,44,35
Drop to 414,0,1,35
Harkness House,7,9,35
Hegeman,0,24,35
Drop to 29,0,1,35
Goddard House,11,30,35
Morriss Hall,0,4,35
Young Orchard #4,0,13,35
Young Orchard #2,0,12,35
Hope College,24,39,35
Grad center D,0,1,35
New Pembroke #3,0,9,35
Drop to 488,0,1,35
Grad Center D,0,102,35
No Show,15,62,35
Woolley,0,27,35
Champlin,0,5,35
New Pembroke #4,0,21,35
Drop to 179,0,3,35
Drop to 365,0,1,35
Plantations House,2,9,35
Grad Center B,5,17,35
Drop to 151,0,1,35
Drop to 402,0,1,35
Slater Hall,0,21,35
Drop to 284,0,1,35
Drop to 413,0,1,35
Drop to 421,0,1,35
Chapin House,12,15,35
Gregorian Quad A,7,76,35
Young Orchard #10,0,10,35
Drop to 248,0,1,35
Grad Center A,3,16,35
Barbour Hall,10,14,35
111 Brown Street,5,6,35
Minden,7,55,35
Olney House,4,7,35
Littlefield Hall,24,24,35
Pass,58,77,35
Emery,0,19,35
Drop to 215,0,1,35
Drop to 139,0,1,35
Drop to 554,1,1,35
Grad Center d,0,2,35
New Pembroke #1,3,17,35
Drop to 398,0,1,35
Drop to 692,1,1,35
Gregorian Quad B,4,53,35
Drop to 377,0,1,35
Drop to 145,0,1,35
Drop to 441,0,2,35
Barbour Hall Apartments,7,27,35
Drop to 415,0,3,35
Grad Center C,11,17,35
Drop to 394,0,1,35
Drop to 261,0,1,35
315 Thayer,0,19,35
Sears House,10,16,35
Diman House,9,12,35
Drop to 564,1,1,35
Marcy House,11,14,35
Machado,3,12,35
Drop to 587,1,1,35
Drop to 474,0,1,35
Drop to 304,0,1,35
Drop to 617,1,1,35
Caswell Hall,16,44,35
Drop to 414,0,1,35
Harkness House,7,9,35
Hegeman,0,24,35
