res_hall,remaining,total,num_picks
Drop to 679,1,1,26
Miller,3,11,26
Drop to 393,0,1,26
Drop to 415,0,1,26
Hegeman,2,41,26
Drop to 299,0,1,26
Drop to 453,0,1,26
Grad Center D,18,18,26
Diman House,35,35,26
East Andrews,3,30,26
Pass,47,47,26
Barbour Hall Apartments,16,25,26
Mead House,8,10,26
Drop to 379,0,1,26
Caswell Hall,39,39,27
Olney House,14,26,27
Harkness House,23,23,27
Drop to 199,0,1,27
Marcy House,12,20,27
Drop to 191,0,2,27
Goddard House,15,34,27
New Pembroke #3,3,8,27
Young Orchard #4,0,14,27
Young Orchard #2,0,13,27
Hope College,0,11,27
Drop to 545,1,1,27
Morriss Hall,0,4,27
New Pembroke #2,14,19,27
Champlin,0,5,27
No Show,24,54,27
Woolley,7,28,27
Grad Center C,11,19,27
New Pembroke #4,14,20,27
Drop to 159,0,1,27
Metcalf,0,48,27
Drop to 113,0,1,27
Drop to 368,0,1,27
Drop to 320,0,1,27
Drop to 249,0,1,27
Slater Hall,14,24,27
Drop to 588,1,1,27
Sears House,16,26,27
Jameson House,5,7,27
Chapin House,10,11,27
Gregorian Quad A,4,51,27
Drop to 430,0,1,27
Grad Center A,15,17,27
Barbour Hall,16,19,27
111 Brown Street,4,4,27
Minden,29,57,27
Bronson House,7,7,27
Young Orchard #10,0,13,27
Machado,15,19,27
Drop to 433,1,1,27
Emery,4,17,27
Grad Center B,16,18,27
Drop to 266,0,1,27
Drop to 235,0,1,27
Everett House,3,3,27
West Andrews,2,30,27
Poland House,13,19,27
New Pembroke #1,16,16,27
Wayland House,1,18,27
Drop to 399,0,1,27
Archibald House,12,14,27
Gregorian Quad B,3,53,27
Drop to 517,1,1,27
Drop to 679,1,1,27
Miller,3,11,27
Drop to 393,0,1,27
Drop to 415,0,1,27
Hegeman,1,41,27
Drop to 299,0,1,27
Drop to 453,0,1,27
Grad Center D,18,18,27
Diman House,35,35,27
East Andrews,3,30,27
Pass,47,47,27
Barbour Hall Apartments,13,25,27
Mead House,7,10,27
Drop to 379,0,1,27
Caswell Hall,39,39,28
Olney House,8,26,28
Harkness House,23,23,28
Drop to 199,0,1,28
Marcy House,12,20,28
Drop to 191,0,2,28
Goddard House,13,34,28
New Pembroke #3,3,8,28
Young Orchard #4,0,14,28
Young Orchard #2,0,13,28
Hope College,0,11,28
Drop to 545,1,1,28
Morriss Hall,0,4,28
New Pembroke #2,12,19,28
Champlin,0,5,28
No Show,23,54,28
Woolley,3,28,28
Grad Center C,10,19,28
New Pembroke #4,12,20,28
Drop to 159,0,1,28
Metcalf,0,48,28
Drop to 113,0,1,28
Drop to 368,0,1,28
Drop to 320,0,1,28
Drop to 249,0,1,28
Slater Hall,10,24,28
Drop to 588,1,1,28
Sears House,16,26,28
Jameson House,5,7,28
Chapin House,10,11,28
Gregorian Quad A,4,51,28
Drop to 430,0,1,28
Grad Center A,15,17,28
Barbour Hall,16,19,28
111 Brown Street,4,4,28
Minden,26,57,28
Bronson House,6,7,28
Young Orchard #10,0,13,28
Machado,15,19,28
Drop to 433,1,1,28
Emery,4,17,28
Grad Center B,16,18,28
Drop to 266,0,1,28
Drop to 235,0,1,28
Everett House,3,3,28
West Andrews,2,30,28
Poland House,12,19,28
New Pembroke #1,16,16,28
Wayland House,0,18,28
Drop to 399,0,1,28
Archibald House,8,14,28
Gregorian Quad B,3,53,28
Drop to 517,1,1,28
Drop to 679,1,1,28
Miller,3,11,28
Drop to 393,0,1,28
Drop to 415,0,1,28
Hegeman,1,41,28
Drop to 299,0,1,28
Drop to 453,0,1,28
Grad Center D,18,18,28
Diman House,35,35,28
East Andrews,2,30,28
Pass,47,47,28
Barbour Hall Apartments,13,25,28
Mead House,7,10,28
Drop to 379,0,1,28
Caswell Hall,39,39,28
Olney House,8,26,28
Harkness House,23,23,28
Drop to 199,0,1,28
Marcy House,12,20,28
Drop to 191,0,2,28
Goddard House,13,34,28
New Pembroke #3,3,8,28
Young Orchard #4,0,14,28
Young Orchard #2,0,13,28
Hope College,0,11,28
Drop to 545,1,1,28
Morriss Hall,0,4,28
New Pembroke #2,12,19,28
Champlin,0,5,28
No Show,23,54,28
Woolley,3,28,28
Grad Center C,10,19,28
New Pembroke #4,12,20,28
Drop to 159,0,1,28
Metcalf,0,48,28
Drop to 113,0,1,28
Drop to 368,0,1,28
Drop to 320,0,1,28
Drop to 249,0,1,28
Slater Hall,10,24,28
Drop to 588,1,1,28
Sears House,15,26,28
Jameson House,5,7,28
Chapin House,10,11,28
Gregorian Quad A,4,51,28
Drop to 430,0,1,28
Grad Center A,15,17,28
Barbour Hall,16,19,28
111 Brown Street,4,4,28
Minden,26,57,28
Bronson House,6,7,28
Young Orchard #10,0,13,28
Machado,15,19,28
Drop to 433,1,1,28
Emery,4,17,28
Grad Center B,16,18,28
Drop to 266,0,1,28
Drop to 235,0,1,28
Everett House,3,3,28
West Andrews,2,30,28
Poland House,12,19,28
New Pembroke #1,16,16,28
Wayland House,0,18,28
Drop to 399,0,1,28
Archibald House,8,14,28
Gregorian Quad B,3,53,28
Drop to 517,1,1,28
Drop to 679,1,1,28
Miller,3,11,28
Drop to 393,0,1,28
Drop to 415,0,1,28
Hegeman,1,41,28
Drop to 299,0,1,28
Drop to 453,0,1,28
Grad Center D,18,18,28
Diman House,35,35,28
East Andrews,2,30,28
Pass,47,47,28
Barbour Hall Apartments,13,25,28
Mead House,7,10,28
Drop to 379,0,1,28
Caswell Hall,39,39,29
Olney House,7,26,29
Harkness House,23,23,29
Drop to 199,0,1,29
Marcy House,12,20,29
Drop to 191,0,2,29
Goddard House,13,34,29
New Pembroke #3,3,8,29
Young Orchard #4,0,14,29
Young Orchard #2,0,13,29
Hope College,0,11,29
Drop to 545,1,1,29
Morriss Hall,0,4,29
New Pembroke #2,12,19,29
Champlin,0,5,29
No Show,21,54,29
Woolley,0,28,29
Grad Center C,6,19,29
New Pembroke #4,12,20,29
Drop to 159,0,1,29
Metcalf,0,48,29
Drop to 113,0,1,29
Drop to 368,0,1,29
Drop to 320,0,1,29
Drop to 249,0,1,29
Slater Hall,10,24,29
Drop to 588,1,1,29
Sears House,15,26,29
Jameson House,5,7,29
Chapin House,8,11,29
Gregorian Quad A,4,51,29
Drop to 430,0,1,29
Grad Center A,15,17,29
Barbour Hall,16,19,29
111 Brown Street,4,4,29
Minden,22,57,29
Bronson House,6,7,29
Young Orchard #10,0,13,29
Machado,13,19,29
Drop to 433,0,1,29
Emery,3,17,29
Grad Center B,13,18,29
Drop to 266,0,1,29
Drop to 235,0,1,29
Everett House,3,3,29
West Andrews,2,30,29
Poland House,12,19,29
New Pembroke #1,16,16,29
Wayland House,0,18,29
Drop to 399,0,1,29
Archibald House,7,14,29
Gregorian Quad B,3,53,29
Drop to 517,1,1,29
Drop to 679,1,1,29
Miller,3,11,29
Drop to 393,0,1,29
Drop to 415,0,1,29
Hegeman,1,41,29
Drop to 299,0,1,29
Drop to 453,0,1,29
Grad Center D,18,18,29
Diman House,35,35,29
East Andrews,2,30,29
Pass,47,47,29
Barbour Hall Apartments,10,25,29
Mead House,7,10,29
Drop to 379,0,1,29
Caswell Hall,39,39,30
Olney House,7,26,30
Harkness House,23,23,30
Drop to 199,0,1,30
Marcy House,12,20,30
Drop to 191,0,2,30
Goddard House,11,34,30
New Pembroke #3,3,8,30
Young Orchard #4,0,14,30
Young Orchard #2,0,13,30
Hope College,0,11,30
Drop to 545,1,1,30
Morriss Hall,0,4,30
New Pembroke #2,12,19,30
Champlin,0,5,30
No Show,18,54,30
Woolley,0,28,30
Grad Center C,4,19,30
New Pembroke #4,11,20,30
Drop to 159,0,1,30
Metcalf,0,48,30
Drop to 113,0,1,30
Drop to 368,0,1,30
Drop to 320,0,1,30
Drop to 249,0,1,30
Slater Hall,10,24,30
Drop to 588,1,1,30
Sears House,15,26,30
Jameson House,5,7,30
Chapin House,8,11,30
Gregorian Quad A,4,51,30
Drop to 430,0,1,30
Grad Center A,15,17,30
Barbour Hall,16,19,30
111 Brown Street,4,4,30
Minden,18,57,30
Bronson House,6,7,30
Young Orchard #10,0,13,30
Machado,13,19,30
Drop to 433,0,1,30
Emery,0,17,30
Grad Center B,13,18,30
Drop to 266,0,1,30
Drop to 235,0,1,30
Everett House,3,3,30
West Andrews,2,30,30
Poland House,9,19,30
New Pembroke #1,16,16,30
Wayland House,0,18,30
Drop to 399,0,1,30
Archibald House,6,14,30
Gregorian Quad B,3,53,30
Drop to 517,1,1,30
Drop to 679,1,1,30
Miller,3,11,30
Drop to 393,0,1,30
Drop to 415,0,1,30
Hegeman,1,41,30
Drop to 299,0,1,30
Drop to 453,0,1,30
Grad Center D,18,18,30
Diman House,35,35,30
East Andrews,2,30,30
Pass,47,47,30
Barbour Hall Apartments,8,25,30
Mead House,7,10,30
Drop to 379,0,1,30
Caswell Hall,39,39,31
Olney House,6,26,31
Harkness House,23,23,31
Drop to 199,0,1,31
Marcy House,12,20,31
Drop to 191,0,2,31
Goddard House,11,34,31
New Pembroke #3,3,8,31
Young Orchard #4,0,14,31
Young Orchard #2,0,13,31
Hope College,0,11,31
Drop to 545,1,1,31
Morriss Hall,0,4,31
New Pembroke #2,12,19,31
Champlin,0,5,31
No Show,16,54,31
Woolley,0,28,31
Grad Center C,4,19,31
New Pembroke #4,7,20,31
Drop to 159,0,1,31
Metcalf,0,48,31
Drop to 113,0,1,31
Drop to 368,0,1,31
Drop to 320,0,1,31
Drop to 249,0,1,31
Slater Hall,9,24,31
Drop to 588,1,1,31
Sears House,15,26,31
Jameson House,5,7,31
Chapin House,8,11,31
Gregorian Quad A,4,51,31
Drop to 430,0,1,31
Grad Center A,15,17,31
Barbour Hall,15,19,31
111 Brown Street,4,4,31
Minden,13,57,31
Bronson House,6,7,31
Young Orchard #10,0,13,31
Machado,13,19,31
Drop to 433,0,1,31
Emery,0,17,31
Grad Center B,12,18,31
Drop to 266,0,1,31
Drop to 235,0,1,31
Everett House,2,3,31
West Andrews,2,30,31
Poland House,7,19,31
New Pembroke #1,16,16,31
Wayland House,0,18,31
Drop to 399,0,1,31
Archibald House,6,14,31
Gregorian Quad B,3,53,31
Drop to 517,1,1,31
Drop to 679,1,1,31
Miller,3,11,31
Drop to 393,0,1,31
Drop to 415,0,1,31
Hegeman,1,41,31
Drop to 299,0,1,31
Drop to 453,0,1,31
Grad Center D,18,18,31
Diman House,35,35,31
East Andrews,2,30,31
Pass,46,47,31
Barbour Hall Apartments,8,25,31
Mead House,6,10,31
Drop to 379,0,1,31
Caswell Hall,39,39,32
Olney House,6,26,32
Harkness House,23,23,32
Drop to 199,0,1,32
Marcy House,12,20,32
Drop to 191,0,2,32
Goddard House,11,34,32
New Pembroke #3,0,8,32
Young Orchard #4,0,14,32
Young Orchard #2,0,13,32
Hope College,0,11,32
Drop to 545,1,1,32
Morriss Hall,0,4,32
New Pembroke #2,11,19,32
Champlin,0,5,32
No Show,13,54,32
Woolley,0,28,32
Grad Center C,3,19,32
New Pembroke #4,4,20,32
Drop to 159,0,1,32
Metcalf,0,48,32
Drop to 113,0,1,32
Drop to 368,0,1,32
Drop to 320,0,1,32
Drop to 249,0,1,32
Slater Hall,9,24,32
Drop to 588,1,1,32
Sears House,15,26,32
Jameson House,5,7,32
Chapin House,8,11,32
Gregorian Quad A,4,51,32
Drop to 430,0,1,32
Grad Center A,13,17,32
Barbour Hall,15,19,32
111 Brown Street,4,4,32
Minden,13,57,32
Bronson House,6,7,32
Young Orchard #10,0,13,32
Machado,12,19,32
Drop to 433,0,1,32
Emery,0,17,32
Grad Center B,12,18,32
Drop to 266,0,1,32
Drop to 235,0,1,32
Everett House,2,3,32
West Andrews,2,30,32
Poland House,5,19,32
New Pembroke #1,16,16,32
Wayland House,0,18,32
Drop to 399,0,1,32
Archibald House,6,14,32
Gregorian Quad B,3,53,32
Drop to 517,1,1,32
Drop to 679,1,1,32
Miller,3,11,32
Drop to 393,0,1,32
Drop to 415,0,1,32
Hegeman,1,41,32
Drop to 299,0,1,32
Drop to 453,0,1,32
Grad Center D,18,18,32
Diman House,35,35,32
East Andrews,2,30,32
Pass,46,47,32
Barbour Hall Apartments,8,25,32
Mead House,5,10,32
Drop to 379,0,1,32
Caswell Hall,39,39,32
Olney House,6,26,32
Harkness House,23,23,32
Drop to 199,0,1,32
Marcy House,12,20,32
Drop to 191,0,2,32
Goddard House,11,34,32
New Pembroke #3,0,8,32
Young Orchard #4,0,14,32
Young Orchard #2,0,13,32
Hope College,0,11,32
Drop to 545,1,1,32
Morriss Hall,0,4,32
New Pembroke #2,11,19,32
Champlin,0,5,32
No Show,13,54,32
Woolley,0,28,32
Grad Center C,3,19,32
New Pembroke #4,4,20,32
Drop to 159,0,1,32
Metcalf,0,48,32
Drop to 113,0,1,32
Drop to 368,0,1,32
Drop to 320,0,1,32
Drop to 249,0,1,32
Slater Hall,9,24,32
Drop to 588,1,1,32
Sears House,15,26,32
Jameson House,5,7,32
Chapin House,8,11,32
Gregorian Quad A,4,51,32
Drop to 430,0,1,32
Grad Center A,13,17,32
Barbour Hall,15,19,32
111 Brown Street,4,4,32
Minden,13,57,32
Bronson House,6,7,32
Young Orchard #10,0,13,32
Machado,12,19,32
Drop to 433,0,1,32
Emery,0,17,32
Grad Center B,12,18,32
Drop to 266,0,1,32
Drop to 235,0,1,32
Everett House,2,3,32
West Andrews,2,30,32
Poland House,5,19,32
New Pembroke #1,16,16,32
Wayland House,0,18,32
Drop to 399,0,1,32
Archibald House,6,14,32
Gregorian Quad B,3,53,32
Drop to 517,1,1,32
Drop to 679,1,1,32
Miller,3,11,32
Drop to 393,0,1,32
Drop to 415,0,1,32
Hegeman,1,41,32
Drop to 299,0,1,32
Drop to 453,0,1,32
Grad Center D,18,18,32
Diman House,35,35,32
East Andrews,2,30,32
Pass,46,47,32
Barbour Hall Apartments,8,25,32
Mead House,4,10,32
Drop to 379,0,1,32
Caswell Hall,39,39,33
Olney House,6,26,33
Harkness House,22,23,33
Drop to 199,0,1,33
Marcy House,12,20,33
Drop to 191,0,2,33
Goddard House,10,34,33
New Pembroke #3,0,8,33
Young Orchard #4,0,14,33
Young Orchard #2,0,13,33
Hope College,0,11,33
Drop to 545,0,1,33
Morriss Hall,0,4,33
New Pembroke #2,7,19,33
Champlin,0,5,33
No Show,13,54,33
Woolley,0,28,33
Grad Center C,3,19,33
New Pembroke #4,2,20,33
Drop to 159,0,1,33
Metcalf,0,48,33
Drop to 113,0,1,33
Drop to 368,0,1,33
Drop to 320,0,1,33
Drop to 249,0,1,33
Slater Hall,9,24,33
Drop to 588,1,1,33
Sears House,15,26,33
Jameson House,5,7,33
Chapin House,8,11,33
Gregorian Quad A,4,51,33
Drop to 430,0,1,33
Grad Center A,13,17,33
Barbour Hall,15,19,33
111 Brown Street,4,4,33
Minden,12,57,33
Bronson House,6,7,33
Young Orchard #10,0,13,33
Machado,11,19,33
Drop to 433,0,1,33
Emery,0,17,33
Grad Center B,12,18,33
Drop to 266,0,1,33
Drop to 235,0,1,33
Everett House,2,3,33
West Andrews,2,30,33
Poland House,1,19,33
New Pembroke #1,15,16,33
Wayland House,0,18,33
Drop to 399,0,1,33
Archibald House,4,14,33
Gregorian Quad B,3,53,33
Drop to 517,1,1,33
Drop to 679,1,1,33
Miller,3,11,33
Drop to 393,0,1,33
Drop to 415,0,1,33
Hegeman,1,41,33
Drop to 299,0,1,33
Drop to 453,0,1,33
Grad Center D,18,18,33
Diman House,33,35,33
East Andrews,2,30,33
Pass,46,47,33
Barbour Hall Apartments,8,25,33
Mead House,3,10,33
Drop to 379,0,1,33
Caswell Hall,38,39,34
Olney House,6,26,34
Harkness House,19,23,34
Drop to 199,0,1,34
Marcy House,12,20,34
Drop to 191,0,2,34
Goddard House,10,34,34
New Pembroke #3,0,8,34
Young Orchard #4,0,14,34
Young Orchard #2,0,13,34
Hope College,0,11,34
Drop to 545,0,1,34
Morriss Hall,0,4,34
New Pembroke #2,7,19,34
Champlin,0,5,34
No Show,12,54,34
Woolley,0,28,34
Grad Center C,3,19,34
New Pembroke #4,2,20,34
Drop to 159,0,1,34
Metcalf,0,48,34
Drop to 113,0,1,34
Drop to 368,0,1,34
Drop to 320,0,1,34
Drop to 249,0,1,34
Slater Hall,8,24,34
Drop to 588,1,1,34
Sears House,15,26,34
Jameson House,4,7,34
Chapin House,8,11,34
Gregorian Quad A,4,51,34
Drop to 430,0,1,34
Grad Center A,13,17,34
Barbour Hall,10,19,34
111 Brown Street,4,4,34
Minden,12,57,34
Bronson House,6,7,34
Young Orchard #10,0,13,34
Machado,11,19,34
Drop to 433,0,1,34
Emery,0,17,34
Grad Center B,12,18,34
Drop to 266,0,1,34
Drop to 235,0,1,34
Everett House,2,3,34
West Andrews,2,30,34
Poland House,1,19,34
New Pembroke #1,13,16,34
Wayland House,0,18,34
Drop to 399,0,1,34
Archibald House,4,14,34
Gregorian Quad B,3,53,34
Drop to 517,0,1,34
Drop to 679,1,1,34
Miller,3,11,34
Drop to 393,0,1,34
Drop to 415,0,1,34
Hegeman,1,41,34
Drop to 299,0,1,34
Drop to 453,0,1,34
Grad Center D,18,18,34
Diman House,29,35,34
East Andrews,2,30,34
Pass,46,47,34
Barbour Hall Apartments,8,25,34
Mead House,2,10,34
Drop to 379,0,1,34
Caswell Hall,33,39,35
Olney House,6,26,35
Harkness House,18,23,35
Drop to 199,0,1,35
Marcy House,12,20,35
Drop to 191,0,2,35
Goddard House,10,34,35
New Pembroke #3,0,8,35
Young Orchard #4,0,14,35
Young Orchard #2,0,13,35
Hope College,0,11,35
Drop to 545,0,1,35
Morriss Hall,0,4,35
New Pembroke #2,7,19,35
Champlin,0,5,35
No Show,11,54,35
Woolley,0,28,35
Grad Center C,3,19,35
New Pembroke #4,2,20,35
Drop to 159,0,1,35
Metcalf,0,48,35
Drop to 113,0,1,35
Drop to 368,0,1,35
Drop to 320,0,1,35
Drop to 249,0,1,35
Slater Hall,4,24,35
Drop to 588,1,1,35
Sears House,14,26,35
Jameson House,4,7,35
Chapin House,8,11,35
Gregorian Quad A,3,51,35
Drop to 430,0,1,35
Grad Center A,13,17,35
Barbour Hall,10,19,35
111 Brown Street,4,4,35
Minden,12,57,35
Bronson House,5,7,35
Young Orchard #10,0,13,35
Machado,11,19,35
Drop to 433,0,1,35
Emery,0,17,35
Grad Center B,11,18,35
Drop to 266,0,1,35
Drop to 235,0,1,35
Everett House,2,3,35
West Andrews,2,30,35
Poland House,1,19,35
New Pembroke #1,12,16,35
Wayland House,0,18,35
Drop to 399,0,1,35
Archibald House,4,14,35
Gregorian Quad B,3,53,35
Drop to 517,0,1,35
Drop to 679,1,1,35
Miller,3,11,35
Drop to 393,0,1,35
Drop to 415,0,1,35
Hegeman,1,41,35
Drop to 299,0,1,35
Drop to 453,0,1,35
Grad Center D,18,18,35
Diman House,27,35,35
East Andrews,2,30,35
Pass,46,47,35
Barbour Hall Apartments,6,25,35
Mead House,2,10,35
Drop to 379,0,1,35
Caswell Hall,26,39,36
Olney House,6,26,36
Harkness House,16,23,36
Drop to 199,0,1,36
Marcy House,9,20,36
Drop to 191,0,2,36
Goddard House,10,34,36
New Pembroke #3,0,8,36
Young Orchard #4,0,14,36
Young Orchard #2,0,13,36
Hope College,0,11,36
Drop to 545,0,1,36
Morriss Hall,0,4,36
New Pembroke #2,6,19,36
Champlin,0,5,36
No Show,11,54,36
Woolley,0,28,36
Grad Center C,3,19,36
New Pembroke #4,2,20,36
Drop to 159,0,1,36
Metcalf,0,48,36
Drop to 113,0,1,36
Drop to 368,0,1,36
Drop to 320,0,1,36
Drop to 249,0,1,36
Slater Hall,0,24,36
Drop to 588,1,1,36
Sears House,14,26,36
Jameson House,3,7,36
Chapin House,8,11,36
Gregorian Quad A,3,51,36
Drop to 430,0,1,36
Grad Center A,12,17,36
Barbour Hall,10,19,36
111 Brown Street,4,4,36
Minden,12,57,36
Bronson House,3,7,36
Young Orchard #10,0,13,36
Machado,10,19,36
Drop to 433,0,1,36
Emery,0,17,36
Grad Center B,11,18,36
Drop to 266,0,1,36
Drop to 235,0,1,36
Everett House,2,3,36
West Andrews,2,30,36
Poland House,1,19,36
New Pembroke #1,11,16,36
Wayland House,0,18,36
Drop to 399,0,1,36
Archibald House,1,14,36
Gregorian Quad B,3,53,36
Drop to 517,0,1,36
Drop to 679,1,1,36
Miller,3,11,36
Drop to 393,0,1,36
Drop to 415,0,1,36
Hegeman,1,41,36
Drop to 299,0,1,36
Drop to 453,0,1,36
Grad Center D,17,18,36
Diman House,24,35,36
East Andrews,2,30,36
Pass,46,47,36
Barbour Hall Apartments,5,25,36
Mead House,2,10,36
Drop to 379,0,1,36
Caswell Hall,24,39,37
Olney House,6,26,37
Harkness House,15,23,37
Drop to 199,0,1,37
Marcy House,9,20,37
Drop to 191,0,2,37
Goddard House,10,34,37
New Pembroke #3,0,8,37
Young Orchard #4,0,14,37
Young Orchard #2,0,13,37
Hope College,0,11,37
Drop to 545,0,1,37
Morriss Hall,0,4,37
New Pembroke #2,6,19,37
Champlin,0,5,37
No Show,11,54,37
Woolley,0,28,37
Grad Center C,3,19,37
New Pembroke #4,2,20,37
Drop to 159,0,1,37
Metcalf,0,48,37
Drop to 113,0,1,37
Drop to 368,0,1,37
Drop to 320,0,1,37
Drop to 249,0,1,37
Slater Hall,0,24,37
Drop to 588,1,1,37
Sears House,14,26,37
Jameson House,3,7,37
Chapin House,8,11,37
Gregorian Quad A,3,51,37
Drop to 430,0,1,37
Grad Center A,11,17,37
Barbour Hall,9,19,37
111 Brown Street,4,4,37
Minden,11,57,37
Bronson House,1,7,37
Young Orchard #10,0,13,37
Machado,9,19,37
Drop to 433,0,1,37
Emery,0,17,37
Grad Center B,8,18,37
Drop to 266,0,1,37
Drop to 235,0,1,37
Everett House,1,3,37
West Andrews,2,30,37
Poland House,1,19,37
New Pembroke #1,8,16,37
Wayland House,0,18,37
Drop to 399,0,1,37
Archibald House,1,14,37
Gregorian Quad B,3,53,37
Drop to 517,0,1,37
Drop to 679,1,1,37
Miller,3,11,37
Drop to 393,0,1,37
Drop to 415,0,1,37
Hegeman,1,41,37
Drop to 299,0,1,37
Drop to 453,0,1,37
Grad Center D,14,18,37
Diman House,24,35,37
East Andrews,2,30,37
Pass,46,47,37
Barbour Hall Apartments,3,25,37
Mead House,2,10,37
Drop to 379,0,1,37
Caswell Hall,22,39,38
Olney House,6,26,38
Harkness House,15,23,38
Drop to 199,0,1,38
Marcy House,9,20,38
Drop to 191,0,2,38
Goddard House,10,34,38
New Pembroke #3,0,8,38
Young Orchard #4,0,14,38
Young Orchard #2,0,13,38
Hope College,0,11,38
Drop to 545,0,1,38
Morriss Hall,0,4,38
New Pembroke #2,6,19,38
Champlin,0,5,38
No Show,11,54,38
Woolley,0,28,38
Grad Center C,3,19,38
New Pembroke #4,2,20,38
Drop to 159,0,1,38
Metcalf,0,48,38
Drop to 113,0,1,38
Drop to 368,0,1,38
Drop to 320,0,1,38
Drop to 249,0,1,38
Slater Hall,0,24,38
Drop to 588,1,1,38
Sears House,14,26,38
Jameson House,3,7,38
Chapin House,8,11,38
Gregorian Quad A,3,51,38
Drop to 430,0,1,38
Grad Center A,7,17,38
Barbour Hall,9,19,38
111 Brown Street,4,4,38
Minden,10,57,38
Bronson House,1,7,38
Young Orchard #10,0,13,38
Machado,9,19,38
Drop to 433,0,1,38
Emery,0,17,38
Grad Center B,7,18,38
Drop to 266,0,1,38
Drop to 235,0,1,38
Everett House,1,3,38
West Andrews,2,30,38
Poland House,1,19,38
New Pembroke #1,6,16,38
Wayland House,0,18,38
Drop to 399,0,1,38
Archibald House,1,14,38
Gregorian Quad B,3,53,38
Drop to 517,0,1,38
Drop to 679,1,1,38
Miller,3,11,38
Drop to 393,0,1,38
Drop to 415,0,1,38
Hegeman,1,41,38
Drop to 299,0,1,38
Drop to 453,0,1,38
Grad Center D,9,18,38
Diman House,20,35,38
East Andrews,2,30,38
Pass,46,47,38
Barbour Hall Apartments,2,25,38
Mead House,1,10,38
Drop to 379,0,1,38
Caswell Hall,8,39,39
Olney House,6,26,39
Harkness House,15,23,39
Drop to 199,0,1,39
Marcy House,9,20,39
Drop to 191,0,2,39
Goddard House,10,34,39
New Pembroke #3,0,8,39
Young Orchard #4,0,14,39
Young Orchard #2,0,13,39
Hope College,0,11,39
Drop to 545,0,1,39
Morriss Hall,0,4,39
New Pembroke #2,5,19,39
Champlin,0,5,39
No Show,11,54,39
Woolley,0,28,39
Grad Center C,3,19,39
New Pembroke #4,1,20,39
Drop to 159,0,1,39
Metcalf,0,48,39
Drop to 113,0,1,39
Drop to 368,0,1,39
Drop to 320,0,1,39
Drop to 249,0,1,39
Slater Hall,0,24,39
Drop to 588,0,1,39
Sears House,14,26,39
Jameson House,3,7,39
Chapin House,8,11,39
Gregorian Quad A,3,51,39
Drop to 430,0,1,39
Grad Center A,7,17,39
Barbour Hall,8,19,39
111 Brown Street,4,4,39
Minden,9,57,39
Bronson House,1,7,39
Young Orchard #10,0,13,39
Machado,9,19,39
Drop to 433,0,1,39
Emery,0,17,39
Grad Center B,7,18,39
Drop to 266,0,1,39
Drop to 235,0,1,39
Everett House,1,3,39
West Andrews,2,30,39
Poland House,1,19,39
New Pembroke #1,4,16,39
Wayland House,0,18,39
Drop to 399,0,1,39
Archibald House,1,14,39
Gregorian Quad B,3,53,39
Drop to 517,0,1,39
Drop to 679,1,1,39
Miller,3,11,39
Drop to 393,0,1,39
Drop to 415,0,1,39
Hegeman,1,41,39
Drop to 299,0,1,39
Drop to 453,0,1,39
Grad Center D,6,18,39
Diman House,18,35,39
East Andrews,2,30,39
Pass,46,47,39
Barbour Hall Apartments,0,25,39
Mead House,1,10,39
Drop to 379,0,1,39
Caswell Hall,2,39,40
Olney House,6,26,40
Harkness House,15,23,40
Drop to 199,0,1,40
Marcy House,9,20,40
Drop to 191,0,2,40
Goddard House,10,34,40
New Pembroke #3,0,8,40
Young Orchard #4,0,14,40
Young Orchard #2,0,13,40
Hope College,0,11,40
Drop to 545,0,1,40
Morriss Hall,0,4,40
New Pembroke #2,5,19,40
Champlin,0,5,40
No Show,11,54,40
Woolley,0,28,40
Grad Center C,0,19,40
New Pembroke #4,0,20,40
Drop to 159,0,1,40
Metcalf,0,48,40
Drop to 113,0,1,40
Drop to 368,0,1,40
Drop to 320,0,1,40
Drop to 249,0,1,40
Slater Hall,0,24,40
Drop to 588,0,1,40
Sears House,14,26,40
Jameson House,3,7,40
Chapin House,8,11,40
Gregorian Quad A,3,51,40
Drop to 430,0,1,40
Grad Center A,5,17,40
Barbour Hall,7,19,40
111 Brown Street,4,4,40
Minden,6,57,40
Bronson House,1,7,40
Young Orchard #10,0,13,40
Machado,8,19,40
Drop to 433,0,1,40
Emery,0,17,40
Grad Center B,5,18,40
Drop to 266,0,1,40
Drop to 235,0,1,40
Everett House,1,3,40
West Andrews,2,30,40
Poland House,1,19,40
New Pembroke #1,4,16,40
Wayland House,0,18,40
Drop to 399,0,1,40
Archibald House,1,14,40
Gregorian Quad B,3,53,40
Drop to 517,0,1,40
Drop to 679,1,1,40
Miller,3,11,40
Drop to 393,0,1,40
Drop to 415,0,1,40
Hegeman,1,41,40
Drop to 299,0,1,40
Drop to 453,0,1,40
Grad Center D,5,18,40
Diman House,17,35,40
East Andrews,2,30,40
Pass,46,47,40
Barbour Hall Apartments,0,25,40
Mead House,1,10,40
Drop to 379,0,1,40
Caswell Hall,0,39,41
Olney House,6,26,41
Harkness House,11,23,41
Drop to 199,0,1,41
Marcy House,9,20,41
Drop to 191,0,2,41
Goddard House,10,34,41
New Pembroke #3,0,8,41
Young Orchard #4,0,14,41
Young Orchard #2,0,13,41
Hope College,0,11,41
Drop to 545,0,1,41
Morriss Hall,0,4,41
