res_hall,remaining,total,num_picks
Drop to 255,0,1,27
Champlin,3,5,27
Miller,1,11,27
Barbour Hall Apartments,2,18,27
Hegeman,0,41,27
Drop to 413,1,1,27
Grad Center D,13,13,27
Diman House,12,12,27
East Andrews,0,25,27
Marcy House,0,5,27
Minden,16,54,27
Morris Hall,1,4,27
,2,2,27
Caswell Hall,34,34,27
Harkness House,5,6,27
Goddard House,1,23,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,1,11,27
New Pembroke #3,7,7,27
New Pembroke #2,5,5,27
Drop to 340,0,1,27
No Show,9,32,27
Woolley,17,32,27
Grad Center C,4,14,27
New Pembroke #4,1,5,27
Metcalf,0,64,27
Drop to 365,0,1,27
Plantations House,0,4,27
Grad Center B,6,12,27
Drop to 383,0,1,27
Slater Hall,4,15,27
Drop to 284,0,1,27
Drop to 212,0,1,27
Jameson House,8,10,27
Chapin House,1,6,27
Gregorian Quad A,1,51,27
Young Orchard #10,0,14,27
Drop to 446,1,1,27
Mead House,2,12,27
Drop to 288,0,1,27
Bronson House,8,9,27
Drop to 389.5,0,1,27
Archibald House,8,15,27
Olney House,1,9,27
Emery,17,22,27
Drop to 445,0,1,27
Sears House,0,13,27
Drop to 490,1,1,27
Drop to 526,1,1,27
West Andrews,0,24,27
Poland House,1,18,27
New Pembroke #1,15,15,27
Wayland House,0,19,27
Grad Center A,6,12,27
Gregorian Quad B,0,32,27
Everett House,4,4,27
Drop to 255,0,1,27
Champlin,3,5,27
Miller,1,11,27
Barbour Hall Apartments,2,18,27
Hegeman,0,41,27
Drop to 413,1,1,27
Grad Center D,13,13,27
Diman House,12,12,27
East Andrews,0,25,27
Marcy House,0,5,27
Minden,16,54,27
Morris Hall,1,4,27
,2,2,28
Caswell Hall,34,34,28
Harkness House,5,6,28
Goddard House,1,23,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,1,11,28
New Pembroke #3,5,7,28
New Pembroke #2,5,5,28
Drop to 340,0,1,28
No Show,9,32,28
Woolley,15,32,28
Grad Center C,3,14,28
New Pembroke #4,1,5,28
Metcalf,0,64,28
Drop to 365,0,1,28
Plantations House,0,4,28
Grad Center B,3,12,28
Drop to 383,0,1,28
Slater Hall,4,15,28
Drop to 284,0,1,28
Drop to 212,0,1,28
Jameson House,8,10,28
Chapin House,1,6,28
Gregorian Quad A,0,51,28
Young Orchard #10,0,14,28
Drop to 446,1,1,28
Mead House,2,12,28
Drop to 288,0,1,28
Bronson House,5,9,28
Drop to 389.5,0,1,28
Archibald House,6,15,28
Olney House,1,9,28
Emery,16,22,28
Drop to 445,0,1,28
Sears House,0,13,28
Drop to 490,1,1,28
Drop to 526,1,1,28
West Andrews,0,24,28
Poland House,1,18,28
New Pembroke #1,15,15,28
Wayland House,0,19,28
Grad Center A,5,12,28
Gregorian Quad B,0,32,28
Everett House,2,4,28
Drop to 255,0,1,28
Champlin,3,5,28
Miller,1,11,28
Barbour Hall Apartments,2,18,28
Hegeman,0,41,28
Drop to 413,0,1,28
Grad Center D,13,13,28
Diman House,12,12,28
East Andrews,0,25,28
Marcy House,0,5,28
Minden,11,54,28
Morris Hall,1,4,28
,2,2,28
Caswell Hall,34,34,28
Harkness House,5,6,28
Goddard House,1,23,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,1,11,28
New Pembroke #3,5,7,28
New Pembroke #2,5,5,28
Drop to 340,0,1,28
No Show,9,32,28
Woolley,15,32,28
Grad Center C,3,14,28
New Pembroke #4,1,5,28
Metcalf,0,64,28
Drop to 365,0,1,28
Plantations House,0,4,28
Grad Center B,3,12,28
Drop to 383,0,1,28
Slater Hall,4,15,28
Drop to 284,0,1,28
Drop to 212,0,1,28
Jameson House,8,10,28
Chapin House,1,6,28
Gregorian Quad A,0,51,28
Young Orchard #10,0,14,28
Drop to 446,1,1,28
Mead House,2,12,28
Drop to 288,0,1,28
Bronson House,5,9,28
Drop to 389.5,0,1,28
Archibald House,6,15,28
Olney House,1,9,28
Emery,15,22,28
Drop to 445,0,1,28
Sears House,0,13,28
Drop to 490,1,1,28
Drop to 526,1,1,28
West Andrews,0,24,28
Poland House,1,18,28
New Pembroke #1,15,15,28
Wayland House,0,19,28
Grad Center A,5,12,28
Gregorian Quad B,0,32,28
Everett House,2,4,28
Drop to 255,0,1,28
Champlin,3,5,28
Miller,1,11,28
Barbour Hall Apartments,2,18,28
Hegeman,0,41,28
Drop to 413,0,1,28
Grad Center D,13,13,28
Diman House,12,12,28
East Andrews,0,25,28
Marcy House,0,5,28
Minden,11,54,28
Morris Hall,1,4,28
,2,2,28
Caswell Hall,34,34,28
Harkness House,5,6,28
Goddard House,1,23,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,1,11,28
New Pembroke #3,5,7,28
New Pembroke #2,5,5,28
Drop to 340,0,1,28
No Show,9,32,28
Woolley,15,32,28
Grad Center C,3,14,28
New Pembroke #4,1,5,28
Metcalf,0,64,28
Drop to 365,0,1,28
Plantations House,0,4,28
Grad Center B,3,12,28
Drop to 383,0,1,28
Slater Hall,4,15,28
Drop to 284,0,1,28
Drop to 212,0,1,28
Jameson House,8,10,28
Chapin House,1,6,28
Gregorian Quad A,0,51,28
Young Orchard #10,0,14,28
Drop to 446,1,1,28
Mead House,2,12,28
Drop to 288,0,1,28
Bronson House,4,9,28
Drop to 389.5,0,1,28
Archibald House,6,15,28
Olney House,1,9,28
Emery,15,22,28
Drop to 445,0,1,28
Sears House,0,13,28
Drop to 490,1,1,28
Drop to 526,1,1,28
West Andrews,0,24,28
Poland House,1,18,28
New Pembroke #1,15,15,28
Wayland House,0,19,28
Grad Center A,5,12,28
Gregorian Quad B,0,32,28
Everett House,2,4,28
Drop to 255,0,1,28
Champlin,3,5,28
Miller,1,11,28
Barbour Hall Apartments,2,18,28
Hegeman,0,41,28
Drop to 413,0,1,28
Grad Center D,13,13,28
Diman House,12,12,28
East Andrews,0,25,28
Marcy House,0,5,28
Minden,11,54,28
Morris Hall,1,4,28
,2,2,29
Caswell Hall,34,34,29
Harkness House,5,6,29
Goddard House,1,23,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,1,11,29
New Pembroke #3,5,7,29
New Pembroke #2,5,5,29
Drop to 340,0,1,29
No Show,9,32,29
Woolley,12,32,29
Grad Center C,3,14,29
New Pembroke #4,1,5,29
Metcalf,0,64,29
Drop to 365,0,1,29
Plantations House,0,4,29
Grad Center B,3,12,29
Drop to 383,0,1,29
Slater Hall,4,15,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,7,10,29
Chapin House,1,6,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
Mead House,2,12,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,1,15,29
Olney House,1,9,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,0,13,29
Drop to 490,1,1,29
Drop to 526,1,1,29
West Andrews,0,24,29
Poland House,1,18,29
New Pembroke #1,15,15,29
Wayland House,0,19,29
Grad Center A,2,12,29
Gregorian Quad B,0,32,29
Everett House,2,4,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,1,11,29
Barbour Hall Apartments,2,18,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,13,13,29
Diman House,12,12,29
East Andrews,0,25,29
Marcy House,0,5,29
Minden,10,54,29
Morris Hall,1,4,29
,2,2,29
Caswell Hall,34,34,29
Harkness House,5,6,29
Goddard House,1,23,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,1,11,29
New Pembroke #3,5,7,29
New Pembroke #2,5,5,29
Drop to 340,0,1,29
No Show,9,32,29
Woolley,11,32,29
Grad Center C,3,14,29
New Pembroke #4,1,5,29
Metcalf,0,64,29
Drop to 365,0,1,29
Plantations House,0,4,29
Grad Center B,3,12,29
Drop to 383,0,1,29
Slater Hall,4,15,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,7,10,29
Chapin House,1,6,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
Mead House,2,12,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,1,15,29
Olney House,1,9,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,0,13,29
Drop to 490,1,1,29
Drop to 526,1,1,29
West Andrews,0,24,29
Poland House,1,18,29
New Pembroke #1,15,15,29
Wayland House,0,19,29
Grad Center A,2,12,29
Gregorian Quad B,0,32,29
Everett House,2,4,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,1,11,29
Barbour Hall Apartments,2,18,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,13,13,29
Diman House,12,12,29
East Andrews,0,25,29
Marcy House,0,5,29
Minden,10,54,29
Morris Hall,1,4,29
,2,2,29
Caswell Hall,34,34,29
Harkness House,5,6,29
Goddard House,1,23,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,1,11,29
New Pembroke #3,5,7,29
New Pembroke #2,5,5,29
Drop to 340,0,1,29
No Show,9,32,29
Woolley,10,32,29
Grad Center C,3,14,29
New Pembroke #4,1,5,29
Metcalf,0,64,29
Drop to 365,0,1,29
Plantations House,0,4,29
Grad Center B,3,12,29
Drop to 383,0,1,29
Slater Hall,4,15,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,7,10,29
Chapin House,1,6,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
Mead House,2,12,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,1,15,29
Olney House,1,9,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,0,13,29
Drop to 490,1,1,29
Drop to 526,1,1,29
West Andrews,0,24,29
Poland House,1,18,29
New Pembroke #1,15,15,29
Wayland House,0,19,29
Grad Center A,2,12,29
Gregorian Quad B,0,32,29
Everett House,2,4,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,1,11,29
Barbour Hall Apartments,2,18,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,13,13,29
Diman House,12,12,29
East Andrews,0,25,29
Marcy House,0,5,29
Minden,10,54,29
Morris Hall,1,4,29
,2,2,29
Caswell Hall,34,34,29
Harkness House,5,6,29
Goddard House,1,23,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,1,11,29
New Pembroke #3,5,7,29
New Pembroke #2,5,5,29
Drop to 340,0,1,29
No Show,9,32,29
Woolley,9,32,29
Grad Center C,3,14,29
New Pembroke #4,1,5,29
Metcalf,0,64,29
Drop to 365,0,1,29
Plantations House,0,4,29
Grad Center B,3,12,29
Drop to 383,0,1,29
Slater Hall,4,15,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,7,10,29
Chapin House,1,6,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
Mead House,2,12,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,1,15,29
Olney House,1,9,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,0,13,29
Drop to 490,1,1,29
Drop to 526,1,1,29
West Andrews,0,24,29
Poland House,1,18,29
New Pembroke #1,15,15,29
Wayland House,0,19,29
Grad Center A,2,12,29
Gregorian Quad B,0,32,29
Everett House,2,4,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,1,11,29
Barbour Hall Apartments,2,18,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,13,13,29
Diman House,12,12,29
East Andrews,0,25,29
Marcy House,0,5,29
Minden,10,54,29
Morris Hall,1,4,29
,2,2,30
Caswell Hall,34,34,30
Harkness House,5,6,30
Goddard House,1,23,30
Young Orchard #4,0,13,30
Young Orchard #2,0,12,30
Hope College,1,11,30
New Pembroke #3,5,7,30
New Pembroke #2,5,5,30
Drop to 340,0,1,30
No Show,6,32,30
Woolley,3,32,30
Grad Center C,3,14,30
New Pembroke #4,0,5,30
Metcalf,0,64,30
Drop to 365,0,1,30
Plantations House,0,4,30
Grad Center B,1,12,30
Drop to 383,0,1,30
Slater Hall,4,15,30
Drop to 284,0,1,30
Drop to 212,0,1,30
Jameson House,7,10,30
Chapin House,1,6,30
Gregorian Quad A,0,51,30
Young Orchard #10,0,14,30
Drop to 446,0,1,30
Mead House,2,12,30
Drop to 288,0,1,30
Bronson House,1,9,30
Drop to 389.5,0,1,30
Archibald House,1,15,30
Olney House,1,9,30
Emery,0,22,30
Drop to 445,0,1,30
Sears House,0,13,30
Drop to 490,1,1,30
Drop to 526,1,1,30
West Andrews,0,24,30
Poland House,1,18,30
New Pembroke #1,15,15,30
Wayland House,0,19,30
Grad Center A,2,12,30
Gregorian Quad B,0,32,30
Everett House,1,4,30
Drop to 255,0,1,30
Champlin,3,5,30
Miller,1,11,30
Barbour Hall Apartments,1,18,30
Hegeman,0,41,30
Drop to 413,0,1,30
Grad Center D,13,13,30
Diman House,12,12,30
East Andrews,0,25,30
Marcy House,0,5,30
Minden,8,54,30
Morris Hall,1,4,30
,2,2,31
Caswell Hall,34,34,31
Harkness House,5,6,31
Goddard House,1,23,31
Young Orchard #4,0,13,31
Young Orchard #2,0,12,31
Hope College,1,11,31
New Pembroke #3,4,7,31
New Pembroke #2,2,5,31
Drop to 340,0,1,31
No Show,3,32,31
Woolley,0,32,31
Grad Center C,3,14,31
New Pembroke #4,0,5,31
Metcalf,0,64,31
Drop to 365,0,1,31
Plantations House,0,4,31
Grad Center B,1,12,31
Drop to 383,0,1,31
Slater Hall,4,15,31
Drop to 284,0,1,31
Drop to 212,0,1,31
Jameson House,7,10,31
Chapin House,0,6,31
Gregorian Quad A,0,51,31
Young Orchard #10,0,14,31
Drop to 446,0,1,31
Mead House,2,12,31
Drop to 288,0,1,31
Bronson House,0,9,31
Drop to 389.5,0,1,31
Archibald House,1,15,31
Olney House,1,9,31
Emery,0,22,31
Drop to 445,0,1,31
Sears House,0,13,31
Drop to 490,1,1,31
Drop to 526,1,1,31
West Andrews,0,24,31
Poland House,1,18,31
New Pembroke #1,15,15,31
Wayland House,0,19,31
Grad Center A,1,12,31
Gregorian Quad B,0,32,31
Everett House,1,4,31
Drop to 255,0,1,31
Champlin,0,5,31
Miller,1,11,31
Barbour Hall Apartments,1,18,31
Hegeman,0,41,31
Drop to 413,0,1,31
Grad Center D,13,13,31
Diman House,12,12,31
East Andrews,0,25,31
Marcy House,0,5,31
Minden,8,54,31
Morris Hall,0,4,31
