res_hall,remaining,total,num_picks
Barbour Hall Apartments,22,26,14
Hegeman,22,31,14
Drop to 673,1,1,14
Drop to 632,1,1,14
Grad Center D,18,18,14
Diman House,33,33,14
East Andrews,0,27,14
Marcy House,6,6,14
Drop to 527,1,1,14
Machado,8,8,14
Drop to 587,2,2,14
Drop to 594,1,1,14
Caswell Hall,42,42,15
Olney House,7,11,15
Harkness House,19,19,15
Drop to 544,1,1,15
Grad Center A,16,16,15
Goddard House,30,32,15
Morriss Hall,3,3,15
Young Orchard #4,10,14,15
Young Orchard #2,5,14,15
Hope College,0,11,15
New Pembroke #3,9,10,15
Champlin,2,5,15
No Show,44,80,15
Grad Center B,18,18,15
Grad Center C,17,18,15
Drop to 345,2,2,15
Drop to 618,1,1,15
Metcalf,24,53,15
Plantations House,6,10,15
Woolley,12,29,15
Drop to 405,1,1,15
Miller,4,20,15
Drop to 326,0,1,15
Slater Hall,11,21,15
Sears House,24,25,15
Jameson House,8,8,15
Chapin House,22,22,15
Gregorian Quad A,28,50,15
Young Orchard #10,10,13,15
New Pembroke #4,16,23,15
Barbour Hall,13,15,15
111 Brown Street,6,6,15
Mead House,12,12,15
Minden,38,57,15
Bronson House,7,7,15
Wayland House,7,20,15
Pass,40,40,15
Emery,7,17,15
Drop to 497,1,1,15
Drop to 577,1,1,15
West Andrews,1,29,15
Poland House,17,17,15
New Pembroke #1,16,16,15
Drop to 550,1,1,15
Archibald House,11,11,15
Gregorian Quad B,24,51,15
Everett House,4,4,15
Drop to 514,1,1,15
Drop to 416,1,1,15
Drop to 699,1,1,15
Barbour Hall Apartments,22,26,15
Hegeman,19,31,15
Drop to 673,1,1,15
Drop to 632,1,1,15
Grad Center D,18,18,15
Diman House,33,33,15
East Andrews,0,27,15
Marcy House,6,6,15
Drop to 527,1,1,15
Machado,8,8,15
Drop to 587,2,2,15
Drop to 594,1,1,15
Caswell Hall,42,42,15
Olney House,6,11,15
Harkness House,19,19,15
Drop to 544,1,1,15
Grad Center A,16,16,15
Goddard House,30,32,15
Morriss Hall,3,3,15
Young Orchard #4,10,14,15
Young Orchard #2,5,14,15
Hope College,0,11,15
New Pembroke #3,9,10,15
Champlin,2,5,15
No Show,44,80,15
Grad Center B,18,18,15
Grad Center C,17,18,15
Drop to 345,2,2,15
Drop to 618,1,1,15
Metcalf,24,53,15
Plantations House,6,10,15
Woolley,12,29,15
Drop to 405,1,1,15
Miller,4,20,15
Drop to 326,0,1,15
Slater Hall,11,21,15
Sears House,24,25,15
Jameson House,8,8,15
Chapin House,22,22,15
Gregorian Quad A,28,50,15
Young Orchard #10,10,13,15
New Pembroke #4,16,23,15
Barbour Hall,13,15,15
111 Brown Street,6,6,15
Mead House,12,12,15
Minden,38,57,15
Bronson House,7,7,15
Wayland House,7,20,15
Pass,40,40,15
Emery,7,17,15
Drop to 497,1,1,15
Drop to 577,1,1,15
West Andrews,1,29,15
Poland House,17,17,15
New Pembroke #1,16,16,15
Drop to 550,1,1,15
Archibald House,11,11,15
Gregorian Quad B,24,51,15
Everett House,4,4,15
Drop to 514,1,1,15
Drop to 416,1,1,15
Drop to 699,1,1,15
Barbour Hall Apartments,22,26,15
Hegeman,19,31,15
Drop to 673,1,1,15
Drop to 632,1,1,15
Grad Center D,18,18,15
Diman House,33,33,15
East Andrews,0,27,15
Marcy House,6,6,15
Drop to 527,1,1,15
Machado,8,8,15
Drop to 587,2,2,15
Drop to 594,1,1,15
Caswell Hall,42,42,16
Olney House,6,11,16
Harkness House,19,19,16
Drop to 544,1,1,16
Grad Center A,16,16,16
Goddard House,30,32,16
Morriss Hall,3,3,16
Young Orchard #4,9,14,16
Young Orchard #2,5,14,16
Hope College,0,11,16
New Pembroke #3,9,10,16
Champlin,1,5,16
No Show,44,80,16
Grad Center B,18,18,16
Grad Center C,17,18,16
Drop to 345,2,2,16
Drop to 618,1,1,16
Metcalf,21,53,16
Plantations House,6,10,16
Woolley,12,29,16
Drop to 405,1,1,16
Miller,1,20,16
Drop to 326,0,1,16
Slater Hall,11,21,16
Sears House,22,25,16
Jameson House,8,8,16
Chapin House,22,22,16
Gregorian Quad A,27,50,16
Young Orchard #10,10,13,16
New Pembroke #4,15,23,16
Barbour Hall,13,15,16
111 Brown Street,6,6,16
Mead House,12,12,16
Minden,37,57,16
Bronson House,7,7,16
Wayland House,5,20,16
Pass,40,40,16
Emery,7,17,16
Drop to 497,1,1,16
Drop to 577,1,1,16
West Andrews,1,29,16
Poland House,17,17,16
New Pembroke #1,16,16,16
Drop to 550,1,1,16
Archibald House,11,11,16
Gregorian Quad B,24,51,16
Everett House,4,4,16
Drop to 514,1,1,16
Drop to 416,1,1,16
Drop to 699,1,1,16
Barbour Hall Apartments,21,26,16
Hegeman,18,31,16
Drop to 673,1,1,16
Drop to 632,1,1,16
Grad Center D,18,18,16
Diman House,33,33,16
East Andrews,0,27,16
Marcy House,6,6,16
Drop to 527,1,1,16
Machado,6,8,16
Drop to 587,2,2,16
Drop to 594,1,1,16
Caswell Hall,42,42,17
Olney House,6,11,17
Harkness House,19,19,17
Drop to 544,1,1,17
Grad Center A,16,16,17
Goddard House,30,32,17
Morriss Hall,3,3,17
Young Orchard #4,9,14,17
Young Orchard #2,5,14,17
Hope College,0,11,17
New Pembroke #3,9,10,17
Champlin,1,5,17
No Show,43,80,17
Grad Center B,18,18,17
Grad Center C,17,18,17
Drop to 345,2,2,17
Drop to 618,1,1,17
Metcalf,15,53,17
Plantations House,6,10,17
Woolley,12,29,17
Drop to 405,1,1,17
Miller,1,20,17
Drop to 326,0,1,17
Slater Hall,11,21,17
Sears House,20,25,17
Jameson House,8,8,17
Chapin House,22,22,17
Gregorian Quad A,27,50,17
Young Orchard #10,10,13,17
New Pembroke #4,15,23,17
Barbour Hall,13,15,17
111 Brown Street,6,6,17
Mead House,12,12,17
Minden,37,57,17
Bronson House,7,7,17
Wayland House,2,20,17
Pass,40,40,17
Emery,6,17,17
Drop to 497,1,1,17
Drop to 577,1,1,17
West Andrews,1,29,17
Poland House,17,17,17
New Pembroke #1,16,16,17
Drop to 550,1,1,17
Archibald House,11,11,17
Gregorian Quad B,20,51,17
Everett House,4,4,17
Drop to 514,1,1,17
Drop to 416,0,1,17
Drop to 699,1,1,17
Barbour Hall Apartments,21,26,17
Hegeman,18,31,17
Drop to 673,1,1,17
Drop to 632,1,1,17
Grad Center D,18,18,17
Diman House,33,33,17
East Andrews,0,27,17
Marcy House,6,6,17
Drop to 527,1,1,17
Machado,4,8,17
Drop to 587,2,2,17
Drop to 594,1,1,17
Caswell Hall,42,42,18
Olney House,6,11,18
Harkness House,19,19,18
Drop to 544,1,1,18
Grad Center A,15,16,18
Goddard House,26,32,18
Morriss Hall,3,3,18
Young Orchard #4,8,14,18
Young Orchard #2,3,14,18
Hope College,0,11,18
New Pembroke #3,9,10,18
Champlin,1,5,18
No Show,41,80,18
Grad Center B,18,18,18
Grad Center C,17,18,18
Drop to 345,2,2,18
Drop to 618,1,1,18
Metcalf,14,53,18
Plantations House,6,10,18
Woolley,11,29,18
Drop to 405,1,1,18
Miller,1,20,18
Drop to 326,0,1,18
Slater Hall,11,21,18
Sears House,18,25,18
Jameson House,8,8,18
Chapin House,22,22,18
Gregorian Quad A,26,50,18
Young Orchard #10,10,13,18
New Pembroke #4,15,23,18
Barbour Hall,13,15,18
111 Brown Street,6,6,18
Mead House,12,12,18
Minden,37,57,18
Bronson House,7,7,18
Wayland House,2,20,18
Pass,40,40,18
Emery,6,17,18
Drop to 497,1,1,18
Drop to 577,1,1,18
West Andrews,1,29,18
Poland House,17,17,18
New Pembroke #1,16,16,18
Drop to 550,1,1,18
Archibald House,11,11,18
Gregorian Quad B,19,51,18
Everett House,4,4,18
Drop to 514,1,1,18
Drop to 416,0,1,18
Drop to 699,1,1,18
Barbour Hall Apartments,21,26,18
Hegeman,17,31,18
Drop to 673,1,1,18
Drop to 632,1,1,18
Grad Center D,18,18,18
Diman House,33,33,18
East Andrews,0,27,18
Marcy House,6,6,18
Drop to 527,1,1,18
Machado,3,8,18
Drop to 587,2,2,18
Drop to 594,1,1,18
Caswell Hall,42,42,18
Olney House,6,11,18
Harkness House,19,19,18
Drop to 544,1,1,18
Grad Center A,15,16,18
Goddard House,26,32,18
Morriss Hall,3,3,18
Young Orchard #4,8,14,18
Young Orchard #2,3,14,18
Hope College,0,11,18
New Pembroke #3,9,10,18
Champlin,1,5,18
No Show,41,80,18
Grad Center B,18,18,18
Grad Center C,17,18,18
Drop to 345,2,2,18
Drop to 618,1,1,18
Metcalf,13,53,18
Plantations House,6,10,18
Woolley,11,29,18
Drop to 405,1,1,18
Miller,1,20,18
Drop to 326,0,1,18
Slater Hall,11,21,18
Sears House,18,25,18
Jameson House,8,8,18
Chapin House,22,22,18
Gregorian Quad A,26,50,18
Young Orchard #10,10,13,18
New Pembroke #4,15,23,18
Barbour Hall,13,15,18
111 Brown Street,6,6,18
Mead House,12,12,18
Minden,37,57,18
Bronson House,7,7,18
Wayland House,2,20,18
Pass,40,40,18
Emery,6,17,18
Drop to 497,1,1,18
Drop to 577,1,1,18
West Andrews,1,29,18
Poland House,17,17,18
New Pembroke #1,16,16,18
Drop to 550,1,1,18
Archibald House,11,11,18
Gregorian Quad B,19,51,18
Everett House,4,4,18
Drop to 514,1,1,18
Drop to 416,0,1,18
Drop to 699,1,1,18
Barbour Hall Apartments,21,26,18
Hegeman,17,31,18
Drop to 673,1,1,18
Drop to 632,1,1,18
Grad Center D,18,18,18
Diman House,33,33,18
East Andrews,0,27,18
Marcy House,6,6,18
Drop to 527,1,1,18
Machado,3,8,18
Drop to 587,2,2,18
Drop to 594,1,1,18
Caswell Hall,42,42,18
Olney House,6,11,18
Harkness House,19,19,18
Drop to 544,1,1,18
Grad Center A,15,16,18
Goddard House,26,32,18
Morriss Hall,3,3,18
Young Orchard #4,8,14,18
Young Orchard #2,3,14,18
Hope College,0,11,18
New Pembroke #3,9,10,18
Champlin,1,5,18
No Show,41,80,18
Grad Center B,18,18,18
Grad Center C,17,18,18
Drop to 345,2,2,18
Drop to 618,1,1,18
Metcalf,12,53,18
Plantations House,6,10,18
Woolley,11,29,18
Drop to 405,1,1,18
Miller,1,20,18
Drop to 326,0,1,18
Slater Hall,11,21,18
Sears House,18,25,18
Jameson House,8,8,18
Chapin House,22,22,18
Gregorian Quad A,26,50,18
Young Orchard #10,10,13,18
New Pembroke #4,15,23,18
Barbour Hall,13,15,18
111 Brown Street,6,6,18
Mead House,12,12,18
Minden,37,57,18
Bronson House,7,7,18
Wayland House,2,20,18
Pass,40,40,18
Emery,6,17,18
Drop to 497,1,1,18
Drop to 577,1,1,18
West Andrews,1,29,18
Poland House,17,17,18
New Pembroke #1,16,16,18
Drop to 550,1,1,18
Archibald House,11,11,18
Gregorian Quad B,19,51,18
Everett House,4,4,18
Drop to 514,1,1,18
Drop to 416,0,1,18
Drop to 699,1,1,18
Barbour Hall Apartments,21,26,18
Hegeman,17,31,18
Drop to 673,1,1,18
Drop to 632,1,1,18
Grad Center D,18,18,18
Diman House,33,33,18
East Andrews,0,27,18
Marcy House,6,6,18
Drop to 527,1,1,18
Machado,3,8,18
Drop to 587,2,2,18
Drop to 594,1,1,18
Caswell Hall,42,42,18
Olney House,6,11,18
Harkness House,19,19,18
Drop to 544,1,1,18
Grad Center A,15,16,18
Goddard House,26,32,18
Morriss Hall,3,3,18
Young Orchard #4,8,14,18
Young Orchard #2,3,14,18
Hope College,0,11,18
New Pembroke #3,9,10,18
Champlin,1,5,18
No Show,41,80,18
Grad Center B,18,18,18
Grad Center C,17,18,18
Drop to 345,2,2,18
Drop to 618,1,1,18
Metcalf,11,53,18
Plantations House,6,10,18
Woolley,11,29,18
Drop to 405,1,1,18
Miller,1,20,18
Drop to 326,0,1,18
Slater Hall,11,21,18
Sears House,18,25,18
Jameson House,8,8,18
Chapin House,22,22,18
Gregorian Quad A,26,50,18
Young Orchard #10,10,13,18
New Pembroke #4,15,23,18
Barbour Hall,13,15,18
111 Brown Street,6,6,18
Mead House,12,12,18
Minden,37,57,18
Bronson House,7,7,18
Wayland House,2,20,18
Pass,40,40,18
Emery,6,17,18
Drop to 497,1,1,18
Drop to 577,1,1,18
West Andrews,1,29,18
Poland House,17,17,18
New Pembroke #1,16,16,18
Drop to 550,1,1,18
Archibald House,11,11,18
Gregorian Quad B,19,51,18
Everett House,4,4,18
Drop to 514,1,1,18
Drop to 416,0,1,18
Drop to 699,1,1,18
Barbour Hall Apartments,21,26,18
Hegeman,17,31,18
Drop to 673,1,1,18
Drop to 632,1,1,18
Grad Center D,18,18,18
Diman House,33,33,18
East Andrews,0,27,18
Marcy House,6,6,18
Drop to 527,1,1,18
Machado,3,8,18
Drop to 587,2,2,18
Drop to 594,1,1,18
Caswell Hall,42,42,18
Olney House,6,11,18
Harkness House,19,19,18
Drop to 544,1,1,18
Grad Center A,15,16,18
Goddard House,26,32,18
Morriss Hall,3,3,18
Young Orchard #4,8,14,18
Young Orchard #2,3,14,18
Hope College,0,11,18
New Pembroke #3,9,10,18
Champlin,1,5,18
No Show,41,80,18
Grad Center B,18,18,18
Grad Center C,17,18,18
Drop to 345,2,2,18
Drop to 618,1,1,18
Metcalf,10,53,18
Plantations House,6,10,18
Woolley,11,29,18
Drop to 405,1,1,18
Miller,1,20,18
Drop to 326,0,1,18
Slater Hall,11,21,18
Sears House,18,25,18
Jameson House,8,8,18
Chapin House,22,22,18
Gregorian Quad A,26,50,18
Young Orchard #10,10,13,18
New Pembroke #4,15,23,18
Barbour Hall,13,15,18
111 Brown Street,6,6,18
Mead House,12,12,18
Minden,37,57,18
Bronson House,7,7,18
Wayland House,2,20,18
Pass,40,40,18
Emery,6,17,18
Drop to 497,1,1,18
Drop to 577,1,1,18
West Andrews,1,29,18
Poland House,17,17,18
New Pembroke #1,16,16,18
Drop to 550,1,1,18
Archibald House,11,11,18
Gregorian Quad B,19,51,18
Everett House,4,4,18
Drop to 514,1,1,18
Drop to 416,0,1,18
Drop to 699,1,1,18
Barbour Hall Apartments,21,26,18
Hegeman,17,31,18
Drop to 673,1,1,18
Drop to 632,1,1,18
Grad Center D,18,18,18
Diman House,33,33,18
East Andrews,0,27,18
Marcy House,6,6,18
Drop to 527,1,1,18
Machado,3,8,18
Drop to 587,2,2,18
Drop to 594,1,1,18
Caswell Hall,42,42,19
Olney House,5,11,19
Harkness House,19,19,19
Drop to 544,1,1,19
Grad Center A,15,16,19
Goddard House,21,32,19
Morriss Hall,3,3,19
Young Orchard #4,8,14,19
Young Orchard #2,3,14,19
Hope College,0,11,19
New Pembroke #3,8,10,19
Champlin,1,5,19
No Show,40,80,19
Grad Center B,18,18,19
Grad Center C,17,18,19
Drop to 345,2,2,19
Drop to 618,1,1,19
Metcalf,9,53,19
Plantations House,6,10,19
Woolley,11,29,19
Drop to 405,1,1,19
Miller,1,20,19
Drop to 326,0,1,19
Slater Hall,11,21,19
Sears House,18,25,19
Jameson House,8,8,19
Chapin House,20,22,19
Gregorian Quad A,23,50,19
Young Orchard #10,10,13,19
New Pembroke #4,15,23,19
Barbour Hall,12,15,19
111 Brown Street,6,6,19
Mead House,12,12,19
Minden,36,57,19
Bronson House,7,7,19
Wayland House,2,20,19
Pass,40,40,19
Emery,6,17,19
Drop to 497,1,1,19
Drop to 577,1,1,19
West Andrews,1,29,19
Poland House,17,17,19
New Pembroke #1,16,16,19
Drop to 550,1,1,19
Archibald House,11,11,19
Gregorian Quad B,16,51,19
Everett House,4,4,19
Drop to 514,1,1,19
Drop to 416,0,1,19
Drop to 699,1,1,19
Barbour Hall Apartments,21,26,19
Hegeman,13,31,19
Drop to 673,1,1,19
Drop to 632,1,1,19
Grad Center D,18,18,19
Diman House,33,33,19
East Andrews,0,27,19
Marcy House,6,6,19
Drop to 527,1,1,19
Machado,3,8,19
Drop to 587,2,2,19
Drop to 594,1,1,19
Caswell Hall,42,42,19
Olney House,5,11,19
Harkness House,19,19,19
Drop to 544,1,1,19
Grad Center A,15,16,19
Goddard House,21,32,19
Morriss Hall,3,3,19
Young Orchard #4,8,14,19
Young Orchard #2,3,14,19
Hope College,0,11,19
New Pembroke #3,7,10,19
Champlin,1,5,19
No Show,40,80,19
Grad Center B,18,18,19
Grad Center C,17,18,19
Drop to 345,2,2,19
Drop to 618,1,1,19
Metcalf,9,53,19
Plantations House,6,10,19
Woolley,11,29,19
Drop to 405,1,1,19
Miller,1,20,19
Drop to 326,0,1,19
Slater Hall,11,21,19
Sears House,18,25,19
Jameson House,8,8,19
Chapin House,20,22,19
Gregorian Quad A,23,50,19
Young Orchard #10,10,13,19
New Pembroke #4,15,23,19
Barbour Hall,12,15,19
111 Brown Street,6,6,19
Mead House,12,12,19
Minden,36,57,19
Bronson House,7,7,19
Wayland House,2,20,19
Pass,40,40,19
Emery,6,17,19
Drop to 497,1,1,19
Drop to 577,1,1,19
West Andrews,1,29,19
Poland House,17,17,19
New Pembroke #1,16,16,19
Drop to 550,1,1,19
Archibald House,11,11,19
Gregorian Quad B,16,51,19
Everett House,4,4,19
Drop to 514,1,1,19
Drop to 416,0,1,19
Drop to 699,1,1,19
Barbour Hall Apartments,21,26,19
Hegeman,13,31,19
Drop to 673,1,1,19
Drop to 632,1,1,19
Grad Center D,18,18,19
Diman House,33,33,19
East Andrews,0,27,19
Marcy House,6,6,19
Drop to 527,1,1,19
Machado,3,8,19
Drop to 587,2,2,19
Drop to 594,1,1,19
Caswell Hall,42,42,19
Olney House,5,11,19
Harkness House,19,19,19
Drop to 544,1,1,19
Grad Center A,15,16,19
Goddard House,21,32,19
Morriss Hall,3,3,19
Young Orchard #4,8,14,19
Young Orchard #2,3,14,19
Hope College,0,11,19
New Pembroke #3,6,10,19
Champlin,1,5,19
No Show,40,80,19
Grad Center B,18,18,19
Grad Center C,17,18,19
Drop to 345,2,2,19
Drop to 618,1,1,19
Metcalf,9,53,19
Plantations House,6,10,19
Woolley,11,29,19
Drop to 405,1,1,19
Miller,1,20,19
Drop to 326,0,1,19
Slater Hall,11,21,19
Sears House,18,25,19
Jameson House,8,8,19
Chapin House,20,22,19
Gregorian Quad A,23,50,19
Young Orchard #10,10,13,19
New Pembroke #4,15,23,19
Barbour Hall,12,15,19
111 Brown Street,6,6,19
Mead House,12,12,19
Minden,36,57,19
Bronson House,7,7,19
Wayland House,2,20,19
Pass,40,40,19
Emery,6,17,19
Drop to 497,1,1,19
Drop to 577,1,1,19
West Andrews,1,29,19
Poland House,17,17,19
New Pembroke #1,16,16,19
Drop to 550,1,1,19
Archibald House,11,11,19
Gregorian Quad B,16,51,19
Everett House,4,4,19
Drop to 514,1,1,19
Drop to 416,0,1,19
Drop to 699,1,1,19
Barbour Hall Apartments,21,26,19
Hegeman,13,31,19
Drop to 673,1,1,19
Drop to 632,1,1,19
Grad Center D,18,18,19
Diman House,33,33,19
East Andrews,0,27,19
Marcy House,6,6,19
Drop to 527,1,1,19
Machado,3,8,19
Drop to 587,2,2,19
Drop to 594,1,1,19
Caswell Hall,42,42,20
Olney House,5,11,20
Harkness House,19,19,20
Drop to 544,1,1,20
Grad Center A,15,16,20
Goddard House,21,32,20
Morriss Hall,3,3,20
Young Orchard #4,8,14,20
Young Orchard #2,3,14,20
Hope College,0,11,20
New Pembroke #3,6,10,20
Champlin,1,5,20
No Show,40,80,20
Grad Center B,18,18,20
Grad Center C,17,18,20
Drop to 345,2,2,20
Drop to 618,1,1,20
Metcalf,4,53,20
Plantations House,6,10,20
Woolley,10,29,20
Drop to 405,1,1,20
Miller,1,20,20
Drop to 326,0,1,20
Slater Hall,11,21,20
Sears House,18,25,20
Jameson House,8,8,20
Chapin House,20,22,20
Gregorian Quad A,20,50,20
Young Orchard #10,10,13,20
New Pembroke #4,15,23,20
Barbour Hall,12,15,20
111 Brown Street,6,6,20
Mead House,12,12,20
Minden,36,57,20
Bronson House,7,7,20
Wayland House,2,20,20
Pass,40,40,20
Emery,1,17,20
Drop to 497,1,1,20
Drop to 577,1,1,20
West Andrews,1,29,20
Poland House,15,17,20
New Pembroke #1,16,16,20
Drop to 550,1,1,20
Archibald House,10,11,20
Gregorian Quad B,13,51,20
Everett House,4,4,20
Drop to 514,1,1,20
Drop to 416,0,1,20
Drop to 699,1,1,20
Barbour Hall Apartments,20,26,20
Hegeman,13,31,20
Drop to 673,1,1,20
Drop to 632,1,1,20
Grad Center D,18,18,20
Diman House,33,33,20
East Andrews,0,27,20
Marcy House,6,6,20
Drop to 527,1,1,20
Machado,3,8,20
Drop to 587,2,2,20
Drop to 594,1,1,20
Caswell Hall,42,42,21
Olney House,5,11,21
Harkness House,19,19,21
Drop to 544,1,1,21
Grad Center A,15,16,21
Goddard House,20,32,21
Morriss Hall,3,3,21
Young Orchard #4,7,14,21
Young Orchard #2,3,14,21
Hope College,0,11,21
New Pembroke #3,6,10,21
Champlin,1,5,21
No Show,38,80,21
Grad Center B,18,18,21
Grad Center C,17,18,21
Drop to 345,1,2,21
Drop to 618,1,1,21
Metcalf,4,53,21
Plantations House,6,10,21
Woolley,3,29,21
Drop to 405,1,1,21
Miller,1,20,21
Drop to 326,0,1,21
Slater Hall,11,21,21
Sears House,18,25,21
Jameson House,8,8,21
Chapin House,20,22,21
Gregorian Quad A,17,50,21
Young Orchard #10,10,13,21
New Pembroke #4,15,23,21
Barbour Hall,12,15,21
111 Brown Street,6,6,21
Mead House,12,12,21
Minden,35,57,21
Bronson House,7,7,21
Wayland House,2,20,21
Pass,40,40,21
Emery,1,17,21
Drop to 497,1,1,21
Drop to 577,1,1,21
West Andrews,1,29,21
Poland House,15,17,21
New Pembroke #1,16,16,21
Drop to 550,1,1,21
Archibald House,10,11,21
Gregorian Quad B,11,51,21
Everett House,4,4,21
Drop to 514,1,1,21
Drop to 416,0,1,21
Drop to 699,1,1,21
Barbour Hall Apartments,19,26,21
Hegeman,9,31,21
Drop to 673,1,1,21
Drop to 632,1,1,21
Grad Center D,18,18,21
Diman House,33,33,21
East Andrews,0,27,21
Marcy House,6,6,21
Drop to 527,1,1,21
Machado,3,8,21
Drop to 587,2,2,21
Drop to 594,1,1,21
Caswell Hall,42,42,21
Olney House,5,11,21
Harkness House,19,19,21
Drop to 544,1,1,21
Grad Center A,15,16,21
Goddard House,20,32,21
Morriss Hall,3,3,21
Young Orchard #4,7,14,21
Young Orchard #2,3,14,21
Hope College,0,11,21
New Pembroke #3,6,10,21
Champlin,1,5,21
No Show,38,80,21
Grad Center B,18,18,21
Grad Center C,17,18,21
Drop to 345,1,2,21
Drop to 618,1,1,21
Metcalf,4,53,21
Plantations House,6,10,21
Woolley,2,29,21
Drop to 405,1,1,21
Miller,1,20,21
Drop to 326,0,1,21
Slater Hall,11,21,21
Sears House,18,25,21
Jameson House,8,8,21
Chapin House,20,22,21
Gregorian Quad A,17,50,21
Young Orchard #10,10,13,21
New Pembroke #4,15,23,21
Barbour Hall,12,15,21
111 Brown Street,6,6,21
Mead House,12,12,21
Minden,35,57,21
Bronson House,7,7,21
Wayland House,2,20,21
Pass,40,40,21
Emery,1,17,21
Drop to 497,1,1,21
Drop to 577,1,1,21
West Andrews,1,29,21
Poland House,15,17,21
New Pembroke #1,16,16,21
Drop to 550,1,1,21
Archibald House,10,11,21
Gregorian Quad B,11,51,21
Everett House,4,4,21
Drop to 514,1,1,21
Drop to 416,0,1,21
Drop to 699,1,1,21
Barbour Hall Apartments,19,26,21
Hegeman,9,31,21
Drop to 673,1,1,21
Drop to 632,1,1,21
Grad Center D,18,18,21
Diman House,33,33,21
East Andrews,0,27,21
Marcy House,6,6,21
Drop to 527,1,1,21
Machado,3,8,21
Drop to 587,2,2,21
Drop to 594,1,1,21
Caswell Hall,42,42,21
Olney House,5,11,21
Harkness House,19,19,21
Drop to 544,1,1,21
Grad Center A,15,16,21
Goddard House,20,32,21
Morriss Hall,3,3,21
Young Orchard #4,7,14,21
Young Orchard #2,3,14,21
Hope College,0,11,21
New Pembroke #3,6,10,21
Champlin,1,5,21
No Show,38,80,21
Grad Center B,18,18,21
Grad Center C,17,18,21
Drop to 345,1,2,21
Drop to 618,1,1,21
Metcalf,4,53,21
Plantations House,6,10,21
Woolley,1,29,21
Drop to 405,1,1,21
Miller,1,20,21
Drop to 326,0,1,21
Slater Hall,11,21,21
Sears House,18,25,21
Jameson House,8,8,21
Chapin House,20,22,21
Gregorian Quad A,17,50,21
Young Orchard #10,10,13,21
New Pembroke #4,15,23,21
Barbour Hall,12,15,21
111 Brown Street,6,6,21
Mead House,12,12,21
Minden,35,57,21
Bronson House,7,7,21
Wayland House,2,20,21
Pass,40,40,21
Emery,1,17,21
Drop to 497,1,1,21
Drop to 577,1,1,21
West Andrews,1,29,21
Poland House,15,17,21
New Pembroke #1,16,16,21
Drop to 550,1,1,21
Archibald House,10,11,21
Gregorian Quad B,11,51,21
Everett House,4,4,21
Drop to 514,1,1,21
Drop to 416,0,1,21
Drop to 699,1,1,21
Barbour Hall Apartments,19,26,21
Hegeman,9,31,21
Drop to 673,1,1,21
Drop to 632,1,1,21
Grad Center D,18,18,21
Diman House,33,33,21
East Andrews,0,27,21
Marcy House,6,6,21
Drop to 527,1,1,21
Machado,3,8,21
Drop to 587,2,2,21
Drop to 594,1,1,21
Caswell Hall,42,42,21
Olney House,5,11,21
Harkness House,19,19,21
Drop to 544,1,1,21
Grad Center A,15,16,21
Goddard House,20,32,21
Morriss Hall,3,3,21
Young Orchard #4,7,14,21
Young Orchard #2,3,14,21
Hope College,0,11,21
New Pembroke #3,6,10,21
Champlin,1,5,21
No Show,38,80,21
Grad Center B,18,18,21
Grad Center C,17,18,21
Drop to 345,1,2,21
Drop to 618,1,1,21
Metcalf,4,53,21
Plantations House,6,10,21
Woolley,1,29,21
Drop to 405,1,1,21
Miller,1,20,21
Drop to 326,0,1,21
Slater Hall,11,21,21
Sears House,18,25,21
Jameson House,8,8,21
Chapin House,20,22,21
Gregorian Quad A,17,50,21
Young Orchard #10,10,13,21
New Pembroke #4,15,23,21
Barbour Hall,12,15,21
111 Brown Street,6,6,21
Mead House,11,12,21
Minden,35,57,21
Bronson House,7,7,21
Wayland House,2,20,21
Pass,40,40,21
Emery,1,17,21
Drop to 497,1,1,21
Drop to 577,1,1,21
West Andrews,1,29,21
Poland House,15,17,21
New Pembroke #1,16,16,21
Drop to 550,1,1,21
Archibald House,10,11,21
Gregorian Quad B,11,51,21
Everett House,4,4,21
Drop to 514,1,1,21
Drop to 416,0,1,21
Drop to 699,1,1,21
Barbour Hall Apartments,19,26,21
Hegeman,9,31,21
Drop to 673,1,1,21
Drop to 632,1,1,21
Grad Center D,18,18,21
Diman House,33,33,21
East Andrews,0,27,21
Marcy House,6,6,21
Drop to 527,1,1,21
Machado,3,8,21
Drop to 587,2,2,21
Drop to 594,1,1,21
Caswell Hall,42,42,22
Olney House,5,11,22
Harkness House,19,19,22
Drop to 544,1,1,22
Grad Center A,15,16,22
Goddard House,19,32,22
Morriss Hall,2,3,22
Young Orchard #4,7,14,22
Young Orchard #2,3,14,22
Hope College,0,11,22
New Pembroke #3,6,10,22
Champlin,1,5,22
No Show,38,80,22
Grad Center B,18,18,22
Grad Center C,17,18,22
Drop to 345,1,2,22
Drop to 618,1,1,22
Metcalf,2,53,22
Plantations House,5,10,22
Woolley,1,29,22
Drop to 405,1,1,22
Miller,1,20,22
Drop to 326,0,1,22
Slater Hall,9,21,22
Sears House,18,25,22
Jameson House,8,8,22
Chapin House,20,22,22
Gregorian Quad A,10,50,22
Young Orchard #10,10,13,22
New Pembroke #4,12,23,22
Barbour Hall,12,15,22
111 Brown Street,6,6,22
Mead House,11,12,22
Minden,35,57,22
Bronson House,7,7,22
Wayland House,1,20,22
Pass,40,40,22
Emery,0,17,22
Drop to 497,1,1,22
Drop to 577,1,1,22
