Number,Residence Hall,Room,Occupancy,Time
384,Slater Hall,101,4,2012-04-11 09:02:09
385,Drop to 402,,,2012-04-11 09:02:25
386,Barbour Hall Apartments,220,4,2012-04-11 09:03:41
386,Marcy House,342,2,2012-04-11 09:03:48
387,No Show,,,2012-04-11 09:04:10
388,No Show,,,2012-04-11 09:04:31
389,Pass,,,2012-04-11 09:05:20
390,Barbour Hall Apartments,270,4,2012-04-11 09:05:32
391,Barbour Hall Apartments,190,4,2012-04-11 09:06:00
392,Slater Hall,302,2,2012-04-11 09:06:16
393,Grad Center B,310,6,2012-04-11 09:06:37
393,Gregorian Quad A,510,2,2012-04-11 09:06:59
394,Grad Center B,230,5,2012-04-11 09:07:10
395,Grad Center A,240,6,2012-04-11 09:07:21
396,Grad Center A,610,5,2012-04-11 09:07:31
397,Drop to 398,,,2012-04-11 09:07:45
398,Sears House,400B,7,2012-04-11 09:07:55
399,Drop to 413,,,2012-04-11 09:08:05
400,Slater Hall,404,3,2012-04-11 09:08:16
401,No Show,,,2012-04-11 09:08:35
402,Grad Center C,230,6,2012-04-11 09:08:47
403,No Show,,,2012-04-11 09:09:08
404,Grad Center C,440,5,2012-04-11 09:09:21
405,Pass,,,2012-04-11 09:09:54
406,Grad Center C,210,6,2012-04-11 09:10:12
407,Drop to 414,,,2012-04-11 09:10:24
408,Slater Hall,406,2,2012-04-11 09:11:50
409,Pass,,,2012-04-11 09:11:59
410,No Show,,,2012-04-11 09:12:16
411,Drop to 415,,,2012-04-11 09:12:26
412,Slater Hall,402,2,2012-04-11 09:12:34
413,Grad Center B,340,5,2012-04-11 09:12:59
414,Grad Center B,110,5,2012-04-11 09:13:19
414,Grad Center B,120,5,2012-04-11 09:13:22
415,Grad Center A,510,5,2012-04-11 09:13:39
415,Grad Center A,640,6,2012-04-11 09:13:46
416,No Show,,,2012-04-11 09:14:03
417,Olney House,214,2,2012-04-11 09:14:17
417,Slater Hall,403,2,2012-04-11 09:14:20
418,Minden,701,3,2012-04-11 09:14:41
419,Drop to 421,,,2012-04-11 09:15:01
420,Morriss Hall,201,6,2012-04-11 09:15:43
421,Pass,,,2012-04-11 09:15:54
421,Pass,,,2012-04-11 09:17:27
422,Pass,,,2012-04-11 09:17:29
423,No Show,,,2012-04-11 09:17:32
424,Grad Center B,540,5,2012-04-11 09:18:12
424,Minden,215,3,2012-04-11 09:18:18
425,Plantations House,102,2,2012-04-11 09:18:33
426,Grad Center A,620,6,2012-04-11 09:18:49
427,Slater Hall,202,2,2012-04-11 09:19:09
428,No Show,,,2012-04-11 09:19:25
429,Barbour Hall Apartments,170,4,2012-04-11 09:19:46
430,Drop to 441,,,2012-04-11 09:20:02
431,No Show,,,2012-04-11 09:20:28
432,No Show,,,2012-04-11 09:20:42
433,Pass,,,2012-04-11 09:20:50
434,No Show,,,2012-04-11 09:21:07
435,Drop to 441,,,2012-04-11 09:21:16
436,No Show,,,2012-04-11 09:21:40
437,Pass,,,2012-04-11 09:21:44
438,No Show,,,2012-04-11 09:22:09
439,No Show,,,2012-04-11 09:22:26
440,Pass,,,2012-04-11 09:22:31
441,Grad Center A,410,5,2012-04-11 09:22:49
442,No Show,,,2012-04-11 09:23:14
443,Pass,,,2012-04-11 09:23:22
444,Slater Hall,203,2,2012-04-11 09:23:40
445,Pass,,,2012-04-11 09:23:56
446,No Show,,,2012-04-11 09:24:23
447,No Show,,,2012-04-11 09:24:30
448,No Show,,,2012-04-11 09:24:45
449,Pass,,,2012-04-11 09:24:52
450,Pass,,,2012-04-11 09:24:59
451,No Show,,,2012-04-11 09:25:24
452,Pass,,,2012-04-11 09:25:26
453,Barbour Hall Apartments,370,4,2012-04-11 09:25:34
454,Pass,,,2012-04-11 09:25:54
455,Diman House,311,1,2012-04-11 09:26:14
456,Minden,415,3,2012-04-11 09:26:30
457,Hope College,308,1,2012-04-11 09:26:45
458,Hope College,414,1,2012-04-11 09:26:58
459,Hope College,406,1,2012-04-11 09:27:15
459,Hope College,408,1,2012-04-11 09:27:16
459,Hope College,416,1,2012-04-11 09:27:18
460,Hope College,314,1,2012-04-11 09:27:32
460,Hope College,316,1,2012-04-11 09:27:35
