room,occupancy,ratty_dist,main_green_dist,nelson_dist,score
Grad Center D 523,1,0.001636932,0.003782765,0.006953485,18.6016861
Grad Center D 124,1,0.001636932,0.003782765,0.006953485,18.62268346
Olney House 222,1,0.00094768,0.002009393,0.00679969,18.6472425
New Pembroke #2 203,1,0.005197807,0.004671321,0.003122637,18.65700599
Hegeman A103,3,0.000737564,0.002443331,0.005211221,18.66961651
Minden 315,3,0.003007532,0.004380877,0.003093356,18.67119178
Grad Center D 643,1,0.001636932,0.003782765,0.006953485,18.681465
Grad Center D 645,1,0.001636932,0.003782765,0.006953485,18.681465
Poland House 204,1,0.002372341,0.00179746,0.00791397,18.70822369
Grad Center A 230,4,0.002033301,0.003816952,0.007674111,18.70984858
Woolley 315,1,0.004494434,0.003844705,0.00357181,18.72081801
Grad Center A 510,5,0.002033301,0.003816952,0.007674111,18.72343122
Minden 415,3,0.003007532,0.004380877,0.003093356,18.72542693
Grad Center D 534,1,0.001636932,0.003782765,0.006953485,18.74943793
Fake Building 88,1,0.004866504,0.007174255,0.00629313,18.76166304
Goddard House 235,1,0.001031328,0.002885086,0.006880921,18.78829423
Minden 708,2,0.003007532,0.004380877,0.003093356,18.79378448
Goddard House 344B,1,0.001031328,0.002885086,0.006880921,18.81488772
Grad center A 343,1,0.002033301,0.003816952,0.007674111,18.81488772
Grad center A 344,1,0.002033301,0.003816952,0.007674111,18.81488772
Woolley 119,1,0.004494434,0.003844705,0.00357181,18.83225471
Poland House 334,1,0.002372341,0.00179746,0.00791397,18.83232242
Grad Center D 545,1,0.001636932,0.003782765,0.006953485,18.86794365
Marcy House 330,1,0.00044831,0.002460934,0.006377106,18.86796226
Grad Center D 613,1,0.001636932,0.003782765,0.006953485,18.87875086
Grad Center D 425,1,0.001636932,0.003782765,0.006953485,18.88462779
Minden 212,3,0.003007532,0.004380877,0.003093356,18.88962911
Woolley 123,1,0.004494434,0.003844705,0.00357181,18.9216926
Goddard House 115,1,0.001031328,0.002885086,0.006880921,18.93073857
Goddard House 329,1,0.001031328,0.002885086,0.006880921,18.9637937
Grad Center D 142,1,0.001636932,0.003782765,0.006953485,18.9922432
New Pembroke #4 401,1,0.005197807,0.004671321,0.003122637,18.996025
Emery 309,1,0.004294951,0.003511129,0.0038919,18.99659161
New Pembroke #4 301,1,0.005197807,0.004671321,0.003122637,19.01618124
Grad center A 425,1,0.002033301,0.003816952,0.007674111,19.05255888
New Pembroke #2 204,1,0.005197807,0.004671321,0.003122637,19.1016688
Barbour Hall Apartments 50,3,0.003332574,0.005684611,0.006333645,19.13807061
Grad Center D 326,1,0.001636932,0.003782765,0.006953485,19.15423821
Goddard House 117,1,0.001031328,0.002885086,0.006880921,19.15679956
Grad Center D 125,1,0.001636932,0.003782765,0.006953485,19.16375003
Minden 406,2,0.003007532,0.004380877,0.003093356,19.16561769
New Pembroke #2 304,1,0.005197807,0.004671321,0.003122637,19.1673741
New Pembroke #4 427,1,0.005197807,0.004671321,0.003122637,19.20046766
New Pembroke #2 202,1,0.005197807,0.004671321,0.003122637,19.21739312
Minden 508,2,0.003007532,0.004380877,0.003093356,19.25110747
Minden 706,2,0.003007532,0.004380877,0.003093356,19.26016979
Grad center A 413,1,0.002033301,0.003816952,0.007674111,19.26136028
Grad center A 414,1,0.002033301,0.003816952,0.007674111,19.26136028
Minden 401,3,0.003007532,0.004380877,0.003093356,19.26959362
New Pembroke #3 215,1,0.005493117,0.004817466,0.003424083,19.27185903
Goddard House 113,1,0.001031328,0.002885086,0.006880921,19.28730152
Gregorian Quad A 408,2,0.002219058,0.004508411,0.006818289,19.29359883
Chapin House 321,1,0.000967654,0.003293725,0.006197735,19.29754142
Mead House 225,1,0.002856721,0.00194646,0.008291598,19.33015497
Minden 815,3,0.003007532,0.004380877,0.003093356,19.33508033
Archibald House 306,1,0.001906016,0.001848792,0.007592792,19.33929294
Minden 608,2,0.003007532,0.004380877,0.003093356,19.34606803
Minden 506,2,0.003007532,0.004380877,0.003093356,19.38476441
Machado 122,1,0.006216642,0.004264504,0.006829095,19.38650849
Slater Hall 203,2,0.002806514,0.000743744,0.0073448,19.39049153
Machado 125,1,0.006216642,0.004264504,0.006829095,19.39288508
Minden 701,3,0.003007532,0.004380877,0.003093356,19.39369956
Olney House 321,1,0.00094768,0.002009393,0.00679969,19.42367591
Grad center A 133,1,0.002033301,0.003816952,0.007674111,19.46792233
Grad center A 134,1,0.002033301,0.003816952,0.007674111,19.46792233
Machado 121,1,0.006216642,0.004264504,0.006829095,19.47508059
Goddard House 216,1,0.001031328,0.002885086,0.006880921,19.47929399
New Pembroke #3 218,1,0.005493117,0.004817466,0.003424083,19.48152129
Marcy House 329,1,0.00044831,0.002460934,0.006377106,19.49358869
Goddard House 219,1,0.001031328,0.002885086,0.006880921,19.51954675
Grad center A 213,1,0.002033301,0.003816952,0.007674111,19.54482029
Everett House 324,1,0.002534488,0.002255984,0.008241626,19.55319603
Olney House 221,1,0.00094768,0.002009393,0.00679969,19.5599123
Archibald House 301,1,0.001906016,0.001848792,0.007592792,19.56337277
Slater Hall 404,3,0.002806514,0.000743744,0.0073448,19.56446997
Grad Center D 114,1,0.001636932,0.003782765,0.006953485,19.57038579
Slater Hall 301,4,0.002806514,0.000743744,0.0073448,19.57099394
Poland House 336,1,0.002372341,0.00179746,0.00791397,19.59574903
Grad center A 231,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 232,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 233,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 234,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 242,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 243,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 244,1,0.002033301,0.003816952,0.007674111,19.62141687
Grad center A 245,1,0.002033301,0.003816952,0.007674111,19.62141687
Minden 513,3,0.003007532,0.004380877,0.003093356,19.62236865
Mead House 229,1,0.002856721,0.00194646,0.008291598,19.62513037
Poland House 201,1,0.002372341,0.00179746,0.00791397,19.62950646
Gregorian Quad A 510,2,0.002219058,0.004508411,0.006818289,19.63322485
Poland House 325,1,0.002372341,0.00179746,0.00791397,19.63551441
Barbour Hall Apartments 330,3,0.003332574,0.005684611,0.006333645,19.64204802
Everett House 224,1,0.002534488,0.002255984,0.008241626,19.6468827
New Pembroke #3 203,1,0.005493117,0.004817466,0.003424083,19.66101243
Minden 201,3,0.003007532,0.004380877,0.003093356,19.66620424
Poland House 321,1,0.002372341,0.00179746,0.00791397,19.67291557
Poland House 338,1,0.002372341,0.00179746,0.00791397,19.67563553
Archibald House 304,1,0.001906016,0.001848792,0.007592792,19.70869067
Minden 113,3,0.003007532,0.004380877,0.003093356,19.70990781
Chapin House 212,1,0.000967654,0.003293725,0.006197735,19.72308292
Chapin House 309,1,0.000967654,0.003293725,0.006197735,19.72308292
Jameson House 325,1,0.002971108,0.002310092,0.008555495,19.72308292
New Pembroke #2 205,1,0.005197807,0.004671321,0.003122637,19.72635672
Archibald House 303,1,0.001906016,0.001848792,0.007592792,19.74732887
Minden 802,3,0.003007532,0.004380877,0.003093356,19.75727899
Grad Center A 610,5,0.002033301,0.003816952,0.007674111,19.75815391
Sears House 400A,7,0.000618306,0.001760093,0.006174125,19.77016836
Fake Building 11,1,0.004866504,0.007174255,0.00629313,19.77371993
Marcy House 328,1,0.00044831,0.002460934,0.006377106,19.77371993
Poland House 323,1,0.002372341,0.00179746,0.00791397,19.7751419
Grad center A 222,1,0.002033301,0.003816952,0.007674111,19.79898987
Grad center A 223,1,0.002033301,0.003816952,0.007674111,19.79898987
Grad center A 224,1,0.002033301,0.003816952,0.007674111,19.79898987
Minden 615,3,0.003007532,0.004380877,0.003093356,19.82094391
Marcy House 128,1,0.00044831,0.002460934,0.006377106,19.8242276
Archibald House 302,1,0.001906016,0.001848792,0.007592792,19.84771894
Minden 501,3,0.003007532,0.004380877,0.003093356,19.84898181
Grad center A 312,1,0.002033301,0.003816952,0.007674111,19.84943324
Grad center A 342,1,0.002033301,0.003816952,0.007674111,19.84943324
Machado 38,1,0.006216642,0.004264504,0.006829095,19.86052268
Minden 408,2,0.003007532,0.004380877,0.003093356,19.87837977
Archibald House 418,1,0.001906016,0.001848792,0.007592792,19.88261364
Minden 606,2,0.003007532,0.004380877,0.003093356,19.88509779
Olney House 325,1,0.00094768,0.002009393,0.00679969,19.89974874
Poland House 203,1,0.002372341,0.00179746,0.00791397,19.90834096
Poland House 324,1,0.002372341,0.00179746,0.00791397,19.90883405
New Pembroke #3 315,1,0.005493117,0.004817466,0.003424083,19.9277828
Slater Hall 204,4,0.002806514,0.000743744,0.0073448,19.9289675
Morriss Hall 201,6,0.004877948,0.004103928,0.003714228,19.93196778
Archibald House 227,0,0.001906016,0.001848792,0.007592792,19.94993734
Grad Center A 520,5,0.002033301,0.003816952,0.007674111,19.99548182
New Pembroke #4 325,1,0.005197807,0.004671321,0.003122637,19.99557422
Plantations House 102,2,0.005500362,0.004662943,0.003795809,19.99749634
Chapin House 311,1,0.000967654,0.003293725,0.006197735,20
Grad Center D 143,1,0.001636932,0.003782765,0.006953485,20.01444753
Gregorian Quad A 605,2,0.002219058,0.004508411,0.006818289,20.03604544
Poland House 202,1,0.002372341,0.00179746,0.00791397,20.03741422
New Pembroke #1 302,1,0.005197807,0.004671321,0.003122637,20.04684224
Everett House 107,1,0.002534488,0.002255984,0.008241626,20.0539284
Olney House 324,1,0.00094768,0.002009393,0.00679969,20.06148565
Chapin House 303,1,0.000967654,0.003293725,0.006197735,20.0748599
Chapin House 306A,1,0.000967654,0.003293725,0.006197735,20.0748599
Chapin House 306B,1,0.000967654,0.003293725,0.006197735,20.0748599
Grad Center B 220,4,0.001539004,0.003389443,0.007253359,20.0748599
Jameson House 319,1,0.002971108,0.002310092,0.008555495,20.07590332
Grad center A 215,1,0.002033301,0.003816952,0.007674111,20.09975124
Poland House 205,1,0.002372341,0.00179746,0.00791397,20.10940659
Bronson House 304,1,0.002110714,0.002258687,0.007917721,20.12006544
Marcy House 127,1,0.00044831,0.002460934,0.006377106,20.1246118
New Pembroke #3 217,1,0.005493117,0.004817466,0.003424083,20.12709253
Archibald House 221,1,0.001906016,0.001848792,0.007592792,20.13134029
Jameson House 7,1,0.002971108,0.002310092,0.008555495,20.13493353
Grad center A 423,1,0.002033301,0.003816952,0.007674111,20.14944168
New Pembroke #4 323,1,0.005197807,0.004671321,0.003122637,20.16263608
Grad Center C 530,5,0.002140607,0.004200177,0.007408663,20.1653175
Poland House 418,1,0.002372341,0.00179746,0.00791397,20.17411494
Minden 806,2,0.003007532,0.004380877,0.003093356,20.17490228
Gregorian Quad A 125,8,0.002219058,0.004508411,0.006818289,20.19589924
Mead House 227,1,0.002856721,0.00194646,0.008291598,20.21363734
Morriss Hall 301,6,0.004877948,0.004103928,0.003714228,20.21783316
New Pembroke #1 405,1,0.005197807,0.004671321,0.003122637,20.26180081
Mead House 304,1,0.002856721,0.00194646,0.008291598,20.26466773
Olney House 119,1,0.00094768,0.002009393,0.00679969,20.27313493
Olney House 121,1,0.00094768,0.002009393,0.00679969,20.27313493
Olney House 122,1,0.00094768,0.002009393,0.00679969,20.27313493
Olney House 123,1,0.00094768,0.002009393,0.00679969,20.27313493
Olney House 124,1,0.00094768,0.002009393,0.00679969,20.27313493
Barbour Hall Apartments 60,6,0.003332574,0.005684611,0.006333645,20.28008969
Harkness House 327,1,0.001214511,0.003360942,0.00672678,20.31371635
Bronson House 403,1,0.002110714,0.002258687,0.007917721,20.31696641
Archibald House 217,1,0.001906016,0.001848792,0.007592792,20.31901935
Goddard House 335,1,0.001031328,0.002885086,0.006880921,20.35080805
Bronson House 313,1,0.002110714,0.002258687,0.007917721,20.37117913
Grad center A 225,1,0.002033301,0.003816952,0.007674111,20.37154879
Poland House 208,1,0.002372341,0.00179746,0.00791397,20.38286785
Archibald House 227,1,0.001906016,0.001848792,0.007592792,20.38843654
Barbour Hall Apartments 260,5,0.003332574,0.005684611,0.006333645,20.40652156
New Pembroke #4 321,1,0.005197807,0.004671321,0.003122637,20.41297385
Slater Hall 202,2,0.002806514,0.000743744,0.0073448,20.41651893
Barbour Hall Apartments 360,5,0.003332574,0.005684611,0.006333645,20.4296472
Grad center A 434,1,0.002033301,0.003816952,0.007674111,20.4450483
Grad center A 443,1,0.002033301,0.003816952,0.007674111,20.4450483
Minden 801,3,0.003007532,0.004380877,0.003093356,20.46204372
Minden 601,3,0.003007532,0.004380877,0.003093356,20.46574473
Wayland House 400B,7,0.001267304,0.001463704,0.006804493,20.46873509
Machado 36,1,0.006216642,0.004264504,0.006829095,20.47638339
New Pembroke #4 327,1,0.005197807,0.004671321,0.003122637,20.47858185
New Pembroke #4 425,1,0.005197807,0.004671321,0.003122637,20.48976503
Archibald House 218,1,0.001906016,0.001848792,0.007592792,20.49084487
Olney House 322,1,0.00094768,0.002009393,0.00679969,20.50982559
Grad center A 622,1,0.002033301,0.003816952,0.007674111,20.51828453
Mead House 218,1,0.002856721,0.00194646,0.008291598,20.55523275
Olney House 312,1,0.00094768,0.002009393,0.00679969,20.56081087
Gregorian Quad A 506,2,0.002219058,0.004508411,0.006818289,20.56085274
Goddard House 338,1,0.001031328,0.002885086,0.006880921,20.56288346
Poland House 206,1,0.002372341,0.00179746,0.00791397,20.56641285
Olney House 227,1,0.00094768,0.002009393,0.00679969,20.5669638
Grad center A 214,1,0.002033301,0.003816952,0.007674111,20.59126028
Grad center A 611,1,0.002033301,0.003816952,0.007674111,20.59126028
Grad center A 612,1,0.002033301,0.003816952,0.007674111,20.59126028
Grad center A 613,1,0.002033301,0.003816952,0.007674111,20.59126028
Gregorian Quad A 505,2,0.002219058,0.004508411,0.006818289,20.59539263
Plantations House 203,2,0.005500362,0.004662943,0.003795809,20.60311392
Barbour Hall 208,2,0.003332574,0.005684611,0.006333645,20.60579383
Grad Center B 640,5,0.001539004,0.003389443,0.007253359,20.60982947
Grad Center A 540,6,0.002033301,0.003816952,0.007674111,20.61502041
Gregorian Quad A 502,2,0.002219058,0.004508411,0.006818289,20.61835841
Mead House 216,1,0.002856721,0.00194646,0.008291598,20.61904962
Slater Hall 405,2,0.002806514,0.000743744,0.0073448,20.65531772
Everett House 214,1,0.002534488,0.002255984,0.008241626,20.681136
Grad Center B 530,5,0.001539004,0.003389443,0.007253359,20.68699585
New Pembroke #3 318,1,0.005493117,0.004817466,0.003424083,20.68751092
Grad Center C 330,5,0.002140607,0.004200177,0.007408663,20.69285432
Slater Hall 201,4,0.002806514,0.000743744,0.0073448,20.71684043
Woolley 109,5,0.004494434,0.003844705,0.00357181,20.73644135
New Pembroke #4 326,1,0.005197807,0.004671321,0.003122637,20.74191123
Hegeman B305,2,0.000737564,0.002443331,0.005211221,20.75748553
Archibald House 131,1,0.001906016,0.001848792,0.007592792,20.75800764
Archibald House 227,1,0.001906016,0.001848792,0.007592792,20.76053949
Grad center A 135,1,0.002033301,0.003816952,0.007674111,20.78460969
Slater Hall 303,2,0.002806514,0.000743744,0.0073448,20.80119547
Minden 312,3,0.003007532,0.004380877,0.003093356,20.8256628
Jameson House 219,1,0.002971108,0.002310092,0.008555495,20.85753806
Sears House 321,1,0.000618306,0.001760093,0.006174125,20.87711242
New Pembroke #3 303,1,0.005493117,0.004817466,0.003424083,20.91116646
Grad center A 246,1,0.002033301,0.003816952,0.007674111,20.95232684
Bronson House 203,1,0.002110714,0.002258687,0.007917721,20.95387549
Mead House 113,1,0.002856721,0.00194646,0.008291598,20.97852402
Bronson House 204,1,0.002110714,0.002258687,0.007917721,21.00695851
New Pembroke #3 105,1,0.005493117,0.004817466,0.003424083,21.01042665
New Pembroke #4 313,1,0.005197807,0.004671321,0.003122637,21.03136298
Jameson House 218,1,0.002971108,0.002310092,0.008555495,21.04277563
Fake Building 13,1,0.004866504,0.007174255,0.00629313,21.04756518
Gregorian Quad A 511,2,0.002219058,0.004508411,0.006818289,21.05454872
Morris Hall 201,6,0.004877948,0.004103928,0.003714228,21.07585125
New Pembroke #1 206,1,0.005197807,0.004671321,0.003122637,21.076376
Archibald House 127,1,0.001906016,0.001848792,0.007592792,21.09052392
Barbour Hall Apartments 170,4,0.003332574,0.005684611,0.006333645,21.09421159
Poland House 424,1,0.002372341,0.00179746,0.00791397,21.10667207
Gregorian Quad B 403,2,0.002313592,0.004546342,0.007093942,21.11303257
Gregorian Quad A 509,2,0.002219058,0.004508411,0.006818289,21.13021426
Gregorian Quad A 409,2,0.002219058,0.004508411,0.006818289,21.15036071
Bronson House 206,1,0.002110714,0.002258687,0.007917721,21.15335909
Grad Center A 440,6,0.002033301,0.003816952,0.007674111,21.169624
Slater Hall 304,4,0.002806514,0.000743744,0.0073448,21.18460431
Olney House 323,1,0.00094768,0.002009393,0.00679969,21.19010646
Mead House 109,1,0.002856721,0.00194646,0.008291598,21.2035174
New Pembroke #4 302,1,0.005197807,0.004671321,0.003122637,21.20768339
Slater Hall 101,4,0.002806514,0.000743744,0.0073448,21.22089967
New Pembroke #1 306,1,0.005197807,0.004671321,0.003122637,21.22384718
Grad Center A 410,5,0.002033301,0.003816952,0.007674111,21.22981732
Barbour Hall 101,2,0.003332574,0.005684611,0.006333645,21.23630822
Gregorian Quad B 402,2,0.002313592,0.004546342,0.007093942,21.24282914
Mead House 3,1,0.002856721,0.00194646,0.008291598,21.26655054
New Pembroke #4 423,1,0.005197807,0.004671321,0.003122637,21.26890763
New Pembroke #1 402,1,0.005197807,0.004671321,0.003122637,21.27315322
Everett House 216,1,0.002534488,0.002255984,0.008241626,21.27744037
Barbour Hall Apartments 370,4,0.003332574,0.005684611,0.006333645,21.28873329
Grad Center B 340,5,0.001539004,0.003389443,0.007253359,21.29304701
Morris Hall 401,6,0.004877948,0.004103928,0.003714228,21.29399654
Machado 31,1,0.006216642,0.004264504,0.006829095,21.29635266
New Pembroke #4 426,1,0.005197807,0.004671321,0.003122637,21.2967401
Everett House 316,1,0.002534488,0.002255984,0.008241626,21.31648391
Grad Center B 440,5,0.001539004,0.003389443,0.007253359,21.32429855
Grad Center C 440,5,0.002140607,0.004200177,0.007408663,21.35795878
Bronson House 409,1,0.002110714,0.002258687,0.007917721,21.36293113
New Pembroke #1 307,1,0.005197807,0.004671321,0.003122637,21.37265042
Grad Center C 640,5,0.002140607,0.004200177,0.007408663,21.37291786
Champlin 323,2,0.005148864,0.004313313,0.003806538,21.37755833
Minden 512,3,0.003007532,0.004380877,0.003093356,21.37934985
New Pembroke #1 406,1,0.005197807,0.004671321,0.003122637,21.39101446
Grad Center A 420,6,0.002033301,0.003816952,0.007674111,21.42345641
New Pembroke #1 404,1,0.005197807,0.004671321,0.003122637,21.42385574
Bronson House 306,1,0.002110714,0.002258687,0.007917721,21.42771241
Mead House 204,1,0.002856721,0.00194646,0.008291598,21.43008791
New Pembroke #4 303,1,0.005197807,0.004671321,0.003122637,21.43416598
Slater Hall 102,3,0.002806514,0.000743744,0.0073448,21.4368239
Jameson House 225,1,0.002971108,0.002310092,0.008555495,21.44324971
Jameson House 106,1,0.002971108,0.002310092,0.008555495,21.45156348
Grad Center C 430,5,0.002140607,0.004200177,0.007408663,21.45308752
Harkness House 221,1,0.001214511,0.003360942,0.00672678,21.47091055
Bronson House 309,1,0.002110714,0.002258687,0.007917721,21.47441636
Olney House 225,1,0.00094768,0.002009393,0.00679969,21.49418526
Jameson House 214,1,0.002971108,0.002310092,0.008555495,21.52451582
New Pembroke #4 402,1,0.005197807,0.004671321,0.003122637,21.53947388
New Pembroke #3 317,1,0.005493117,0.004817466,0.003424083,21.55842244
Grad Center C 610,6,0.002140607,0.004200177,0.007408663,21.57169609
Gregorian Quad A 607,2,0.002219058,0.004508411,0.006818289,21.59607094
Gregorian Quad A 608,2,0.002219058,0.004508411,0.006818289,21.59607094
Bronson House 214,1,0.002110714,0.002258687,0.007917721,21.609177
Harkness House 220,1,0.001214511,0.003360942,0.00672678,21.61018278
Harkness House 226B,1,0.001214511,0.003360942,0.00672678,21.63330765
Grad Center B 540,5,0.001539004,0.003389443,0.007253359,21.63870241
Slater Hall 406,2,0.002806514,0.000743744,0.0073448,21.65420754
Gregorian Quad A 603,2,0.002219058,0.004508411,0.006818289,21.65573941
Grad Center C 510,6,0.002140607,0.004200177,0.007408663,21.65681538
Jameson House 114,1,0.002971108,0.002310092,0.008555495,21.66510223
Grad Center A 640,6,0.002033301,0.003816952,0.007674111,21.66747805
Gregorian Quad A 504,2,0.002219058,0.004508411,0.006818289,21.67948339
Diman House 325,1,0.000724483,0.002428667,0.006665122,21.68365377
Diman House 224,1,0.000724483,0.002428667,0.006665122,21.69480175
Grad Center C 520,5,0.002140607,0.004200177,0.007408663,21.71809641
Minden 412,3,0.003007532,0.004380877,0.003093356,21.72535198
Grad Center C 310,6,0.002140607,0.004200177,0.007408663,21.72536816
Diman House 126,1,0.000724483,0.002428667,0.006665122,21.72556098
Harkness House 210,1,0.001214511,0.003360942,0.00672678,21.72556098
Barbour Hall 105,2,0.003332574,0.005684611,0.006333645,21.72625641
New Pembroke #4 413,1,0.005197807,0.004671321,0.003122637,21.77048338
Miller 122,2,0.005212861,0.004169464,0.004259293,21.7921534
Gregorian Quad A 503,2,0.002219058,0.004508411,0.006818289,21.79449472
Harkness House 222,1,0.001214511,0.003360942,0.00672678,21.79449472
Harkness House 303,1,0.001214511,0.003360942,0.00672678,21.79449472
Grad Center C 540,5,0.002140607,0.004200177,0.007408663,21.81941114
Harkness House 219,1,0.001214511,0.003360942,0.00672678,21.84032967
Minden 712,3,0.003007532,0.004380877,0.003093356,21.85029934
Barbour Hall Apartments 80,4,0.003332574,0.005684611,0.006333645,21.86347051
Harkness House 209,1,0.001214511,0.003360942,0.00672678,21.88606863
Grad Center B 420,5,0.001539004,0.003389443,0.007253359,21.8893436
Barbour Hall Apartments 160,5,0.003332574,0.005684611,0.006333645,21.89012847
Jameson House 318,1,0.002971108,0.002310092,0.008555495,21.89151411
Gregorian Quad A 601,2,0.002219058,0.004508411,0.006818289,21.89567175
Diman House 332,1,0.000724483,0.002428667,0.006665122,21.90689305
Diman House 206B,1,0.000724483,0.002428667,0.006665122,21.9317122
Grad Center B 630,6,0.001539004,0.003389443,0.007253359,21.93942475
Barbour Hall Apartments 290,4,0.003332574,0.005684611,0.006333645,21.94631869
Diman House 326,1,0.000724483,0.002428667,0.006665122,21.9543094
Diman House 125,1,0.000724483,0.002428667,0.006665122,21.9544984
Marcy House 306B,1,0.00044831,0.002460934,0.006377106,21.95468206
Barbour Hall Apartments 280,4,0.003332574,0.005684611,0.006333645,21.96897587
Barbour Hall Apartments 270,4,0.003332574,0.005684611,0.006333645,21.97062796
Morriss Hall 401,6,0.004877948,0.004103928,0.003714228,21.98367323
Diman House 124,1,0.000724483,0.002428667,0.006665122,22
Minden 101,2,0.003007532,0.004380877,0.003093356,22.00158128
Diman House 323,1,0.000724483,0.002428667,0.006665122,22.00431947
New Pembroke #1 205,1,0.005197807,0.004671321,0.003122637,22.00823435
Harkness House 206A,1,0.001214511,0.003360942,0.00672678,22.01133433
Gregorian Quad A 602,2,0.002219058,0.004508411,0.006818289,22.01844478
Gregorian Quad A 604,2,0.002219058,0.004508411,0.006818289,22.01931393
Harkness House 226A,1,0.001214511,0.003360942,0.00672678,22.02271555
Jameson House 314,1,0.002971108,0.002310092,0.008555495,22.04907227
Morris Hall 301,6,0.004877948,0.004103928,0.003714228,22.06137195
Diman House 226,1,0.000724483,0.002428667,0.006665122,22.06595564
Diman House 306B,1,0.000724483,0.002428667,0.006665122,22.06807649
Archibald House 422,1,0.001906016,0.001848792,0.007592792,22.07321128
Diman House 306A,1,0.000724483,0.002428667,0.006665122,22.09072203
Harkness House 206B,1,0.001214511,0.003360942,0.00672678,22.09748434
New Pembroke #1 202,1,0.005197807,0.004671321,0.003122637,22.10976375
Minden 202,3,0.003007532,0.004380877,0.003093356,22.1291607
Gregorian Quad A 606,2,0.002219058,0.004508411,0.006818289,22.14189833
Grad Center B 510,6,0.001539004,0.003389443,0.007253359,22.16548777
Diman House 312,1,0.000724483,0.002428667,0.006665122,22.17635955
Grad Center A 310,5,0.002033301,0.003816952,0.007674111,22.21604474
Diman House 329B,1,0.000724483,0.002428667,0.006665122,22.21712362
Grad Center A 430,5,0.002033301,0.003816952,0.007674111,22.21842034
Diman House 310,1,0.000724483,0.002428667,0.006665122,22.24223034
Diman House 311,1,0.000724483,0.002428667,0.006665122,22.24589992
Harkness House 326A,1,0.001214511,0.003360942,0.00672678,22.25509382
Grad Center C 340,5,0.002140607,0.004200177,0.007408663,22.27096451
Grad Center A 330,5,0.002033301,0.003816952,0.007674111,22.27376898
Diman House 329A,1,0.000724483,0.002428667,0.006665122,22.28783818
Harkness House 321,1,0.001214511,0.003360942,0.00672678,22.29349681
Marcy House 342,2,0.00044831,0.002460934,0.006377106,22.32239927
Barbour Hall Apartments 390,4,0.003332574,0.005684611,0.006333645,22.32389703
Grad Center A 530,5,0.002033301,0.003816952,0.007674111,22.34308305
Harkness House 326B,1,0.001214511,0.003360942,0.00672678,22.34681089
Grad Center B 310,6,0.001539004,0.003389443,0.007253359,22.34784415
Grad Center B 610,6,0.001539004,0.003389443,0.007253359,22.36339992
Sears House 400B,7,0.000618306,0.001760093,0.006174125,22.37816693
Harkness House 319,1,0.001214511,0.003360942,0.00672678,22.4053565
Marcy House 400B,6,0.00044831,0.002460934,0.006377106,22.41068555
Caswell Hall 411,2,0.001097724,0.002572929,0.004853922,22.41883848
New Pembroke #2 103,1,0.005197807,0.004671321,0.003122637,22.4284397
Grad Center B 430,6,0.001539004,0.003389443,0.007253359,22.43618416
Jameson House 125,1,0.002971108,0.002310092,0.008555495,22.44152013
New Pembroke #4 421,1,0.005197807,0.004671321,0.003122637,22.44439513
Minden 702,3,0.003007532,0.004380877,0.003093356,22.45768964
New Pembroke #1 305,1,0.005197807,0.004671321,0.003122637,22.46452935
Harkness House 320,1,0.001214511,0.003360942,0.00672678,22.47220505
Gregorian Quad B 405,2,0.002313592,0.004546342,0.007093942,22.4820567
Grad Center C 620,5,0.002140607,0.004200177,0.007408663,22.51086171
Minden 302,3,0.003007532,0.004380877,0.003093356,22.5127032
Caswell Hall 102,2,0.001097724,0.002572929,0.004853922,22.51982641
Grad Center B 320,5,0.001539004,0.003389443,0.007253359,22.52367557
Diman House 229A,1,0.000724483,0.002428667,0.006665122,22.52655508
Grad Center C 230,6,0.002140607,0.004200177,0.007408663,22.53800782
Hope College 416,1,0.003188155,0.000856981,0.006815006,22.54430221
Mead House 103,1,0.002856721,0.00194646,0.008291598,22.55232104
Harkness House 400A,7,0.001214511,0.003360942,0.00672678,22.55706453
Plantations House 202,2,0.005500362,0.004662943,0.003795809,22.56634266
Caswell Hall 410,2,0.001097724,0.002572929,0.004853922,22.57002161
Caswell Hall 210,2,0.001097724,0.002572929,0.004853922,22.57436776
Barbour Hall Apartments 220,4,0.003332574,0.005684611,0.006333645,22.57895611
Diman House 309,1,0.000724483,0.002428667,0.006665122,22.5929516
Barbour Hall 305,2,0.003332574,0.005684611,0.006333645,22.59474673
Barbour Hall 201,2,0.003332574,0.005684611,0.006333645,22.60329654
Bronson House 406,1,0.002110714,0.002258687,0.007917721,22.61004447
Grad Center C 420,5,0.002140607,0.004200177,0.007408663,22.61201355
Grad Center B 520,5,0.001539004,0.003389443,0.007253359,22.63435239
Caswell Hall 111,2,0.001097724,0.002572929,0.004853922,22.65192245
Olney House 214,2,0.00094768,0.002009393,0.00679969,22.66205386
Grad Center C 210,6,0.002140607,0.004200177,0.007408663,22.66407275
Plantations House 301,3,0.005500362,0.004662943,0.003795809,22.68425462
Miller 124,2,0.005212861,0.004169464,0.004259293,22.69186513
