res_hall,remaining,total,num_picks
Drop to 457,1,1,25
Marcy House,11,11,25
Drop to 471,1,1,25
Drop to 730,1,1,25
Morris Hall,2,4,25
Caswell Hall,42,42,25
Bronson House,9,10,25
Harkness House,18,18,25
East Andrews,2,30,25
Goddard House,11,29,25
New Pembroke #3,10,10,25
Young Orchard #4,0,13,25
Young Orchard #2,0,12,25
Hope College,0,10,25
Drop to 229,0,1,25
Champlin,0,5,25
No Show,32,54,25
Grad Center B,18,20,25
Grad Center C,16,18,25
New Pembroke #4,20,23,25
Metcalf,1,38,25
Drop to 113,0,1,25
Plantations House,1,10,25
Woolley,10,30,25
Drop to 405,1,1,25
Miller,2,3,25
Slater Hall,14,18,25
Sears House,20,33,25
Jameson House,9,11,25
Chapin House,27,30,25
Gregorian Quad A,3,52,25
Drop to 581,1,1,25
Grad Center A,17,18,25
Barbour Hall,16,16,25
111 Brown Street,6,6,25
Mead House,7,13,25
Minden,21,56,25
Olney House,6,6,25
Young Orchard #10,0,13,25
Machado,7,12,25
Pass,61,64,25
Emery,1,21,25
Drop to 579,1,1,25
West Andrews,1,29,25
Poland House,4,19,25
New Pembroke #1,18,18,25
Wayland House,1,19,25
Archibald House,7,14,25
Drop to 522,1,1,25
Gregorian Quad B,3,50,25
Everett House,5,5,25
Drop to 106,0,1,25
Drop to 584,1,1,25
Drop to 698,1,1,25
Drop to 417,1,1,25
Barbour Hall Apartments,20,29,25
Hegeman,2,39,25
Drop to 564,1,1,25
Grad Center D,19,19,25
Diman House,25,25,25
Drop to 457,1,1,25
Marcy House,11,11,25
Drop to 471,1,1,25
Drop to 730,1,1,25
Morris Hall,2,4,25
Caswell Hall,42,42,25
Bronson House,9,10,25
Harkness House,18,18,25
East Andrews,2,30,25
Goddard House,11,29,25
New Pembroke #3,10,10,25
Young Orchard #4,0,13,25
Young Orchard #2,0,12,25
Hope College,0,10,25
Drop to 229,0,1,25
Champlin,0,5,25
No Show,32,54,25
Grad Center B,18,20,25
Grad Center C,16,18,25
New Pembroke #4,20,23,25
Metcalf,1,38,25
Drop to 113,0,1,25
Plantations House,1,10,25
Woolley,10,30,25
Drop to 405,1,1,25
Miller,2,3,25
Slater Hall,14,18,25
Sears House,20,33,25
Jameson House,9,11,25
Chapin House,27,30,25
Gregorian Quad A,3,52,25
Drop to 581,1,1,25
Grad Center A,17,18,25
Barbour Hall,16,16,25
111 Brown Street,6,6,25
Mead House,6,13,25
Minden,21,56,25
Olney House,6,6,25
Young Orchard #10,0,13,25
Machado,7,12,25
Pass,61,64,25
Emery,1,21,25
Drop to 579,1,1,25
West Andrews,1,29,25
Poland House,4,19,25
New Pembroke #1,18,18,25
Wayland House,1,19,25
Archibald House,7,14,25
Drop to 522,1,1,25
Gregorian Quad B,3,50,25
Everett House,5,5,25
Drop to 106,0,1,25
Drop to 584,1,1,25
Drop to 698,1,1,25
Drop to 417,1,1,25
Barbour Hall Apartments,20,29,25
Hegeman,2,39,25
Drop to 564,1,1,25
Grad Center D,19,19,25
Diman House,25,25,25
Drop to 457,1,1,25
Marcy House,11,11,25
Drop to 471,1,1,25
Drop to 730,1,1,25
Morris Hall,2,4,25
Caswell Hall,42,42,26
Bronson House,6,10,26
Harkness House,18,18,26
East Andrews,2,30,26
Goddard House,9,29,26
New Pembroke #3,9,10,26
Young Orchard #4,0,13,26
Young Orchard #2,0,12,26
Hope College,0,10,26
Drop to 229,0,1,26
Champlin,0,5,26
No Show,30,54,26
Grad Center B,18,20,26
Grad Center C,16,18,26
New Pembroke #4,20,23,26
Metcalf,1,38,26
Drop to 113,0,1,26
Plantations House,1,10,26
Woolley,7,30,26
Drop to 405,0,1,26
Miller,2,3,26
Slater Hall,14,18,26
Sears House,19,33,26
Jameson House,9,11,26
Chapin House,23,30,26
Gregorian Quad A,3,52,26
Drop to 581,1,1,26
Grad Center A,15,18,26
Barbour Hall,16,16,26
111 Brown Street,6,6,26
Mead House,3,13,26
Minden,21,56,26
Olney House,6,6,26
Young Orchard #10,0,13,26
Machado,7,12,26
Pass,61,64,26
Emery,0,21,26
Drop to 579,1,1,26
West Andrews,1,29,26
Poland House,1,19,26
New Pembroke #1,18,18,26
Wayland House,1,19,26
Archibald House,4,14,26
Drop to 522,1,1,26
Gregorian Quad B,3,50,26
Everett House,2,5,26
Drop to 106,0,1,26
Drop to 584,1,1,26
Drop to 698,1,1,26
Drop to 417,1,1,26
Barbour Hall Apartments,19,29,26
Hegeman,2,39,26
Drop to 564,1,1,26
Grad Center D,19,19,26
Diman House,25,25,26
Drop to 457,1,1,26
Marcy House,11,11,26
Drop to 471,1,1,26
Drop to 730,1,1,26
Morris Hall,2,4,26
Caswell Hall,42,42,27
Bronson House,6,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,9,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,20,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,2,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,6,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,9,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,20,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,5,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,9,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,20,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,4,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,9,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,20,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,3,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,9,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,20,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,3,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,8,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,20,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,3,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,8,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,19,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,3,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,8,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,18,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,27
Bronson House,3,10,27
Harkness House,18,18,27
East Andrews,2,30,27
Goddard House,8,29,27
New Pembroke #3,5,10,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,0,10,27
Drop to 229,0,1,27
Champlin,0,5,27
No Show,29,54,27
Grad Center B,17,20,27
Grad Center C,16,18,27
New Pembroke #4,17,23,27
Metcalf,1,38,27
Drop to 113,0,1,27
Plantations House,1,10,27
Woolley,6,30,27
Drop to 405,0,1,27
Miller,2,3,27
Slater Hall,12,18,27
Sears House,19,33,27
Jameson House,5,11,27
Chapin House,19,30,27
Gregorian Quad A,3,52,27
Drop to 581,1,1,27
Grad Center A,14,18,27
Barbour Hall,16,16,27
111 Brown Street,6,6,27
Mead House,3,13,27
Minden,19,56,27
Olney House,6,6,27
Young Orchard #10,0,13,27
Machado,7,12,27
Pass,60,64,27
Emery,0,21,27
Drop to 579,1,1,27
West Andrews,1,29,27
Poland House,1,19,27
New Pembroke #1,18,18,27
Wayland House,0,19,27
Archibald House,1,14,27
Drop to 522,1,1,27
Gregorian Quad B,3,50,27
Everett House,2,5,27
Drop to 106,0,1,27
Drop to 584,1,1,27
Drop to 698,1,1,27
Drop to 417,1,1,27
Barbour Hall Apartments,18,29,27
Hegeman,2,39,27
Drop to 564,1,1,27
Grad Center D,19,19,27
Diman House,25,25,27
Drop to 457,1,1,27
Marcy House,11,11,27
Drop to 471,0,1,27
Drop to 730,1,1,27
Morris Hall,2,4,27
Caswell Hall,42,42,28
Bronson House,2,10,28
Harkness House,18,18,28
East Andrews,2,30,28
Goddard House,8,29,28
New Pembroke #3,5,10,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,0,10,28
Drop to 229,0,1,28
Champlin,0,5,28
No Show,29,54,28
Grad Center B,16,20,28
Grad Center C,16,18,28
New Pembroke #4,17,23,28
Metcalf,1,38,28
Drop to 113,0,1,28
Plantations House,1,10,28
Woolley,2,30,28
Drop to 405,0,1,28
Miller,2,3,28
Slater Hall,10,18,28
Sears House,19,33,28
Jameson House,3,11,28
Chapin House,19,30,28
Gregorian Quad A,3,52,28
Drop to 581,1,1,28
Grad Center A,11,18,28
Barbour Hall,16,16,28
111 Brown Street,6,6,28
Mead House,2,13,28
Minden,18,56,28
Olney House,6,6,28
Young Orchard #10,0,13,28
Machado,7,12,28
Pass,59,64,28
Emery,0,21,28
Drop to 579,1,1,28
West Andrews,1,29,28
Poland House,0,19,28
New Pembroke #1,18,18,28
Wayland House,0,19,28
Archibald House,1,14,28
Drop to 522,1,1,28
Gregorian Quad B,2,50,28
Everett House,2,5,28
Drop to 106,0,1,28
Drop to 584,1,1,28
Drop to 698,1,1,28
Drop to 417,0,1,28
Barbour Hall Apartments,16,29,28
Hegeman,2,39,28
Drop to 564,1,1,28
Grad Center D,19,19,28
Diman House,25,25,28
Drop to 457,1,1,28
Marcy House,11,11,28
Drop to 471,0,1,28
Drop to 730,1,1,28
Morris Hall,2,4,28
Caswell Hall,42,42,28
Bronson House,2,10,28
Harkness House,18,18,28
East Andrews,2,30,28
Goddard House,8,29,28
New Pembroke #3,5,10,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,0,10,28
Drop to 229,0,1,28
Champlin,0,5,28
No Show,29,54,28
Grad Center B,16,20,28
Grad Center C,16,18,28
New Pembroke #4,17,23,28
Metcalf,1,38,28
Drop to 113,0,1,28
Plantations House,1,10,28
Woolley,1,30,28
Drop to 405,0,1,28
Miller,2,3,28
Slater Hall,10,18,28
Sears House,19,33,28
Jameson House,3,11,28
Chapin House,19,30,28
Gregorian Quad A,3,52,28
Drop to 581,1,1,28
Grad Center A,11,18,28
Barbour Hall,16,16,28
111 Brown Street,6,6,28
Mead House,2,13,28
Minden,18,56,28
Olney House,6,6,28
Young Orchard #10,0,13,28
Machado,7,12,28
Pass,59,64,28
Emery,0,21,28
Drop to 579,1,1,28
West Andrews,1,29,28
Poland House,0,19,28
New Pembroke #1,18,18,28
Wayland House,0,19,28
Archibald House,1,14,28
Drop to 522,1,1,28
Gregorian Quad B,2,50,28
Everett House,2,5,28
Drop to 106,0,1,28
Drop to 584,1,1,28
Drop to 698,1,1,28
Drop to 417,0,1,28
Barbour Hall Apartments,16,29,28
Hegeman,2,39,28
Drop to 564,1,1,28
Grad Center D,19,19,28
Diman House,25,25,28
Drop to 457,1,1,28
Marcy House,11,11,28
Drop to 471,0,1,28
Drop to 730,1,1,28
Morris Hall,2,4,28
Caswell Hall,42,42,29
Bronson House,1,10,29
Harkness House,18,18,29
East Andrews,2,30,29
Goddard House,8,29,29
New Pembroke #3,4,10,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,0,10,29
Drop to 229,0,1,29
Champlin,0,5,29
No Show,28,54,29
Grad Center B,14,20,29
Grad Center C,15,18,29
New Pembroke #4,17,23,29
Metcalf,1,38,29
Drop to 113,0,1,29
Plantations House,1,10,29
Woolley,0,30,29
Drop to 405,0,1,29
Miller,2,3,29
Slater Hall,9,18,29
Sears House,19,33,29
Jameson House,2,11,29
Chapin House,18,30,29
Gregorian Quad A,2,52,29
Drop to 581,1,1,29
Grad Center A,11,18,29
Barbour Hall,16,16,29
111 Brown Street,6,6,29
Mead House,2,13,29
Minden,16,56,29
Olney House,6,6,29
Young Orchard #10,0,13,29
Machado,7,12,29
Pass,59,64,29
Emery,0,21,29
Drop to 579,1,1,29
West Andrews,1,29,29
Poland House,0,19,29
New Pembroke #1,18,18,29
Wayland House,0,19,29
Archibald House,0,14,29
Drop to 522,1,1,29
Gregorian Quad B,2,50,29
Everett House,0,5,29
Drop to 106,0,1,29
Drop to 584,1,1,29
Drop to 698,1,1,29
Drop to 417,0,1,29
Barbour Hall Apartments,14,29,29
Hegeman,2,39,29
Drop to 564,1,1,29
Grad Center D,19,19,29
Diman House,25,25,29
Drop to 457,1,1,29
Marcy House,11,11,29
Drop to 471,0,1,29
Drop to 730,1,1,29
Morris Hall,2,4,29
Caswell Hall,42,42,30
Bronson House,1,10,30
Harkness House,18,18,30
East Andrews,2,30,30
Goddard House,8,29,30
New Pembroke #3,4,10,30
Young Orchard #4,0,13,30
Young Orchard #2,0,12,30
Hope College,0,10,30
Drop to 229,0,1,30
Champlin,0,5,30
No Show,26,54,30
Grad Center B,12,20,30
Grad Center C,15,18,30
New Pembroke #4,6,23,30
Metcalf,0,38,30
Drop to 113,0,1,30
Plantations House,1,10,30
Woolley,0,30,30
Drop to 405,0,1,30
Miller,2,3,30
Slater Hall,8,18,30
Sears House,19,33,30
Jameson House,0,11,30
Chapin House,18,30,30
Gregorian Quad A,2,52,30
Drop to 581,1,1,30
Grad Center A,10,18,30
Barbour Hall,16,16,30
111 Brown Street,6,6,30
Mead House,2,13,30
Minden,13,56,30
Olney House,6,6,30
Young Orchard #10,0,13,30
Machado,6,12,30
Pass,59,64,30
Emery,0,21,30
Drop to 579,1,1,30
West Andrews,1,29,30
Poland House,0,19,30
New Pembroke #1,18,18,30
Wayland House,0,19,30
Archibald House,0,14,30
Drop to 522,1,1,30
Gregorian Quad B,2,50,30
Everett House,0,5,30
Drop to 106,0,1,30
Drop to 584,1,1,30
Drop to 698,1,1,30
Drop to 417,0,1,30
Barbour Hall Apartments,13,29,30
Hegeman,2,39,30
Drop to 564,1,1,30
Grad Center D,19,19,30
Diman House,25,25,30
Drop to 457,0,1,30
Marcy House,11,11,30
Drop to 471,0,1,30
Drop to 730,1,1,30
Morris Hall,2,4,30
Caswell Hall,42,42,31
Bronson House,1,10,31
Harkness House,18,18,31
East Andrews,2,30,31
Goddard House,8,29,31
New Pembroke #3,2,10,31
Young Orchard #4,0,13,31
Young Orchard #2,0,12,31
Hope College,0,10,31
Drop to 229,0,1,31
Champlin,0,5,31
No Show,21,54,31
Grad Center B,11,20,31
Grad Center C,14,18,31
New Pembroke #4,3,23,31
Metcalf,0,38,31
Drop to 113,0,1,31
Plantations House,1,10,31
Woolley,0,30,31
Drop to 405,0,1,31
Miller,2,3,31
Slater Hall,8,18,31
Sears House,19,33,31
Jameson House,0,11,31
Chapin House,18,30,31
Gregorian Quad A,2,52,31
Drop to 581,1,1,31
Grad Center A,10,18,31
Barbour Hall,16,16,31
111 Brown Street,6,6,31
Mead House,1,13,31
Minden,13,56,31
Olney House,6,6,31
Young Orchard #10,0,13,31
Machado,4,12,31
Pass,59,64,31
Emery,0,21,31
Drop to 579,1,1,31
West Andrews,1,29,31
Poland House,0,19,31
New Pembroke #1,18,18,31
Wayland House,0,19,31
Archibald House,0,14,31
Drop to 522,1,1,31
Gregorian Quad B,2,50,31
Everett House,0,5,31
Drop to 106,0,1,31
Drop to 584,1,1,31
Drop to 698,1,1,31
Drop to 417,0,1,31
Barbour Hall Apartments,12,29,31
Hegeman,2,39,31
Drop to 564,1,1,31
Grad Center D,19,19,31
Diman House,25,25,31
Drop to 457,0,1,31
Marcy House,11,11,31
Drop to 471,0,1,31
Drop to 730,1,1,31
Morris Hall,2,4,31
Caswell Hall,42,42,32
Bronson House,1,10,32
Harkness House,14,18,32
East Andrews,2,30,32
Goddard House,8,29,32
New Pembroke #3,0,10,32
Young Orchard #4,0,13,32
Young Orchard #2,0,12,32
Hope College,0,10,32
Drop to 229,0,1,32
Champlin,0,5,32
No Show,20,54,32
Grad Center B,10,20,32
Grad Center C,14,18,32
New Pembroke #4,0,23,32
Metcalf,0,38,32
Drop to 113,0,1,32
Plantations House,1,10,32
Woolley,0,30,32
Drop to 405,0,1,32
Miller,2,3,32
Slater Hall,6,18,32
Sears House,19,33,32
Jameson House,0,11,32
Chapin House,18,30,32
Gregorian Quad A,2,52,32
Drop to 581,1,1,32
Grad Center A,9,18,32
Barbour Hall,16,16,32
111 Brown Street,6,6,32
Mead House,1,13,32
Minden,13,56,32
Olney House,6,6,32
Young Orchard #10,0,13,32
Machado,3,12,32
Pass,59,64,32
Emery,0,21,32
Drop to 579,1,1,32
West Andrews,1,29,32
Poland House,0,19,32
New Pembroke #1,18,18,32
Wayland House,0,19,32
Archibald House,0,14,32
Drop to 522,0,1,32
Gregorian Quad B,2,50,32
Everett House,0,5,32
Drop to 106,0,1,32
Drop to 584,1,1,32
Drop to 698,1,1,32
Drop to 417,0,1,32
Barbour Hall Apartments,12,29,32
Hegeman,2,39,32
Drop to 564,1,1,32
Grad Center D,19,19,32
Diman House,24,25,32
Drop to 457,0,1,32
Marcy House,11,11,32
Drop to 471,0,1,32
Drop to 730,1,1,32
Morris Hall,2,4,32
Caswell Hall,39,42,33
Bronson House,1,10,33
Harkness House,13,18,33
East Andrews,2,30,33
Goddard House,8,29,33
New Pembroke #3,0,10,33
Young Orchard #4,0,13,33
Young Orchard #2,0,12,33
Hope College,0,10,33
Drop to 229,0,1,33
Champlin,0,5,33
No Show,20,54,33
Grad Center B,10,20,33
Grad Center C,13,18,33
New Pembroke #4,0,23,33
Metcalf,0,38,33
Drop to 113,0,1,33
Plantations House,1,10,33
Woolley,0,30,33
Drop to 405,0,1,33
Miller,2,3,33
Slater Hall,6,18,33
Sears House,19,33,33
