res_hall,remaining,total,num_picks
East Andrews,5,30,23
Pass,61,61,23
Drop to 591,2,2,23
Minden,30,54,23
Drop to 711,1,1,23
Morris Hall,3,5,23
Drop to 617,1,1,23
Caswell Hall,42,42,23
Olney House,1,9,23
Harkness House,19,19,23
Drop to 490,1,1,23
Marcy House,14,19,23
Goddard House,28,36,23
Young Orchard #4,0,13,23
Young Orchard #2,0,12,23
Hope College,4,14,23
New Pembroke #3,10,10,23
New Pembroke #2,11,11,23
Drop to 340,0,1,23
No Show,77,98,23
Woolley,28,32,23
Grad Center C,15,20,23
New Pembroke #4,19,23,23
Metcalf,1,65,23
Drop to 687,1,1,23
Drop to 365,1,1,23
Plantations House,5,9,23
Grad Center B,18,19,23
Drop to 383,1,1,23
Slater Hall,12,20,23
Drop to 700,1,1,23
Drop to 284,0,1,23
Drop to 212,0,1,23
Jameson House,12,12,23
Chapin House,11,13,23
Gregorian Quad A,2,51,23
Young Orchard #10,0,14,23
Drop to 446,1,1,23
111 Brown Street,6,6,23
Mead House,9,14,23
Drop to 288,0,1,23
Bronson House,9,9,23
Drop to 389.5,1,1,23
Archibald House,13,16,23
King House,2,2,23
Emery,20,22,23
Drop to 445,1,1,23
Sears House,18,30,23
Drop to 577,1,1,23
Drop to 526,1,1,23
West Andrews,2,26,23
Poland House,17,20,23
New Pembroke #1,19,19,23
Wayland House,0,19,23
Grad Center A,15,18,23
Gregorian Quad B,1,32,23
Everett House,5,5,23
Drop to 255,0,1,23
Champlin,5,5,23
Miller,3,13,23
Barbour Hall Apartments,22,29,23
Hegeman,6,41,23
Drop to 413,1,1,23
Grad Center D,21,21,23
Diman House,27,27,23
East Andrews,5,30,23
Pass,61,61,23
Drop to 591,2,2,23
Minden,30,54,23
Drop to 711,1,1,23
Morris Hall,3,5,23
Drop to 617,1,1,23
Caswell Hall,42,42,24
Olney House,1,9,24
Harkness House,19,19,24
Drop to 490,1,1,24
Marcy House,14,19,24
Goddard House,17,36,24
Young Orchard #4,0,13,24
Young Orchard #2,0,12,24
Hope College,4,14,24
New Pembroke #3,10,10,24
New Pembroke #2,11,11,24
Drop to 340,0,1,24
No Show,76,98,24
Woolley,26,32,24
Grad Center C,15,20,24
New Pembroke #4,19,23,24
Metcalf,1,65,24
Drop to 687,1,1,24
Drop to 365,0,1,24
Plantations House,5,9,24
Grad Center B,18,19,24
Drop to 383,1,1,24
Slater Hall,12,20,24
Drop to 700,1,1,24
Drop to 284,0,1,24
Drop to 212,0,1,24
Jameson House,12,12,24
Chapin House,11,13,24
Gregorian Quad A,2,51,24
Young Orchard #10,0,14,24
Drop to 446,1,1,24
111 Brown Street,6,6,24
Mead House,9,14,24
Drop to 288,0,1,24
Bronson House,9,9,24
Drop to 389.5,1,1,24
Archibald House,13,16,24
King House,2,2,24
Emery,20,22,24
Drop to 445,1,1,24
Sears House,17,30,24
Drop to 577,1,1,24
Drop to 526,1,1,24
West Andrews,2,26,24
Poland House,17,20,24
New Pembroke #1,19,19,24
Wayland House,0,19,24
Grad Center A,14,18,24
Gregorian Quad B,1,32,24
Everett House,5,5,24
Drop to 255,0,1,24
Champlin,5,5,24
Miller,3,13,24
Barbour Hall Apartments,19,29,24
Hegeman,1,41,24
Drop to 413,1,1,24
Grad Center D,21,21,24
Diman House,27,27,24
East Andrews,5,30,24
Pass,61,61,24
Drop to 591,2,2,24
Minden,28,54,24
Drop to 711,1,1,24
Morris Hall,3,5,24
Drop to 617,1,1,24
Caswell Hall,42,42,25
Olney House,1,9,25
Harkness House,18,19,25
Drop to 490,1,1,25
Marcy House,14,19,25
Goddard House,15,36,25
Young Orchard #4,0,13,25
Young Orchard #2,0,12,25
Hope College,4,14,25
New Pembroke #3,10,10,25
New Pembroke #2,11,11,25
Drop to 340,0,1,25
No Show,75,98,25
Woolley,25,32,25
Grad Center C,11,20,25
New Pembroke #4,19,23,25
Metcalf,1,65,25
Drop to 687,1,1,25
Drop to 365,0,1,25
Plantations House,5,9,25
Grad Center B,17,19,25
Drop to 383,0,1,25
Slater Hall,12,20,25
Drop to 700,1,1,25
Drop to 284,0,1,25
Drop to 212,0,1,25
Jameson House,11,12,25
Chapin House,11,13,25
Gregorian Quad A,2,51,25
Young Orchard #10,0,14,25
Drop to 446,1,1,25
111 Brown Street,6,6,25
Mead House,5,14,25
Drop to 288,0,1,25
Bronson House,9,9,25
Drop to 389.5,1,1,25
Archibald House,13,16,25
King House,2,2,25
Emery,20,22,25
Drop to 445,1,1,25
Sears House,17,30,25
Drop to 577,1,1,25
Drop to 526,1,1,25
West Andrews,2,26,25
Poland House,10,20,25
New Pembroke #1,19,19,25
Wayland House,0,19,25
Grad Center A,14,18,25
Gregorian Quad B,1,32,25
Everett House,5,5,25
Drop to 255,0,1,25
Champlin,5,5,25
Miller,3,13,25
Barbour Hall Apartments,17,29,25
Hegeman,0,41,25
Drop to 413,1,1,25
Grad Center D,21,21,25
Diman House,27,27,25
East Andrews,5,30,25
Pass,61,61,25
Drop to 591,2,2,25
Minden,26,54,25
Drop to 711,1,1,25
Morris Hall,2,5,25
Drop to 617,1,1,25
Caswell Hall,42,42,26
Olney House,1,9,26
Harkness House,18,19,26
Drop to 490,1,1,26
Marcy House,14,19,26
Goddard House,14,36,26
Young Orchard #4,0,13,26
Young Orchard #2,0,12,26
Hope College,4,14,26
New Pembroke #3,10,10,26
New Pembroke #2,11,11,26
Drop to 340,0,1,26
No Show,75,98,26
Woolley,19,32,26
Grad Center C,10,20,26
New Pembroke #4,19,23,26
Metcalf,1,65,26
Drop to 687,1,1,26
Drop to 365,0,1,26
Plantations House,5,9,26
Grad Center B,15,19,26
Drop to 383,0,1,26
Slater Hall,12,20,26
Drop to 700,1,1,26
Drop to 284,0,1,26
Drop to 212,0,1,26
Jameson House,10,12,26
Chapin House,9,13,26
Gregorian Quad A,2,51,26
Young Orchard #10,0,14,26
Drop to 446,1,1,26
111 Brown Street,6,6,26
Mead House,5,14,26
Drop to 288,0,1,26
Bronson House,9,9,26
Drop to 389.5,0,1,26
Archibald House,11,16,26
King House,2,2,26
Emery,19,22,26
Drop to 445,0,1,26
Sears House,17,30,26
Drop to 577,1,1,26
Drop to 526,1,1,26
West Andrews,2,26,26
Poland House,5,20,26
New Pembroke #1,19,19,26
Wayland House,0,19,26
Grad Center A,12,18,26
Gregorian Quad B,0,32,26
Everett House,5,5,26
Drop to 255,0,1,26
Champlin,3,5,26
Miller,3,13,26
Barbour Hall Apartments,14,29,26
Hegeman,0,41,26
Drop to 413,1,1,26
Grad Center D,21,21,26
Diman House,27,27,26
East Andrews,5,30,26
Pass,61,61,26
Drop to 591,2,2,26
Minden,21,54,26
Drop to 711,1,1,26
Morris Hall,2,5,26
Drop to 617,1,1,26
Caswell Hall,42,42,27
Olney House,1,9,27
Harkness House,18,19,27
Drop to 490,1,1,27
Marcy House,14,19,27
Goddard House,14,36,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,4,14,27
New Pembroke #3,10,10,27
New Pembroke #2,11,11,27
Drop to 340,0,1,27
No Show,75,98,27
Woolley,17,32,27
Grad Center C,10,20,27
New Pembroke #4,19,23,27
Metcalf,1,65,27
Drop to 687,1,1,27
Drop to 365,0,1,27
Plantations House,5,9,27
Grad Center B,13,19,27
Drop to 383,0,1,27
Slater Hall,9,20,27
Drop to 700,1,1,27
Drop to 284,0,1,27
Drop to 212,0,1,27
Jameson House,10,12,27
Chapin House,8,13,27
Gregorian Quad A,1,51,27
Young Orchard #10,0,14,27
Drop to 446,1,1,27
111 Brown Street,6,6,27
Mead House,5,14,27
Drop to 288,0,1,27
Bronson House,8,9,27
Drop to 389.5,0,1,27
Archibald House,9,16,27
King House,2,2,27
Emery,17,22,27
Drop to 445,0,1,27
Sears House,17,30,27
Drop to 577,1,1,27
Drop to 526,1,1,27
West Andrews,2,26,27
Poland House,3,20,27
New Pembroke #1,19,19,27
Wayland House,0,19,27
Grad Center A,12,18,27
Gregorian Quad B,0,32,27
Everett House,5,5,27
Drop to 255,0,1,27
Champlin,3,5,27
Miller,3,13,27
Barbour Hall Apartments,13,29,27
Hegeman,0,41,27
Drop to 413,1,1,27
Grad Center D,21,21,27
Diman House,27,27,27
East Andrews,5,30,27
Pass,61,61,27
Drop to 591,2,2,27
Minden,16,54,27
Drop to 711,1,1,27
Morris Hall,2,5,27
Drop to 617,1,1,27
Caswell Hall,42,42,27
Olney House,1,9,27
Harkness House,18,19,27
Drop to 490,1,1,27
Marcy House,14,19,27
Goddard House,14,36,27
Young Orchard #4,0,13,27
Young Orchard #2,0,12,27
Hope College,4,14,27
New Pembroke #3,10,10,27
New Pembroke #2,11,11,27
Drop to 340,0,1,27
No Show,75,98,27
Woolley,17,32,27
Grad Center C,10,20,27
New Pembroke #4,19,23,27
Metcalf,1,65,27
Drop to 687,1,1,27
Drop to 365,0,1,27
Plantations House,5,9,27
Grad Center B,13,19,27
Drop to 383,0,1,27
Slater Hall,9,20,27
Drop to 700,1,1,27
Drop to 284,0,1,27
Drop to 212,0,1,27
Jameson House,10,12,27
Chapin House,8,13,27
Gregorian Quad A,1,51,27
Young Orchard #10,0,14,27
Drop to 446,1,1,27
111 Brown Street,6,6,27
Mead House,4,14,27
Drop to 288,0,1,27
Bronson House,8,9,27
Drop to 389.5,0,1,27
Archibald House,9,16,27
King House,2,2,27
Emery,17,22,27
Drop to 445,0,1,27
Sears House,17,30,27
Drop to 577,1,1,27
Drop to 526,1,1,27
West Andrews,2,26,27
Poland House,3,20,27
New Pembroke #1,19,19,27
Wayland House,0,19,27
Grad Center A,12,18,27
Gregorian Quad B,0,32,27
Everett House,5,5,27
Drop to 255,0,1,27
Champlin,3,5,27
Miller,3,13,27
Barbour Hall Apartments,13,29,27
Hegeman,0,41,27
Drop to 413,1,1,27
Grad Center D,21,21,27
Diman House,27,27,27
East Andrews,5,30,27
Pass,61,61,27
Drop to 591,2,2,27
Minden,16,54,27
Drop to 711,1,1,27
Morris Hall,2,5,27
Drop to 617,1,1,27
Caswell Hall,42,42,28
Olney House,1,9,28
Harkness House,18,19,28
Drop to 490,1,1,28
Marcy House,14,19,28
Goddard House,14,36,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,4,14,28
New Pembroke #3,8,10,28
New Pembroke #2,11,11,28
Drop to 340,0,1,28
No Show,75,98,28
Woolley,15,32,28
Grad Center C,9,20,28
New Pembroke #4,19,23,28
Metcalf,1,65,28
Drop to 687,1,1,28
Drop to 365,0,1,28
Plantations House,5,9,28
Grad Center B,10,19,28
Drop to 383,0,1,28
Slater Hall,9,20,28
Drop to 700,1,1,28
Drop to 284,0,1,28
Drop to 212,0,1,28
Jameson House,10,12,28
Chapin House,8,13,28
Gregorian Quad A,0,51,28
Young Orchard #10,0,14,28
Drop to 446,1,1,28
111 Brown Street,6,6,28
Mead House,4,14,28
Drop to 288,0,1,28
Bronson House,5,9,28
Drop to 389.5,0,1,28
Archibald House,7,16,28
King House,2,2,28
Emery,16,22,28
Drop to 445,0,1,28
Sears House,17,30,28
Drop to 577,1,1,28
Drop to 526,1,1,28
West Andrews,2,26,28
Poland House,3,20,28
New Pembroke #1,19,19,28
Wayland House,0,19,28
Grad Center A,11,18,28
Gregorian Quad B,0,32,28
Everett House,3,5,28
Drop to 255,0,1,28
Champlin,3,5,28
Miller,3,13,28
Barbour Hall Apartments,13,29,28
Hegeman,0,41,28
Drop to 413,0,1,28
Grad Center D,21,21,28
Diman House,27,27,28
East Andrews,5,30,28
Pass,61,61,28
Drop to 591,2,2,28
Minden,11,54,28
Drop to 711,1,1,28
Morris Hall,2,5,28
Drop to 617,1,1,28
Caswell Hall,42,42,28
Olney House,1,9,28
Harkness House,18,19,28
Drop to 490,1,1,28
Marcy House,14,19,28
Goddard House,14,36,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,4,14,28
New Pembroke #3,8,10,28
New Pembroke #2,11,11,28
Drop to 340,0,1,28
No Show,75,98,28
Woolley,15,32,28
Grad Center C,9,20,28
New Pembroke #4,19,23,28
Metcalf,1,65,28
Drop to 687,1,1,28
Drop to 365,0,1,28
Plantations House,5,9,28
Grad Center B,10,19,28
Drop to 383,0,1,28
Slater Hall,9,20,28
Drop to 700,1,1,28
Drop to 284,0,1,28
Drop to 212,0,1,28
Jameson House,10,12,28
Chapin House,8,13,28
Gregorian Quad A,0,51,28
Young Orchard #10,0,14,28
Drop to 446,1,1,28
111 Brown Street,6,6,28
Mead House,4,14,28
Drop to 288,0,1,28
Bronson House,5,9,28
Drop to 389.5,0,1,28
Archibald House,7,16,28
King House,2,2,28
Emery,15,22,28
Drop to 445,0,1,28
Sears House,17,30,28
Drop to 577,1,1,28
Drop to 526,1,1,28
West Andrews,2,26,28
Poland House,3,20,28
New Pembroke #1,19,19,28
Wayland House,0,19,28
Grad Center A,11,18,28
Gregorian Quad B,0,32,28
Everett House,3,5,28
Drop to 255,0,1,28
Champlin,3,5,28
Miller,3,13,28
Barbour Hall Apartments,13,29,28
Hegeman,0,41,28
Drop to 413,0,1,28
Grad Center D,21,21,28
Diman House,27,27,28
East Andrews,5,30,28
Pass,61,61,28
Drop to 591,2,2,28
Minden,11,54,28
Drop to 711,1,1,28
Morris Hall,2,5,28
Drop to 617,1,1,28
Caswell Hall,42,42,28
Olney House,1,9,28
Harkness House,18,19,28
Drop to 490,1,1,28
Marcy House,14,19,28
Goddard House,14,36,28
Young Orchard #4,0,13,28
Young Orchard #2,0,12,28
Hope College,4,14,28
New Pembroke #3,8,10,28
New Pembroke #2,11,11,28
Drop to 340,0,1,28
No Show,75,98,28
Woolley,15,32,28
Grad Center C,9,20,28
New Pembroke #4,19,23,28
Metcalf,1,65,28
Drop to 687,1,1,28
Drop to 365,0,1,28
Plantations House,5,9,28
Grad Center B,10,19,28
Drop to 383,0,1,28
Slater Hall,9,20,28
Drop to 700,1,1,28
Drop to 284,0,1,28
Drop to 212,0,1,28
Jameson House,10,12,28
Chapin House,8,13,28
Gregorian Quad A,0,51,28
Young Orchard #10,0,14,28
Drop to 446,1,1,28
111 Brown Street,6,6,28
Mead House,4,14,28
Drop to 288,0,1,28
Bronson House,4,9,28
Drop to 389.5,0,1,28
Archibald House,7,16,28
King House,2,2,28
Emery,15,22,28
Drop to 445,0,1,28
Sears House,17,30,28
Drop to 577,1,1,28
Drop to 526,1,1,28
West Andrews,2,26,28
Poland House,3,20,28
New Pembroke #1,19,19,28
Wayland House,0,19,28
Grad Center A,11,18,28
Gregorian Quad B,0,32,28
Everett House,3,5,28
Drop to 255,0,1,28
Champlin,3,5,28
Miller,3,13,28
Barbour Hall Apartments,13,29,28
Hegeman,0,41,28
Drop to 413,0,1,28
Grad Center D,21,21,28
Diman House,27,27,28
East Andrews,5,30,28
Pass,61,61,28
Drop to 591,2,2,28
Minden,11,54,28
Drop to 711,1,1,28
Morris Hall,2,5,28
Drop to 617,1,1,28
Caswell Hall,42,42,29
Olney House,1,9,29
Harkness House,18,19,29
Drop to 490,1,1,29
Marcy House,14,19,29
Goddard House,14,36,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,4,14,29
New Pembroke #3,8,10,29
New Pembroke #2,11,11,29
Drop to 340,0,1,29
No Show,75,98,29
Woolley,12,32,29
Grad Center C,9,20,29
New Pembroke #4,19,23,29
Metcalf,1,65,29
Drop to 687,1,1,29
Drop to 365,0,1,29
Plantations House,5,9,29
Grad Center B,10,19,29
Drop to 383,0,1,29
Slater Hall,9,20,29
Drop to 700,1,1,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,9,12,29
Chapin House,8,13,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
111 Brown Street,6,6,29
Mead House,4,14,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,2,16,29
King House,2,2,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,17,30,29
Drop to 577,1,1,29
Drop to 526,1,1,29
West Andrews,2,26,29
Poland House,3,20,29
New Pembroke #1,19,19,29
Wayland House,0,19,29
Grad Center A,8,18,29
Gregorian Quad B,0,32,29
Everett House,3,5,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,3,13,29
Barbour Hall Apartments,13,29,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,21,21,29
Diman House,27,27,29
East Andrews,5,30,29
Pass,61,61,29
Drop to 591,2,2,29
Minden,10,54,29
Drop to 711,1,1,29
Morris Hall,2,5,29
Drop to 617,1,1,29
Caswell Hall,42,42,29
Olney House,1,9,29
Harkness House,18,19,29
Drop to 490,1,1,29
Marcy House,14,19,29
Goddard House,14,36,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,4,14,29
New Pembroke #3,8,10,29
New Pembroke #2,11,11,29
Drop to 340,0,1,29
No Show,75,98,29
Woolley,11,32,29
Grad Center C,9,20,29
New Pembroke #4,19,23,29
Metcalf,1,65,29
Drop to 687,1,1,29
Drop to 365,0,1,29
Plantations House,5,9,29
Grad Center B,10,19,29
Drop to 383,0,1,29
Slater Hall,9,20,29
Drop to 700,1,1,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,9,12,29
Chapin House,8,13,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
111 Brown Street,6,6,29
Mead House,4,14,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,2,16,29
King House,2,2,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,17,30,29
Drop to 577,1,1,29
Drop to 526,1,1,29
West Andrews,2,26,29
Poland House,3,20,29
New Pembroke #1,19,19,29
Wayland House,0,19,29
Grad Center A,8,18,29
Gregorian Quad B,0,32,29
Everett House,3,5,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,3,13,29
Barbour Hall Apartments,13,29,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,21,21,29
Diman House,27,27,29
East Andrews,5,30,29
Pass,61,61,29
Drop to 591,2,2,29
Minden,10,54,29
Drop to 711,1,1,29
Morris Hall,2,5,29
Drop to 617,1,1,29
Caswell Hall,42,42,29
Olney House,1,9,29
Harkness House,18,19,29
Drop to 490,1,1,29
Marcy House,14,19,29
Goddard House,14,36,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,4,14,29
New Pembroke #3,8,10,29
New Pembroke #2,11,11,29
Drop to 340,0,1,29
No Show,75,98,29
Woolley,10,32,29
Grad Center C,9,20,29
New Pembroke #4,19,23,29
Metcalf,1,65,29
Drop to 687,1,1,29
Drop to 365,0,1,29
Plantations House,5,9,29
Grad Center B,10,19,29
Drop to 383,0,1,29
Slater Hall,9,20,29
Drop to 700,1,1,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,9,12,29
Chapin House,8,13,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
111 Brown Street,6,6,29
Mead House,4,14,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,2,16,29
King House,2,2,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,17,30,29
Drop to 577,1,1,29
Drop to 526,1,1,29
West Andrews,2,26,29
Poland House,3,20,29
New Pembroke #1,19,19,29
Wayland House,0,19,29
Grad Center A,8,18,29
Gregorian Quad B,0,32,29
Everett House,3,5,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,3,13,29
Barbour Hall Apartments,13,29,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,21,21,29
Diman House,27,27,29
East Andrews,5,30,29
Pass,61,61,29
Drop to 591,2,2,29
Minden,10,54,29
Drop to 711,1,1,29
Morris Hall,2,5,29
Drop to 617,1,1,29
Caswell Hall,42,42,29
Olney House,1,9,29
Harkness House,18,19,29
Drop to 490,1,1,29
Marcy House,14,19,29
Goddard House,14,36,29
Young Orchard #4,0,13,29
Young Orchard #2,0,12,29
Hope College,4,14,29
New Pembroke #3,8,10,29
New Pembroke #2,11,11,29
Drop to 340,0,1,29
No Show,75,98,29
Woolley,9,32,29
Grad Center C,9,20,29
New Pembroke #4,19,23,29
Metcalf,1,65,29
Drop to 687,1,1,29
Drop to 365,0,1,29
Plantations House,5,9,29
Grad Center B,10,19,29
Drop to 383,0,1,29
Slater Hall,9,20,29
Drop to 700,1,1,29
Drop to 284,0,1,29
Drop to 212,0,1,29
Jameson House,9,12,29
Chapin House,8,13,29
Gregorian Quad A,0,51,29
Young Orchard #10,0,14,29
Drop to 446,1,1,29
111 Brown Street,6,6,29
Mead House,4,14,29
Drop to 288,0,1,29
Bronson House,2,9,29
Drop to 389.5,0,1,29
Archibald House,2,16,29
King House,2,2,29
Emery,1,22,29
Drop to 445,0,1,29
Sears House,17,30,29
Drop to 577,1,1,29
Drop to 526,1,1,29
West Andrews,2,26,29
Poland House,3,20,29
New Pembroke #1,19,19,29
Wayland House,0,19,29
Grad Center A,8,18,29
Gregorian Quad B,0,32,29
Everett House,3,5,29
Drop to 255,0,1,29
Champlin,3,5,29
Miller,3,13,29
Barbour Hall Apartments,13,29,29
Hegeman,0,41,29
Drop to 413,0,1,29
Grad Center D,21,21,29
Diman House,27,27,29
East Andrews,5,30,29
Pass,61,61,29
Drop to 591,2,2,29
Minden,10,54,29
Drop to 711,1,1,29
Morris Hall,2,5,29
Drop to 617,1,1,29
Caswell Hall,42,42,30
Olney House,1,9,30
Harkness House,18,19,30
Drop to 490,1,1,30
Marcy House,14,19,30
Goddard House,14,36,30
Young Orchard #4,0,13,30
Young Orchard #2,0,12,30
Hope College,4,14,30
New Pembroke #3,8,10,30
New Pembroke #2,11,11,30
Drop to 340,0,1,30
No Show,72,98,30
Woolley,3,32,30
Grad Center C,9,20,30
New Pembroke #4,18,23,30
Metcalf,1,65,30
Drop to 687,1,1,30
Drop to 365,0,1,30
Plantations House,5,9,30
Grad Center B,8,19,30
Drop to 383,0,1,30
Slater Hall,9,20,30
Drop to 700,1,1,30
Drop to 284,0,1,30
Drop to 212,0,1,30
Jameson House,9,12,30
Chapin House,8,13,30
Gregorian Quad A,0,51,30
Young Orchard #10,0,14,30
Drop to 446,0,1,30
111 Brown Street,6,6,30
Mead House,4,14,30
Drop to 288,0,1,30
Bronson House,1,9,30
Drop to 389.5,0,1,30
Archibald House,2,16,30
King House,2,2,30
Emery,0,22,30
Drop to 445,0,1,30
Sears House,17,30,30
Drop to 577,1,1,30
Drop to 526,1,1,30
West Andrews,2,26,30
Poland House,3,20,30
New Pembroke #1,19,19,30
Wayland House,0,19,30
Grad Center A,8,18,30
Gregorian Quad B,0,32,30
Everett House,2,5,30
Drop to 255,0,1,30
Champlin,3,5,30
Miller,3,13,30
Barbour Hall Apartments,12,29,30
Hegeman,0,41,30
Drop to 413,0,1,30
Grad Center D,21,21,30
Diman House,27,27,30
East Andrews,5,30,30
Pass,61,61,30
Drop to 591,2,2,30
Minden,8,54,30
Drop to 711,1,1,30
Morris Hall,2,5,30
Drop to 617,1,1,30
Caswell Hall,42,42,31
Olney House,1,9,31
Harkness House,18,19,31
Drop to 490,1,1,31
Marcy House,14,19,31
Goddard House,14,36,31
Young Orchard #4,0,13,31
Young Orchard #2,0,12,31
Hope College,4,14,31
New Pembroke #3,7,10,31
New Pembroke #2,8,11,31
Drop to 340,0,1,31
No Show,69,98,31
Woolley,0,32,31
Grad Center C,9,20,31
New Pembroke #4,18,23,31
Metcalf,1,65,31
Drop to 687,1,1,31
Drop to 365,0,1,31
Plantations House,5,9,31
Grad Center B,8,19,31
Drop to 383,0,1,31
Slater Hall,9,20,31
Drop to 700,1,1,31
Drop to 284,0,1,31
Drop to 212,0,1,31
Jameson House,9,12,31
Chapin House,7,13,31
Gregorian Quad A,0,51,31
Young Orchard #10,0,14,31
Drop to 446,0,1,31
111 Brown Street,6,6,31
Mead House,4,14,31
Drop to 288,0,1,31
Bronson House,0,9,31
Drop to 389.5,0,1,31
Archibald House,2,16,31
King House,2,2,31
Emery,0,22,31
Drop to 445,0,1,31
Sears House,17,30,31
Drop to 577,1,1,31
Drop to 526,1,1,31
West Andrews,2,26,31
Poland House,3,20,31
New Pembroke #1,19,19,31
Wayland House,0,19,31
Grad Center A,7,18,31
Gregorian Quad B,0,32,31
Everett House,2,5,31
Drop to 255,0,1,31
Champlin,0,5,31
Miller,3,13,31
Barbour Hall Apartments,12,29,31
Hegeman,0,41,31
Drop to 413,0,1,31
Grad Center D,21,21,31
Diman House,27,27,31
East Andrews,5,30,31
Pass,61,61,31
Drop to 591,2,2,31
Minden,8,54,31
Drop to 711,1,1,31
Morris Hall,1,5,31
Drop to 617,1,1,31
Caswell Hall,42,42,32
Olney House,1,9,32
Harkness House,16,19,32
Drop to 490,1,1,32
Marcy House,14,19,32
Goddard House,14,36,32
Young Orchard #4,0,13,32
Young Orchard #2,0,12,32
Hope College,3,14,32
New Pembroke #3,7,10,32
New Pembroke #2,6,11,32
Drop to 340,0,1,32
No Show,67,98,32
Woolley,0,32,32
Grad Center C,9,20,32
New Pembroke #4,18,23,32
Metcalf,1,65,32
Drop to 687,1,1,32
Drop to 365,0,1,32
Plantations House,5,9,32
Grad Center B,7,19,32
Drop to 383,0,1,32
Slater Hall,9,20,32
Drop to 700,1,1,32
Drop to 284,0,1,32
Drop to 212,0,1,32
Jameson House,7,12,32
Chapin House,7,13,32
Gregorian Quad A,0,51,32
Young Orchard #10,0,14,32
Drop to 446,0,1,32
111 Brown Street,6,6,32
Mead House,4,14,32
Drop to 288,0,1,32
Bronson House,0,9,32
Drop to 389.5,0,1,32
Archibald House,2,16,32
King House,2,2,32
Emery,0,22,32
Drop to 445,0,1,32
Sears House,17,30,32
Drop to 577,1,1,32
Drop to 526,0,1,32
West Andrews,2,26,32
Poland House,3,20,32
New Pembroke #1,19,19,32
Wayland House,0,19,32
Grad Center A,6,18,32
Gregorian Quad B,0,32,32
Everett House,2,5,32
Drop to 255,0,1,32
Champlin,0,5,32
Miller,3,13,32
Barbour Hall Apartments,12,29,32
Hegeman,0,41,32
Drop to 413,0,1,32
Grad Center D,21,21,32
Diman House,22,27,32
East Andrews,5,30,32
Pass,61,61,32
Drop to 591,2,2,32
Minden,8,54,32
Drop to 711,1,1,32
Morris Hall,1,5,32
Drop to 617,1,1,32
Caswell Hall,38,42,33
Olney House,1,9,33
Harkness House,14,19,33
Drop to 490,0,1,33
Marcy House,14,19,33
Goddard House,14,36,33
Young Orchard #4,0,13,33
Young Orchard #2,0,12,33
Hope College,3,14,33
New Pembroke #3,7,10,33
New Pembroke #2,6,11,33
Drop to 340,0,1,33
No Show,66,98,33
Woolley,0,32,33
Grad Center C,6,20,33
New Pembroke #4,18,23,33
Metcalf,1,65,33
Drop to 687,1,1,33
Drop to 365,0,1,33
Plantations House,5,9,33
Grad Center B,7,19,33
Drop to 383,0,1,33
Slater Hall,8,20,33
Drop to 700,1,1,33
Drop to 284,0,1,33
Drop to 212,0,1,33
Jameson House,7,12,33
Chapin House,7,13,33
Gregorian Quad A,0,51,33
Young Orchard #10,0,14,33
Drop to 446,0,1,33
111 Brown Street,6,6,33
Mead House,4,14,33
Drop to 288,0,1,33
Bronson House,0,9,33
Drop to 389.5,0,1,33
Archibald House,1,16,33
King House,2,2,33
Emery,0,22,33
Drop to 445,0,1,33
Sears House,17,30,33
Drop to 577,1,1,33
Drop to 526,0,1,33
West Andrews,2,26,33
Poland House,3,20,33
New Pembroke #1,18,19,33
Wayland House,0,19,33
Grad Center A,6,18,33
Gregorian Quad B,0,32,33
Everett House,2,5,33
Drop to 255,0,1,33
Champlin,0,5,33
Miller,3,13,33
Barbour Hall Apartments,12,29,33
Hegeman,0,41,33
Drop to 413,0,1,33
