res_hall,remaining,total,num_picks
Plantations House,5,10,28
Grad Center B,13,19,28
Drop to 171,0,1,28
Slater Hall,0,23,28
Sears House,16,24,28
Jameson House,3,8,28
Chapin House,14,20,28
Drop to 603,1,1,28
Young Orchard #10,0,13,28
Grad Center A,7,17,28
Barbour Hall,11,16,28
111 Brown Street,6,6,28
Drop to 649,1,1,28
Minden,15,49,28
Bronson House,2,7,28
Mead House,1,10,28
Archibald House,0,12,28
Drop to 280,0,1,28
Emery,0,17,28
Gregorian Quad A,3,52,28
Drop to 494,1,1,28
Drop to 536,1,1,28
Drop to 351,0,1,28
West Andrews,1,28,28
Poland House,0,19,28
New Pembroke #1,18,18,28
Wayland House,0,18,28
Drop to 162,0,1,28
Drop to 354,0,1,28
Gregorian Quad B,3,53,28
Everett House,3,5,28
Miller,2,20,28
Barbour Hall Apartments,11,25,28
Drop to 276,0,2,28
Drop to 108,0,1,28
Drop to 670,1,1,28
Drop to 396,0,1,28
Drop to 633,1,1,28
Grad Center D,18,18,28
Diman House,29,29,28
East Andrews,2,29,28
Pass,82,83,28
Machado,1,5,28
Drop to 591,1,1,28
Drop to 459,0,1,28
Caswell Hall,43,43,29
Olney House,7,9,29
Harkness House,17,17,29
Marcy House,9,11,29
Hegeman,1,42,29
Goddard House,7,30,29
Morriss Hall,3,3,29
Young Orchard #4,0,12,29
Drop to 529,1,1,29
Young Orchard #2,0,13,29
Hope College,0,11,29
Drop to 523,1,1,29
New Pembroke #3,0,10,29
New Pembroke #2,3,11,29
Champlin,0,4,29
No Show,28,59,29
Woolley,0,30,29
Grad Center C,11,19,29
Drop to 508,1,1,29
New Pembroke #4,0,21,29
Drop to 159,0,1,29
Metcalf,0,33,29
Drop to 463,3,3,29
Plantations House,5,10,29
Grad Center B,12,19,29
Drop to 171,0,1,29
Slater Hall,0,23,29
Sears House,16,24,29
Jameson House,3,8,29
Chapin House,14,20,29
Drop to 603,1,1,29
Young Orchard #10,0,13,29
Grad Center A,7,17,29
Barbour Hall,9,16,29
111 Brown Street,6,6,29
Drop to 649,1,1,29
Minden,14,49,29
Bronson House,1,7,29
Mead House,1,10,29
Archibald House,0,12,29
Drop to 280,0,1,29
Emery,0,17,29
Gregorian Quad A,2,52,29
Drop to 494,1,1,29
Drop to 536,1,1,29
Drop to 351,0,1,29
West Andrews,1,28,29
Poland House,0,19,29
New Pembroke #1,18,18,29
Wayland House,0,18,29
Drop to 162,0,1,29
Drop to 354,0,1,29
Gregorian Quad B,3,53,29
Everett House,1,5,29
Miller,2,20,29
Barbour Hall Apartments,10,25,29
Drop to 276,0,2,29
Drop to 108,0,1,29
Drop to 670,1,1,29
Drop to 396,0,1,29
Drop to 633,1,1,29
Grad Center D,18,18,29
Diman House,29,29,29
East Andrews,2,29,29
Pass,82,83,29
Machado,1,5,29
Drop to 591,1,1,29
Drop to 459,0,1,29
Caswell Hall,43,43,30
Olney House,7,9,30
Harkness House,17,17,30
Marcy House,9,11,30
Hegeman,1,42,30
Goddard House,7,30,30
Morriss Hall,3,3,30
Young Orchard #4,0,12,30
Drop to 529,1,1,30
Young Orchard #2,0,13,30
Hope College,0,11,30
Drop to 523,1,1,30
New Pembroke #3,0,10,30
New Pembroke #2,2,11,30
Champlin,0,4,30
No Show,26,59,30
Woolley,0,30,30
Grad Center C,10,19,30
Drop to 508,1,1,30
New Pembroke #4,0,21,30
Drop to 159,0,1,30
Metcalf,0,33,30
Drop to 463,3,3,30
Plantations House,5,10,30
Grad Center B,12,19,30
Drop to 171,0,1,30
Slater Hall,0,23,30
Sears House,15,24,30
Jameson House,3,8,30
Chapin House,14,20,30
Drop to 603,1,1,30
Young Orchard #10,0,13,30
Grad Center A,7,17,30
Barbour Hall,8,16,30
111 Brown Street,6,6,30
Drop to 649,1,1,30
Minden,14,49,30
Bronson House,0,7,30
Mead House,0,10,30
Archibald House,0,12,30
Drop to 280,0,1,30
Emery,0,17,30
Gregorian Quad A,1,52,30
Drop to 494,1,1,30
Drop to 536,1,1,30
Drop to 351,0,1,30
West Andrews,1,28,30
Poland House,0,19,30
New Pembroke #1,18,18,30
Wayland House,0,18,30
Drop to 162,0,1,30
Drop to 354,0,1,30
Gregorian Quad B,1,53,30
Everett House,1,5,30
Miller,2,20,30
Barbour Hall Apartments,9,25,30
Drop to 276,0,2,30
Drop to 108,0,1,30
Drop to 670,1,1,30
Drop to 396,0,1,30
Drop to 633,1,1,30
Grad Center D,18,18,30
Diman House,29,29,30
East Andrews,2,29,30
Pass,76,83,30
Machado,1,5,30
Drop to 591,1,1,30
Drop to 459,0,1,30
Caswell Hall,43,43,31
Olney House,7,9,31
Harkness House,17,17,31
Marcy House,9,11,31
Hegeman,0,42,31
Goddard House,7,30,31
Morriss Hall,3,3,31
Young Orchard #4,0,12,31
Drop to 529,1,1,31
Young Orchard #2,0,13,31
Hope College,0,11,31
Drop to 523,1,1,31
New Pembroke #3,0,10,31
New Pembroke #2,2,11,31
Champlin,0,4,31
No Show,21,59,31
Woolley,0,30,31
Grad Center C,10,19,31
Drop to 508,1,1,31
New Pembroke #4,0,21,31
Drop to 159,0,1,31
Metcalf,0,33,31
Drop to 463,0,3,31
Plantations House,4,10,31
Grad Center B,11,19,31
Drop to 171,0,1,31
Slater Hall,0,23,31
Sears House,15,24,31
Jameson House,3,8,31
Chapin House,14,20,31
Drop to 603,1,1,31
Young Orchard #10,0,13,31
Grad Center A,6,17,31
Barbour Hall,8,16,31
111 Brown Street,6,6,31
Drop to 649,1,1,31
Minden,13,49,31
Bronson House,0,7,31
Mead House,0,10,31
Archibald House,0,12,31
Drop to 280,0,1,31
Emery,0,17,31
Gregorian Quad A,1,52,31
Drop to 494,1,1,31
Drop to 536,1,1,31
Drop to 351,0,1,31
West Andrews,1,28,31
Poland House,0,19,31
New Pembroke #1,18,18,31
Wayland House,0,18,31
Drop to 162,0,1,31
Drop to 354,0,1,31
Gregorian Quad B,1,53,31
Everett House,1,5,31
Miller,2,20,31
Barbour Hall Apartments,9,25,31
Drop to 276,0,2,31
Drop to 108,0,1,31
Drop to 670,1,1,31
Drop to 396,0,1,31
Drop to 633,1,1,31
Grad Center D,18,18,31
Diman House,29,29,31
East Andrews,2,29,31
Pass,74,83,31
Machado,1,5,31
Drop to 591,1,1,31
Drop to 459,0,1,31
Caswell Hall,43,43,32
Olney House,7,9,32
Harkness House,16,17,32
Marcy House,9,11,32
Hegeman,0,42,32
Goddard House,5,30,32
Morriss Hall,3,3,32
Young Orchard #4,0,12,32
Drop to 529,1,1,32
Young Orchard #2,0,13,32
Hope College,0,11,32
Drop to 523,0,1,32
New Pembroke #3,0,10,32
New Pembroke #2,2,11,32
Champlin,0,4,32
No Show,19,59,32
Woolley,0,30,32
Grad Center C,10,19,32
Drop to 508,1,1,32
New Pembroke #4,0,21,32
Drop to 159,0,1,32
Metcalf,0,33,32
Drop to 463,0,3,32
Plantations House,4,10,32
Grad Center B,11,19,32
Drop to 171,0,1,32
Slater Hall,0,23,32
Sears House,15,24,32
Jameson House,3,8,32
Chapin House,14,20,32
Drop to 603,1,1,32
Young Orchard #10,0,13,32
Grad Center A,6,17,32
Barbour Hall,7,16,32
111 Brown Street,6,6,32
Drop to 649,1,1,32
Minden,13,49,32
Bronson House,0,7,32
Mead House,0,10,32
Archibald House,0,12,32
Drop to 280,0,1,32
Emery,0,17,32
Gregorian Quad A,1,52,32
Drop to 494,1,1,32
Drop to 536,0,1,32
Drop to 351,0,1,32
West Andrews,1,28,32
Poland House,0,19,32
New Pembroke #1,18,18,32
Wayland House,0,18,32
Drop to 162,0,1,32
Drop to 354,0,1,32
Gregorian Quad B,1,53,32
Everett House,1,5,32
Miller,2,20,32
Barbour Hall Apartments,8,25,32
Drop to 276,0,2,32
Drop to 108,0,1,32
Drop to 670,1,1,32
Drop to 396,0,1,32
Drop to 633,1,1,32
Grad Center D,18,18,32
Diman House,25,29,32
East Andrews,2,29,32
Pass,71,83,32
Machado,1,5,32
Drop to 591,1,1,32
Drop to 459,0,1,32
Caswell Hall,41,43,33
Olney House,7,9,33
Harkness House,14,17,33
Marcy House,9,11,33
Hegeman,0,42,33
Goddard House,5,30,33
Morriss Hall,1,3,33
Young Orchard #4,0,12,33
Drop to 529,0,1,33
Young Orchard #2,0,13,33
Hope College,0,11,33
Drop to 523,0,1,33
New Pembroke #3,0,10,33
New Pembroke #2,2,11,33
Champlin,0,4,33
No Show,18,59,33
Woolley,0,30,33
Grad Center C,9,19,33
Drop to 508,1,1,33
New Pembroke #4,0,21,33
Drop to 159,0,1,33
Metcalf,0,33,33
Drop to 463,0,3,33
Plantations House,4,10,33
Grad Center B,11,19,33
Drop to 171,0,1,33
Slater Hall,0,23,33
Sears House,15,24,33
Jameson House,3,8,33
Chapin House,14,20,33
Drop to 603,0,1,33
Young Orchard #10,0,13,33
Grad Center A,6,17,33
Barbour Hall,7,16,33
111 Brown Street,6,6,33
Drop to 649,1,1,33
Minden,13,49,33
Bronson House,0,7,33
Mead House,0,10,33
Archibald House,0,12,33
Drop to 280,0,1,33
Emery,0,17,33
Gregorian Quad A,1,52,33
Drop to 494,0,1,33
Drop to 536,0,1,33
Drop to 351,0,1,33
West Andrews,1,28,33
Poland House,0,19,33
New Pembroke #1,17,18,33
Wayland House,0,18,33
Drop to 162,0,1,33
Drop to 354,0,1,33
Gregorian Quad B,0,53,33
Everett House,1,5,33
Miller,2,20,33
Barbour Hall Apartments,7,25,33
Drop to 276,0,2,33
Drop to 108,0,1,33
Drop to 670,1,1,33
Drop to 396,0,1,33
Drop to 633,1,1,33
Grad Center D,18,18,33
Diman House,23,29,33
East Andrews,2,29,33
Pass,71,83,33
Machado,1,5,33
Drop to 591,1,1,33
Drop to 459,0,1,33
Caswell Hall,38,43,34
Olney House,7,9,34
Harkness House,11,17,34
Marcy House,9,11,34
Hegeman,0,42,34
Goddard House,5,30,34
Morriss Hall,0,3,34
Young Orchard #4,0,12,34
Drop to 529,0,1,34
Young Orchard #2,0,13,34
Hope College,0,11,34
Drop to 523,0,1,34
New Pembroke #3,0,10,34
New Pembroke #2,2,11,34
Champlin,0,4,34
No Show,18,59,34
Woolley,0,30,34
Grad Center C,9,19,34
Drop to 508,0,1,34
New Pembroke #4,0,21,34
Drop to 159,0,1,34
Metcalf,0,33,34
Drop to 463,0,3,34
Plantations House,2,10,34
Grad Center B,10,19,34
Drop to 171,0,1,34
Slater Hall,0,23,34
Sears House,15,24,34
Jameson House,3,8,34
Chapin House,13,20,34
Drop to 603,0,1,34
Young Orchard #10,0,13,34
Grad Center A,6,17,34
Barbour Hall,7,16,34
111 Brown Street,6,6,34
Drop to 649,1,1,34
Minden,12,49,34
Bronson House,0,7,34
Mead House,0,10,34
Archibald House,0,12,34
Drop to 280,0,1,34
Emery,0,17,34
Gregorian Quad A,1,52,34
Drop to 494,0,1,34
Drop to 536,0,1,34
Drop to 351,0,1,34
West Andrews,1,28,34
Poland House,0,19,34
New Pembroke #1,12,18,34
Wayland House,0,18,34
Drop to 162,0,1,34
Drop to 354,0,1,34
Gregorian Quad B,0,53,34
Everett House,1,5,34
Miller,2,20,34
Barbour Hall Apartments,5,25,34
Drop to 276,0,2,34
Drop to 108,0,1,34
Drop to 670,1,1,34
Drop to 396,0,1,34
Drop to 633,1,1,34
Grad Center D,18,18,34
Diman House,18,29,34
East Andrews,2,29,34
Pass,71,83,34
Machado,1,5,34
Drop to 591,1,1,34
Drop to 459,0,1,34
Caswell Hall,38,43,34
Olney House,7,9,34
Harkness House,11,17,34
Marcy House,9,11,34
Hegeman,0,42,34
Goddard House,5,30,34
Morriss Hall,0,3,34
Young Orchard #4,0,12,34
Drop to 529,0,1,34
Young Orchard #2,0,13,34
Hope College,0,11,34
Drop to 523,0,1,34
New Pembroke #3,0,10,34
New Pembroke #2,2,11,34
Champlin,0,4,34
No Show,18,59,34
Woolley,0,30,34
Grad Center C,9,19,34
Drop to 508,0,1,34
New Pembroke #4,0,21,34
Drop to 159,0,1,34
Metcalf,0,33,34
Drop to 463,0,3,34
Plantations House,2,10,34
Grad Center B,10,19,34
Drop to 171,0,1,34
Slater Hall,0,23,34
Sears House,15,24,34
Jameson House,3,8,34
Chapin House,13,20,34
Drop to 603,0,1,34
Young Orchard #10,0,13,34
Grad Center A,6,17,34
Barbour Hall,7,16,34
111 Brown Street,6,6,34
Drop to 649,1,1,34
Minden,12,49,34
Bronson House,0,7,34
Mead House,0,10,34
Archibald House,0,12,34
Drop to 280,0,1,34
Emery,0,17,34
Gregorian Quad A,1,52,34
Drop to 494,0,1,34
Drop to 536,0,1,34
Drop to 351,0,1,34
West Andrews,1,28,34
Poland House,0,19,34
New Pembroke #1,11,18,34
Wayland House,0,18,34
Drop to 162,0,1,34
Drop to 354,0,1,34
Gregorian Quad B,0,53,34
Everett House,1,5,34
Miller,2,20,34
Barbour Hall Apartments,5,25,34
Drop to 276,0,2,34
Drop to 108,0,1,34
Drop to 670,1,1,34
Drop to 396,0,1,34
Drop to 633,1,1,34
Grad Center D,18,18,34
Diman House,18,29,34
East Andrews,2,29,34
Pass,71,83,34
Machado,1,5,34
Drop to 591,1,1,34
Drop to 459,0,1,34
Caswell Hall,23,43,35
Olney House,7,9,35
Harkness House,11,17,35
Marcy House,8,11,35
Hegeman,0,42,35
Goddard House,5,30,35
Morriss Hall,0,3,35
Young Orchard #4,0,12,35
Drop to 529,0,1,35
Young Orchard #2,0,13,35
Hope College,0,11,35
Drop to 523,0,1,35
New Pembroke #3,0,10,35
New Pembroke #2,2,11,35
Champlin,0,4,35
No Show,18,59,35
Woolley,0,30,35
Grad Center C,9,19,35
Drop to 508,0,1,35
New Pembroke #4,0,21,35
Drop to 159,0,1,35
Metcalf,0,33,35
Drop to 463,0,3,35
Plantations House,2,10,35
Grad Center B,9,19,35
Drop to 171,0,1,35
Slater Hall,0,23,35
Sears House,15,24,35
Jameson House,3,8,35
Chapin House,13,20,35
Drop to 603,0,1,35
Young Orchard #10,0,13,35
Grad Center A,6,17,35
Barbour Hall,7,16,35
111 Brown Street,6,6,35
Drop to 649,1,1,35
Minden,12,49,35
Bronson House,0,7,35
Mead House,0,10,35
Archibald House,0,12,35
Drop to 280,0,1,35
Emery,0,17,35
Gregorian Quad A,1,52,35
Drop to 494,0,1,35
Drop to 536,0,1,35
Drop to 351,0,1,35
West Andrews,1,28,35
Poland House,0,19,35
New Pembroke #1,7,18,35
Wayland House,0,18,35
Drop to 162,0,1,35
Drop to 354,0,1,35
Gregorian Quad B,0,53,35
Everett House,1,5,35
Miller,2,20,35
Barbour Hall Apartments,4,25,35
Drop to 276,0,2,35
Drop to 108,0,1,35
Drop to 670,1,1,35
Drop to 396,0,1,35
Drop to 633,1,1,35
Grad Center D,15,18,35
Diman House,18,29,35
East Andrews,2,29,35
Pass,71,83,35
Machado,1,5,35
Drop to 591,1,1,35
Drop to 459,0,1,35
Caswell Hall,22,43,35
Olney House,7,9,35
Harkness House,11,17,35
Marcy House,8,11,35
Hegeman,0,42,35
Goddard House,5,30,35
Morriss Hall,0,3,35
Young Orchard #4,0,12,35
Drop to 529,0,1,35
Young Orchard #2,0,13,35
Hope College,0,11,35
Drop to 523,0,1,35
New Pembroke #3,0,10,35
New Pembroke #2,2,11,35
Champlin,0,4,35
No Show,18,59,35
Woolley,0,30,35
Grad Center C,9,19,35
Drop to 508,0,1,35
New Pembroke #4,0,21,35
Drop to 159,0,1,35
Metcalf,0,33,35
Drop to 463,0,3,35
Plantations House,2,10,35
Grad Center B,9,19,35
Drop to 171,0,1,35
Slater Hall,0,23,35
Sears House,15,24,35
Jameson House,3,8,35
Chapin House,13,20,35
Drop to 603,0,1,35
Young Orchard #10,0,13,35
Grad Center A,6,17,35
Barbour Hall,7,16,35
111 Brown Street,6,6,35
Drop to 649,1,1,35
Minden,12,49,35
Bronson House,0,7,35
Mead House,0,10,35
Archibald House,0,12,35
Drop to 280,0,1,35
Emery,0,17,35
Gregorian Quad A,1,52,35
Drop to 494,0,1,35
Drop to 536,0,1,35
Drop to 351,0,1,35
West Andrews,1,28,35
Poland House,0,19,35
New Pembroke #1,7,18,35
Wayland House,0,18,35
Drop to 162,0,1,35
Drop to 354,0,1,35
Gregorian Quad B,0,53,35
Everett House,1,5,35
Miller,2,20,35
Barbour Hall Apartments,4,25,35
Drop to 276,0,2,35
Drop to 108,0,1,35
Drop to 670,1,1,35
Drop to 396,0,1,35
Drop to 633,1,1,35
Grad Center D,15,18,35
Diman House,18,29,35
East Andrews,2,29,35
Pass,71,83,35
Machado,1,5,35
Drop to 591,1,1,35
Drop to 459,0,1,35
Caswell Hall,8,43,36
Olney House,7,9,36
Harkness House,10,17,36
Marcy House,7,11,36
Hegeman,0,42,36
Goddard House,5,30,36
Morriss Hall,0,3,36
Young Orchard #4,0,12,36
Drop to 529,0,1,36
Young Orchard #2,0,13,36
Hope College,0,11,36
Drop to 523,0,1,36
New Pembroke #3,0,10,36
New Pembroke #2,2,11,36
Champlin,0,4,36
No Show,17,59,36
Woolley,0,30,36
Grad Center C,9,19,36
Drop to 508,0,1,36
New Pembroke #4,0,21,36
Drop to 159,0,1,36
Metcalf,0,33,36
Drop to 463,0,3,36
Plantations House,2,10,36
Grad Center B,7,19,36
Drop to 171,0,1,36
Slater Hall,0,23,36
Sears House,15,24,36
Jameson House,3,8,36
Chapin House,13,20,36
Drop to 603,0,1,36
Young Orchard #10,0,13,36
Grad Center A,5,17,36
Barbour Hall,7,16,36
111 Brown Street,4,6,36
Drop to 649,1,1,36
Minden,11,49,36
Bronson House,0,7,36
Mead House,0,10,36
Archibald House,0,12,36
Drop to 280,0,1,36
Emery,0,17,36
Gregorian Quad A,1,52,36
Drop to 494,0,1,36
Drop to 536,0,1,36
Drop to 351,0,1,36
West Andrews,1,28,36
Poland House,0,19,36
New Pembroke #1,5,18,36
Wayland House,0,18,36
Drop to 162,0,1,36
Drop to 354,0,1,36
Gregorian Quad B,0,53,36
Everett House,1,5,36
Miller,1,20,36
Barbour Hall Apartments,3,25,36
Drop to 276,0,2,36
Drop to 108,0,1,36
Drop to 670,1,1,36
Drop to 396,0,1,36
Drop to 633,1,1,36
Grad Center D,15,18,36
Diman House,18,29,36
East Andrews,2,29,36
Pass,71,83,36
Machado,1,5,36
Drop to 591,1,1,36
Drop to 459,0,1,36
Caswell Hall,6,43,37
Olney House,7,9,37
Harkness House,8,17,37
Marcy House,7,11,37
Hegeman,0,42,37
Goddard House,5,30,37
Morriss Hall,0,3,37
Young Orchard #4,0,12,37
Drop to 529,0,1,37
Young Orchard #2,0,13,37
Hope College,0,11,37
Drop to 523,0,1,37
New Pembroke #3,0,10,37
New Pembroke #2,2,11,37
Champlin,0,4,37
No Show,17,59,37
Woolley,0,30,37
Grad Center C,8,19,37
Drop to 508,0,1,37
New Pembroke #4,0,21,37
Drop to 159,0,1,37
Metcalf,0,33,37
Drop to 463,0,3,37
Plantations House,2,10,37
Grad Center B,5,19,37
Drop to 171,0,1,37
Slater Hall,0,23,37
Sears House,15,24,37
Jameson House,3,8,37
Chapin House,13,20,37
Drop to 603,0,1,37
Young Orchard #10,0,13,37
Grad Center A,5,17,37
Barbour Hall,7,16,37
111 Brown Street,4,6,37
Drop to 649,1,1,37
Minden,11,49,37
Bronson House,0,7,37
Mead House,0,10,37
Archibald House,0,12,37
Drop to 280,0,1,37
Emery,0,17,37
Gregorian Quad A,0,52,37
Drop to 494,0,1,37
Drop to 536,0,1,37
Drop to 351,0,1,37
West Andrews,1,28,37
Poland House,0,19,37
New Pembroke #1,5,18,37
Wayland House,0,18,37
Drop to 162,0,1,37
Drop to 354,0,1,37
Gregorian Quad B,0,53,37
Everett House,1,5,37
Miller,1,20,37
Barbour Hall Apartments,3,25,37
Drop to 276,0,2,37
Drop to 108,0,1,37
Drop to 670,0,1,37
Drop to 396,0,1,37
Drop to 633,0,1,37
Grad Center D,9,18,37
Diman House,18,29,37
East Andrews,2,29,37
Pass,70,83,37
Machado,1,5,37
Drop to 591,1,1,37
Drop to 459,0,1,37
Caswell Hall,6,43,37
Olney House,7,9,37
Harkness House,8,17,37
Marcy House,7,11,37
Hegeman,0,42,37
Goddard House,5,30,37
Morriss Hall,0,3,37
Young Orchard #4,0,12,37
Drop to 529,0,1,37
Young Orchard #2,0,13,37
Hope College,0,11,37
Drop to 523,0,1,37
New Pembroke #3,0,10,37
New Pembroke #2,2,11,37
Champlin,0,4,37
No Show,17,59,37
Woolley,0,30,37
Grad Center C,8,19,37
Drop to 508,0,1,37
New Pembroke #4,0,21,37
Drop to 159,0,1,37
Metcalf,0,33,37
Drop to 463,0,3,37
Plantations House,2,10,37
Grad Center B,5,19,37
Drop to 171,0,1,37
Slater Hall,0,23,37
Sears House,15,24,37
Jameson House,3,8,37
Chapin House,13,20,37
Drop to 603,0,1,37
Young Orchard #10,0,13,37
Grad Center A,5,17,37
Barbour Hall,7,16,37
111 Brown Street,4,6,37
Drop to 649,1,1,37
Minden,11,49,37
Bronson House,0,7,37
Mead House,0,10,37
Archibald House,0,12,37
Drop to 280,0,1,37
Emery,0,17,37
Gregorian Quad A,0,52,37
Drop to 494,0,1,37
Drop to 536,0,1,37
Drop to 351,0,1,37
West Andrews,1,28,37
Poland House,0,19,37
New Pembroke #1,5,18,37
Wayland House,0,18,37
Drop to 162,0,1,37
Drop to 354,0,1,37
Gregorian Quad B,0,53,37
Everett House,1,5,37
Miller,1,20,37
Barbour Hall Apartments,3,25,37
Drop to 276,0,2,37
Drop to 108,0,1,37
Drop to 670,0,1,37
Drop to 396,0,1,37
Drop to 633,0,1,37
Grad Center D,8,18,37
Diman House,18,29,37
East Andrews,2,29,37
Pass,70,83,37
Machado,1,5,37
Drop to 591,1,1,37
Drop to 459,0,1,37
Caswell Hall,3,43,38
Olney House,7,9,38
Harkness House,5,17,38
Marcy House,7,11,38
Hegeman,0,42,38
Goddard House,5,30,38
Morriss Hall,0,3,38
Young Orchard #4,0,12,38
Drop to 529,0,1,38
Young Orchard #2,0,13,38
Hope College,0,11,38
Drop to 523,0,1,38
New Pembroke #3,0,10,38
New Pembroke #2,2,11,38
Champlin,0,4,38
No Show,17,59,38
Woolley,0,30,38
Grad Center C,3,19,38
Drop to 508,0,1,38
New Pembroke #4,0,21,38
Drop to 159,0,1,38
Metcalf,0,33,38
Drop to 463,0,3,38
Plantations House,2,10,38
Grad Center B,5,19,38
Drop to 171,0,1,38
Slater Hall,0,23,38
Sears House,15,24,38
Jameson House,3,8,38
Chapin House,13,20,38
Drop to 603,0,1,38
Young Orchard #10,0,13,38
Grad Center A,3,17,38
Barbour Hall,7,16,38
111 Brown Street,4,6,38
Drop to 649,1,1,38
Minden,10,49,38
Bronson House,0,7,38
Mead House,0,10,38
Archibald House,0,12,38
Drop to 280,0,1,38
Emery,0,17,38
Gregorian Quad A,0,52,38
Drop to 494,0,1,38
Drop to 536,0,1,38
Drop to 351,0,1,38
West Andrews,1,28,38
Poland House,0,19,38
New Pembroke #1,5,18,38
Wayland House,0,18,38
Drop to 162,0,1,38
Drop to 354,0,1,38
Gregorian Quad B,0,53,38
Everett House,1,5,38
Miller,1,20,38
Barbour Hall Apartments,1,25,38
Drop to 276,0,2,38
Drop to 108,0,1,38
Drop to 670,0,1,38
Drop to 396,0,1,38
Drop to 633,0,1,38
Grad Center D,6,18,38
Diman House,18,29,38
East Andrews,2,29,38
Pass,69,83,38
Machado,1,5,38
Drop to 591,0,1,38
Drop to 459,0,1,38
Caswell Hall,0,43,39
Olney House,7,9,39
Harkness House,4,17,39
Marcy House,7,11,39
Hegeman,0,42,39
Goddard House,5,30,39
Morriss Hall,0,3,39
Young Orchard #4,0,12,39
Drop to 529,0,1,39
Young Orchard #2,0,13,39
Hope College,0,11,39
Drop to 523,0,1,39
New Pembroke #3,0,10,39
New Pembroke #2,2,11,39
Champlin,0,4,39
No Show,17,59,39
Woolley,0,30,39
Grad Center C,3,19,39
Drop to 508,0,1,39
New Pembroke #4,0,21,39
Drop to 159,0,1,39
Metcalf,0,33,39
Drop to 463,0,3,39
Plantations House,1,10,39
Grad Center B,4,19,39
Drop to 171,0,1,39
Slater Hall,0,23,39
Sears House,15,24,39
Jameson House,3,8,39
Chapin House,13,20,39
Drop to 603,0,1,39
Young Orchard #10,0,13,39
Grad Center A,3,17,39
Barbour Hall,6,16,39
111 Brown Street,2,6,39
Drop to 649,1,1,39
Minden,8,49,39
Bronson House,0,7,39
Mead House,0,10,39
Archibald House,0,12,39
Drop to 280,0,1,39
Emery,0,17,39
Gregorian Quad A,0,52,39
Drop to 494,0,1,39
Drop to 536,0,1,39
Drop to 351,0,1,39
West Andrews,1,28,39
Poland House,0,19,39
New Pembroke #1,5,18,39
Wayland House,0,18,39
Drop to 162,0,1,39
Drop to 354,0,1,39
Gregorian Quad B,0,53,39
Everett House,1,5,39
Miller,1,20,39
Barbour Hall Apartments,1,25,39
Drop to 276,0,2,39
Drop to 108,0,1,39
Drop to 670,0,1,39
Drop to 396,0,1,39
Drop to 633,0,1,39
Grad Center D,5,18,39
Diman House,6,29,39
East Andrews,2,29,39
Pass,68,83,39
Machado,1,5,39
Drop to 591,0,1,39
Drop to 459,0,1,39
Caswell Hall,0,43,39
Olney House,7,9,39
Harkness House,4,17,39
Marcy House,7,11,39
Hegeman,0,42,39
Goddard House,5,30,39
Morriss Hall,0,3,39
Young Orchard #4,0,12,39
Drop to 529,0,1,39
Young Orchard #2,0,13,39
Hope College,0,11,39
Drop to 523,0,1,39
New Pembroke #3,0,10,39
New Pembroke #2,2,11,39
Champlin,0,4,39
No Show,17,59,39
Woolley,0,30,39
Grad Center C,3,19,39
Drop to 508,0,1,39
New Pembroke #4,0,21,39
Drop to 159,0,1,39
Metcalf,0,33,39
Drop to 463,0,3,39
Plantations House,1,10,39
Grad Center B,4,19,39
Drop to 171,0,1,39
Slater Hall,0,23,39
Sears House,15,24,39
Jameson House,3,8,39
Chapin House,13,20,39
Drop to 603,0,1,39
Young Orchard #10,0,13,39
Grad Center A,3,17,39
Barbour Hall,6,16,39
111 Brown Street,2,6,39
Drop to 649,1,1,39
Minden,8,49,39
Bronson House,0,7,39
Mead House,0,10,39
Archibald House,0,12,39
Drop to 280,0,1,39
Emery,0,17,39
Gregorian Quad A,0,52,39
Drop to 494,0,1,39
Drop to 536,0,1,39
Drop to 351,0,1,39
West Andrews,1,28,39
Poland House,0,19,39
New Pembroke #1,5,18,39
Wayland House,0,18,39
Drop to 162,0,1,39
Drop to 354,0,1,39
Gregorian Quad B,0,53,39
Everett House,1,5,39
Miller,1,20,39
Barbour Hall Apartments,1,25,39
Drop to 276,0,2,39
Drop to 108,0,1,39
Drop to 670,0,1,39
Drop to 396,0,1,39
Drop to 633,0,1,39
Grad Center D,5,18,39
Diman House,5,29,39
East Andrews,2,29,39
Pass,68,83,39
Machado,1,5,39
Drop to 591,0,1,39
Drop to 459,0,1,39
Caswell Hall,0,43,39
Olney House,7,9,39
Harkness House,4,17,39
Marcy House,7,11,39
Hegeman,0,42,39
Goddard House,5,30,39
Morriss Hall,0,3,39
Young Orchard #4,0,12,39
Drop to 529,0,1,39
Young Orchard #2,0,13,39
Hope College,0,11,39
Drop to 523,0,1,39
New Pembroke #3,0,10,39
New Pembroke #2,2,11,39
Champlin,0,4,39
No Show,17,59,39
Woolley,0,30,39
Grad Center C,3,19,39
Drop to 508,0,1,39
New Pembroke #4,0,21,39
Drop to 159,0,1,39
Metcalf,0,33,39
Drop to 463,0,3,39
Plantations House,1,10,39
Grad Center B,4,19,39
Drop to 171,0,1,39
Slater Hall,0,23,39
Sears House,15,24,39
Jameson House,3,8,39
Chapin House,13,20,39
Drop to 603,0,1,39
Young Orchard #10,0,13,39
Grad Center A,3,17,39
Barbour Hall,6,16,39
111 Brown Street,2,6,39
