res_hall,remaining,total,num_picks
Sears House,14,14,27
Diman House,13,13,27
Drop to 533,1,1,27
Drop to 454,0,1,27
Marcy House,18,18,27
Drop to 473,1,1,27
Hope College,38,38,27
Caswell Hall,46,46,28
Harkness House,14,14,28
Drop to 22,0,1,28
Hegeman,0,31,28
Drop to 316,0,1,28
Perkins Hall,67,67,28
Goddard House,22,22,28
Young Orchard #4,0,12,28
Young Orchard #2,0,11,28
Drop to 329,0,1,28
New Pembroke #3,36,36,28
New Pembroke #2,2,16,28
Grad Center D,6,108,28
No Show,48,95,28
Grad Center B,9,18,28
Drop to 134,0,1,28
New Pembroke #4,49,49,28
Drop to 97,0,1,28
Drop to 178,0,1,28
Drop to 295,0,1,28
Drop to 508,1,1,28
Drop to 509,1,1,28
Drop to 157,0,1,28
Drop to 121,0,1,28
Slater Hall,1,21,28
Drop to 702,1,1,28
Drop to 421,0,1,28
Chapin House,6,6,28
Gregorian Quad A,12,76,28
Drop to 462,1,1,28
Gregorian Quad B,2,53,28
Barbour Hall,16,16,28
111 Brown Street,6,6,28
Grad center A,7,83,28
Olney House,16,16,28
Young Orchard #10,0,12,28
Fake Building,11,19,28
Littlefield Hall,16,16,28
Machado House,11,11,28
Pass,43,49,28
Drop to 370,0,1,28
Drop to 720,1,1,28
Drop to 312,0,1,28
Drop to 493,1,1,28
Drop to 491,1,1,28
Drop to 217,0,1,28
New Pembroke #1,4,14,28
Wayland House,19,19,28
Drop to 162,0,1,28
Drop to 741,1,1,28
Drop to 459,2,2,28
Drop to 164,0,1,28
Drop to 515,1,1,28
Drop to 257,0,1,28
Barbour Hall Apartments,29,29,28
Minden,17,57,28
Grad Center C,11,15,28
Drop to 483,1,1,28
Plantations House,9,9,28
315 Thayer,0,13,28
Sears House,14,14,28
Diman House,13,13,28
Drop to 533,1,1,28
Drop to 454,0,1,28
Marcy House,18,18,28
Drop to 473,1,1,28
Hope College,38,38,28
Caswell Hall,46,46,29
Harkness House,14,14,29
Drop to 22,0,1,29
Hegeman,0,31,29
Drop to 316,0,1,29
Perkins Hall,67,67,29
Goddard House,22,22,29
Young Orchard #4,0,12,29
Young Orchard #2,0,11,29
Drop to 329,0,1,29
New Pembroke #3,36,36,29
New Pembroke #2,2,16,29
Grad Center D,0,108,29
No Show,44,95,29
Grad Center B,7,18,29
Drop to 134,0,1,29
New Pembroke #4,49,49,29
Drop to 97,0,1,29
Drop to 178,0,1,29
Drop to 295,0,1,29
Drop to 508,1,1,29
Drop to 509,1,1,29
Drop to 157,0,1,29
Drop to 121,0,1,29
Slater Hall,0,21,29
Drop to 702,1,1,29
Drop to 421,0,1,29
Chapin House,6,6,29
Gregorian Quad A,9,76,29
Drop to 462,1,1,29
Gregorian Quad B,2,53,29
Barbour Hall,16,16,29
111 Brown Street,6,6,29
Grad center A,1,83,29
Olney House,16,16,29
Young Orchard #10,0,12,29
Fake Building,11,19,29
Littlefield Hall,16,16,29
Machado House,11,11,29
Pass,42,49,29
Drop to 370,0,1,29
Drop to 720,1,1,29
Drop to 312,0,1,29
Drop to 493,1,1,29
Drop to 491,1,1,29
Drop to 217,0,1,29
New Pembroke #1,3,14,29
Wayland House,19,19,29
Drop to 162,0,1,29
Drop to 741,1,1,29
Drop to 459,1,2,29
Drop to 164,0,1,29
Drop to 515,1,1,29
Drop to 257,0,1,29
Barbour Hall Apartments,29,29,29
Minden,17,57,29
Grad Center C,11,15,29
Drop to 483,1,1,29
Plantations House,9,9,29
315 Thayer,0,13,29
Sears House,14,14,29
Diman House,13,13,29
Drop to 533,1,1,29
Drop to 454,0,1,29
Marcy House,18,18,29
Drop to 473,1,1,29
Hope College,38,38,29
Caswell Hall,46,46,30
Harkness House,14,14,30
Drop to 22,0,1,30
Hegeman,0,31,30
Drop to 316,0,1,30
Perkins Hall,67,67,30
Goddard House,22,22,30
Young Orchard #4,0,12,30
Young Orchard #2,0,11,30
Drop to 329,0,1,30
New Pembroke #3,36,36,30
New Pembroke #2,1,16,30
Grad Center D,0,108,30
No Show,44,95,30
Grad Center B,5,18,30
Drop to 134,0,1,30
New Pembroke #4,49,49,30
Drop to 97,0,1,30
Drop to 178,0,1,30
Drop to 295,0,1,30
Drop to 508,1,1,30
Drop to 509,1,1,30
Drop to 157,0,1,30
Drop to 121,0,1,30
Slater Hall,0,21,30
Drop to 702,1,1,30
Drop to 421,0,1,30
Chapin House,6,6,30
Gregorian Quad A,6,76,30
Drop to 462,1,1,30
Gregorian Quad B,2,53,30
Barbour Hall,16,16,30
111 Brown Street,6,6,30
Grad center A,0,83,30
Olney House,16,16,30
Young Orchard #10,0,12,30
Fake Building,10,19,30
Littlefield Hall,16,16,30
Machado House,11,11,30
Pass,37,49,30
Drop to 370,0,1,30
Drop to 720,1,1,30
Drop to 312,0,1,30
Drop to 493,1,1,30
Drop to 491,1,1,30
Drop to 217,0,1,30
New Pembroke #1,3,14,30
Wayland House,19,19,30
Drop to 162,0,1,30
Drop to 741,1,1,30
Drop to 459,0,2,30
Drop to 164,0,1,30
Drop to 515,1,1,30
Drop to 257,0,1,30
Barbour Hall Apartments,29,29,30
Minden,17,57,30
Grad Center C,9,15,30
Drop to 483,1,1,30
Plantations House,9,9,30
315 Thayer,0,13,30
Sears House,14,14,30
Diman House,13,13,30
Drop to 533,1,1,30
Drop to 454,0,1,30
Marcy House,18,18,30
Drop to 473,1,1,30
Hope College,38,38,30
Caswell Hall,46,46,30
Harkness House,14,14,30
Drop to 22,0,1,30
Hegeman,0,31,30
Drop to 316,0,1,30
Perkins Hall,67,67,30
Goddard House,22,22,30
Young Orchard #4,0,12,30
Young Orchard #2,0,11,30
Drop to 329,0,1,30
New Pembroke #3,36,36,30
New Pembroke #2,1,16,30
Grad Center D,0,108,30
No Show,44,95,30
Grad Center B,5,18,30
Drop to 134,0,1,30
New Pembroke #4,49,49,30
Drop to 97,0,1,30
Drop to 178,0,1,30
Drop to 295,0,1,30
Drop to 508,1,1,30
Drop to 509,1,1,30
Drop to 157,0,1,30
Drop to 121,0,1,30
Slater Hall,0,21,30
Drop to 702,1,1,30
Drop to 421,0,1,30
Chapin House,6,6,30
Gregorian Quad A,5,76,30
Drop to 462,1,1,30
Gregorian Quad B,2,53,30
Barbour Hall,16,16,30
111 Brown Street,6,6,30
Grad center A,0,83,30
Olney House,16,16,30
Young Orchard #10,0,12,30
Fake Building,10,19,30
Littlefield Hall,16,16,30
Machado House,11,11,30
Pass,37,49,30
Drop to 370,0,1,30
Drop to 720,1,1,30
Drop to 312,0,1,30
Drop to 493,1,1,30
Drop to 491,1,1,30
Drop to 217,0,1,30
New Pembroke #1,3,14,30
Wayland House,19,19,30
Drop to 162,0,1,30
Drop to 741,1,1,30
Drop to 459,0,2,30
Drop to 164,0,1,30
Drop to 515,1,1,30
Drop to 257,0,1,30
Barbour Hall Apartments,29,29,30
Minden,17,57,30
Grad Center C,9,15,30
Drop to 483,1,1,30
Plantations House,9,9,30
315 Thayer,0,13,30
Sears House,14,14,30
Diman House,13,13,30
Drop to 533,1,1,30
Drop to 454,0,1,30
Marcy House,18,18,30
Drop to 473,1,1,30
Hope College,38,38,30
Caswell Hall,46,46,31
Harkness House,14,14,31
Drop to 22,0,1,31
Hegeman,0,31,31
Drop to 316,0,1,31
Perkins Hall,67,67,31
Goddard House,22,22,31
Young Orchard #4,0,12,31
Young Orchard #2,0,11,31
Drop to 329,0,1,31
New Pembroke #3,36,36,31
New Pembroke #2,1,16,31
Grad Center D,0,108,31
No Show,41,95,31
Grad Center B,4,18,31
Drop to 134,0,1,31
New Pembroke #4,49,49,31
Drop to 97,0,1,31
Drop to 178,0,1,31
Drop to 295,0,1,31
Drop to 508,1,1,31
Drop to 509,1,1,31
Drop to 157,0,1,31
Drop to 121,0,1,31
Slater Hall,0,21,31
Drop to 702,1,1,31
Drop to 421,0,1,31
Chapin House,6,6,31
Gregorian Quad A,0,76,31
Drop to 462,0,1,31
Gregorian Quad B,1,53,31
Barbour Hall,16,16,31
111 Brown Street,6,6,31
Grad center A,0,83,31
Olney House,16,16,31
Young Orchard #10,0,12,31
Fake Building,10,19,31
Littlefield Hall,16,16,31
Machado House,11,11,31
Pass,35,49,31
Drop to 370,0,1,31
Drop to 720,1,1,31
Drop to 312,0,1,31
Drop to 493,1,1,31
Drop to 491,1,1,31
Drop to 217,0,1,31
New Pembroke #1,2,14,31
Wayland House,19,19,31
Drop to 162,0,1,31
Drop to 741,1,1,31
Drop to 459,0,2,31
Drop to 164,0,1,31
Drop to 515,1,1,31
Drop to 257,0,1,31
Barbour Hall Apartments,29,29,31
Minden,17,57,31
Grad Center C,5,15,31
Drop to 483,1,1,31
Plantations House,9,9,31
315 Thayer,0,13,31
Sears House,14,14,31
Diman House,13,13,31
Drop to 533,1,1,31
Drop to 454,0,1,31
Marcy House,18,18,31
Drop to 473,1,1,31
Hope College,38,38,31
Caswell Hall,46,46,32
Harkness House,14,14,32
Drop to 22,0,1,32
Hegeman,0,31,32
Drop to 316,0,1,32
Perkins Hall,67,67,32
Goddard House,22,22,32
Young Orchard #4,0,12,32
Young Orchard #2,0,11,32
Drop to 329,0,1,32
New Pembroke #3,36,36,32
New Pembroke #2,0,16,32
Grad Center D,0,108,32
No Show,37,95,32
Grad Center B,3,18,32
Drop to 134,0,1,32
New Pembroke #4,49,49,32
Drop to 97,0,1,32
Drop to 178,0,1,32
Drop to 295,0,1,32
Drop to 508,1,1,32
Drop to 509,1,1,32
Drop to 157,0,1,32
Drop to 121,0,1,32
Slater Hall,0,21,32
Drop to 702,1,1,32
Drop to 421,0,1,32
Chapin House,6,6,32
Gregorian Quad A,0,76,32
Drop to 462,0,1,32
Gregorian Quad B,1,53,32
Barbour Hall,16,16,32
111 Brown Street,6,6,32
Grad center A,0,83,32
Olney House,16,16,32
Young Orchard #10,0,12,32
Fake Building,10,19,32
Littlefield Hall,16,16,32
Machado House,11,11,32
Pass,30,49,32
Drop to 370,0,1,32
Drop to 720,1,1,32
Drop to 312,0,1,32
Drop to 493,1,1,32
Drop to 491,0,1,32
Drop to 217,0,1,32
New Pembroke #1,2,14,32
Wayland House,19,19,32
Drop to 162,0,1,32
Drop to 741,1,1,32
Drop to 459,0,2,32
Drop to 164,0,1,32
Drop to 515,1,1,32
Drop to 257,0,1,32
Barbour Hall Apartments,29,29,32
Minden,17,57,32
Grad Center C,4,15,32
Drop to 483,0,1,32
Plantations House,9,9,32
315 Thayer,0,13,32
Sears House,14,14,32
Diman House,13,13,32
Drop to 533,1,1,32
Drop to 454,0,1,32
Marcy House,18,18,32
Drop to 473,0,1,32
Hope College,38,38,32
Caswell Hall,46,46,33
Harkness House,14,14,33
Drop to 22,0,1,33
Hegeman,0,31,33
Drop to 316,0,1,33
Perkins Hall,67,67,33
Goddard House,22,22,33
Young Orchard #4,0,12,33
Young Orchard #2,0,11,33
Drop to 329,0,1,33
New Pembroke #3,36,36,33
New Pembroke #2,0,16,33
Grad Center D,0,108,33
No Show,33,95,33
Grad Center B,1,18,33
Drop to 134,0,1,33
New Pembroke #4,49,49,33
Drop to 97,0,1,33
Drop to 178,0,1,33
Drop to 295,0,1,33
Drop to 508,1,1,33
Drop to 509,1,1,33
Drop to 157,0,1,33
Drop to 121,0,1,33
Slater Hall,0,21,33
Drop to 702,1,1,33
Drop to 421,0,1,33
Chapin House,6,6,33
Gregorian Quad A,0,76,33
Drop to 462,0,1,33
Gregorian Quad B,0,53,33
Barbour Hall,16,16,33
111 Brown Street,6,6,33
Grad center A,0,83,33
Olney House,16,16,33
Young Orchard #10,0,12,33
Fake Building,10,19,33
Littlefield Hall,16,16,33
Machado House,11,11,33
Pass,25,49,33
Drop to 370,0,1,33
Drop to 720,1,1,33
Drop to 312,0,1,33
Drop to 493,0,1,33
Drop to 491,0,1,33
Drop to 217,0,1,33
New Pembroke #1,1,14,33
Wayland House,19,19,33
Drop to 162,0,1,33
Drop to 741,1,1,33
Drop to 459,0,2,33
Drop to 164,0,1,33
Drop to 515,1,1,33
Drop to 257,0,1,33
Barbour Hall Apartments,29,29,33
Minden,17,57,33
Grad Center C,2,15,33
Drop to 483,0,1,33
Plantations House,9,9,33
315 Thayer,0,13,33
Sears House,14,14,33
Diman House,13,13,33
Drop to 533,1,1,33
Drop to 454,0,1,33
Marcy House,18,18,33
Drop to 473,0,1,33
Hope College,38,38,33
Caswell Hall,46,46,34
Harkness House,14,14,34
Drop to 22,0,1,34
Hegeman,0,31,34
Drop to 316,0,1,34
Perkins Hall,67,67,34
Goddard House,22,22,34
Young Orchard #4,0,12,34
Young Orchard #2,0,11,34
Drop to 329,0,1,34
New Pembroke #3,36,36,34
New Pembroke #2,0,16,34
Grad Center D,0,108,34
No Show,26,95,34
Grad Center B,0,18,34
Drop to 134,0,1,34
New Pembroke #4,49,49,34
Drop to 97,0,1,34
Drop to 178,0,1,34
Drop to 295,0,1,34
Drop to 508,0,1,34
Drop to 509,0,1,34
Drop to 157,0,1,34
Drop to 121,0,1,34
Slater Hall,0,21,34
Drop to 702,1,1,34
Drop to 421,0,1,34
Chapin House,6,6,34
Gregorian Quad A,0,76,34
Drop to 462,0,1,34
Gregorian Quad B,0,53,34
Barbour Hall,16,16,34
111 Brown Street,6,6,34
Grad center A,0,83,34
Olney House,16,16,34
Young Orchard #10,0,12,34
Fake Building,10,19,34
Littlefield Hall,16,16,34
Machado House,11,11,34
Pass,23,49,34
Drop to 370,0,1,34
Drop to 720,1,1,34
Drop to 312,0,1,34
Drop to 493,0,1,34
Drop to 491,0,1,34
Drop to 217,0,1,34
New Pembroke #1,1,14,34
Wayland House,19,19,34
Drop to 162,0,1,34
Drop to 741,1,1,34
Drop to 459,0,2,34
Drop to 164,0,1,34
Drop to 515,0,1,34
Drop to 257,0,1,34
Barbour Hall Apartments,29,29,34
Minden,17,57,34
Grad Center C,1,15,34
Drop to 483,0,1,34
Plantations House,9,9,34
315 Thayer,0,13,34
Sears House,14,14,34
Diman House,13,13,34
Drop to 533,0,1,34
Drop to 454,0,1,34
Marcy House,18,18,34
Drop to 473,0,1,34
Hope College,38,38,34
Caswell Hall,46,46,35
Harkness House,14,14,35
Drop to 22,0,1,35
Hegeman,0,31,35
Drop to 316,0,1,35
Perkins Hall,67,67,35
Goddard House,22,22,35
Young Orchard #4,0,12,35
Young Orchard #2,0,11,35
Drop to 329,0,1,35
New Pembroke #3,36,36,35
New Pembroke #2,0,16,35
Grad Center D,0,108,35
No Show,17,95,35
Grad Center B,0,18,35
Drop to 134,0,1,35
New Pembroke #4,49,49,35
Drop to 97,0,1,35
Drop to 178,0,1,35
Drop to 295,0,1,35
Drop to 508,0,1,35
Drop to 509,0,1,35
Drop to 157,0,1,35
Drop to 121,0,1,35
Slater Hall,0,21,35
Drop to 702,1,1,35
Drop to 421,0,1,35
Chapin House,6,6,35
Gregorian Quad A,0,76,35
Drop to 462,0,1,35
Gregorian Quad B,0,53,35
Barbour Hall,16,16,35
111 Brown Street,6,6,35
Grad center A,0,83,35
Olney House,16,16,35
Young Orchard #10,0,12,35
Fake Building,10,19,35
Littlefield Hall,16,16,35
Machado House,11,11,35
Pass,18,49,35
Drop to 370,0,1,35
Drop to 720,1,1,35
Drop to 312,0,1,35
Drop to 493,0,1,35
Drop to 491,0,1,35
Drop to 217,0,1,35
New Pembroke #1,1,14,35
Wayland House,19,19,35
Drop to 162,0,1,35
Drop to 741,1,1,35
Drop to 459,0,2,35
Drop to 164,0,1,35
Drop to 515,0,1,35
Drop to 257,0,1,35
Barbour Hall Apartments,29,29,35
Minden,17,57,35
Grad Center C,0,15,35
Drop to 483,0,1,35
Plantations House,9,9,35
315 Thayer,0,13,35
Sears House,14,14,35
Diman House,13,13,35
Drop to 533,0,1,35
Drop to 454,0,1,35
Marcy House,18,18,35
Drop to 473,0,1,35
Hope College,38,38,35
Caswell Hall,46,46,36
Harkness House,14,14,36
Drop to 22,0,1,36
Hegeman,0,31,36
Drop to 316,0,1,36
Perkins Hall,67,67,36
Goddard House,22,22,36
Young Orchard #4,0,12,36
Young Orchard #2,0,11,36
Drop to 329,0,1,36
New Pembroke #3,36,36,36
New Pembroke #2,0,16,36
Grad Center D,0,108,36
No Show,9,95,36
Grad Center B,0,18,36
Drop to 134,0,1,36
New Pembroke #4,49,49,36
Drop to 97,0,1,36
Drop to 178,0,1,36
Drop to 295,0,1,36
Drop to 508,0,1,36
Drop to 509,0,1,36
Drop to 157,0,1,36
Drop to 121,0,1,36
Slater Hall,0,21,36
Drop to 702,1,1,36
Drop to 421,0,1,36
Chapin House,6,6,36
Gregorian Quad A,0,76,36
Drop to 462,0,1,36
Gregorian Quad B,0,53,36
Barbour Hall,16,16,36
111 Brown Street,6,6,36
Grad center A,0,83,36
Olney House,16,16,36
Young Orchard #10,0,12,36
Fake Building,8,19,36
Littlefield Hall,16,16,36
Machado House,11,11,36
Pass,16,49,36
Drop to 370,0,1,36
Drop to 720,1,1,36
Drop to 312,0,1,36
Drop to 493,0,1,36
Drop to 491,0,1,36
Drop to 217,0,1,36
New Pembroke #1,0,14,36
Wayland House,12,19,36
Drop to 162,0,1,36
Drop to 741,1,1,36
Drop to 459,0,2,36
Drop to 164,0,1,36
Drop to 515,0,1,36
Drop to 257,0,1,36
Barbour Hall Apartments,29,29,36
Minden,15,57,36
Grad Center C,0,15,36
Drop to 483,0,1,36
Plantations House,9,9,36
315 Thayer,0,13,36
Sears House,14,14,36
Diman House,13,13,36
Drop to 533,0,1,36
Drop to 454,0,1,36
Marcy House,18,18,36
Drop to 473,0,1,36
Hope College,37,38,36
Caswell Hall,43,46,37
Harkness House,14,14,37
Drop to 22,0,1,37
Hegeman,0,31,37
Drop to 316,0,1,37
Perkins Hall,67,67,37
Goddard House,22,22,37
Young Orchard #4,0,12,37
Young Orchard #2,0,11,37
Drop to 329,0,1,37
New Pembroke #3,35,36,37
New Pembroke #2,0,16,37
Grad Center D,0,108,37
No Show,7,95,37
Grad Center B,0,18,37
Drop to 134,0,1,37
New Pembroke #4,48,49,37
Drop to 97,0,1,37
Drop to 178,0,1,37
Drop to 295,0,1,37
Drop to 508,0,1,37
Drop to 509,0,1,37
Drop to 157,0,1,37
Drop to 121,0,1,37
Slater Hall,0,21,37
Drop to 702,1,1,37
Drop to 421,0,1,37
Chapin House,6,6,37
Gregorian Quad A,0,76,37
Drop to 462,0,1,37
Gregorian Quad B,0,53,37
Barbour Hall,15,16,37
111 Brown Street,6,6,37
Grad center A,0,83,37
Olney House,15,16,37
Young Orchard #10,0,12,37
Fake Building,8,19,37
Littlefield Hall,16,16,37
Machado House,11,11,37
Pass,16,49,37
Drop to 370,0,1,37
Drop to 720,1,1,37
Drop to 312,0,1,37
Drop to 493,0,1,37
Drop to 491,0,1,37
Drop to 217,0,1,37
New Pembroke #1,0,14,37
Wayland House,12,19,37
Drop to 162,0,1,37
Drop to 741,1,1,37
Drop to 459,0,2,37
Drop to 164,0,1,37
Drop to 515,0,1,37
Drop to 257,0,1,37
Barbour Hall Apartments,29,29,37
Minden,15,57,37
Grad Center C,0,15,37
Drop to 483,0,1,37
Plantations House,8,9,37
315 Thayer,0,13,37
Sears House,14,14,37
Diman House,12,13,37
Drop to 533,0,1,37
Drop to 454,0,1,37
Marcy House,18,18,37
Drop to 473,0,1,37
Hope College,32,38,37
Caswell Hall,43,46,38
Harkness House,14,14,38
Drop to 22,0,1,38
Hegeman,0,31,38
Drop to 316,0,1,38
Perkins Hall,67,67,38
Goddard House,22,22,38
Young Orchard #4,0,12,38
Young Orchard #2,0,11,38
Drop to 329,0,1,38
New Pembroke #3,35,36,38
New Pembroke #2,0,16,38
Grad Center D,0,108,38
No Show,7,95,38
Grad Center B,0,18,38
Drop to 134,0,1,38
New Pembroke #4,46,49,38
Drop to 97,0,1,38
Drop to 178,0,1,38
Drop to 295,0,1,38
Drop to 508,0,1,38
Drop to 509,0,1,38
Drop to 157,0,1,38
Drop to 121,0,1,38
Slater Hall,0,21,38
Drop to 702,1,1,38
Drop to 421,0,1,38
Chapin House,6,6,38
Gregorian Quad A,0,76,38
Drop to 462,0,1,38
Gregorian Quad B,0,53,38
Barbour Hall,14,16,38
111 Brown Street,6,6,38
Grad center A,0,83,38
Olney House,15,16,38
Young Orchard #10,0,12,38
Fake Building,8,19,38
Littlefield Hall,16,16,38
Machado House,10,11,38
Pass,16,49,38
Drop to 370,0,1,38
Drop to 720,1,1,38
Drop to 312,0,1,38
Drop to 493,0,1,38
Drop to 491,0,1,38
Drop to 217,0,1,38
New Pembroke #1,0,14,38
Wayland House,12,19,38
Drop to 162,0,1,38
Drop to 741,1,1,38
Drop to 459,0,2,38
Drop to 164,0,1,38
Drop to 515,0,1,38
Drop to 257,0,1,38
Barbour Hall Apartments,29,29,38
Minden,10,57,38
Grad Center C,0,15,38
Drop to 483,0,1,38
Plantations House,6,9,38
315 Thayer,0,13,38
Sears House,14,14,38
Diman House,10,13,38
Drop to 533,0,1,38
Drop to 454,0,1,38
Marcy House,18,18,38
Drop to 473,0,1,38
Hope College,23,38,38
Caswell Hall,32,46,39
Harkness House,14,14,39
Drop to 22,0,1,39
Hegeman,0,31,39
Drop to 316,0,1,39
Perkins Hall,67,67,39
Goddard House,17,22,39
Young Orchard #4,0,12,39
Young Orchard #2,0,11,39
Drop to 329,0,1,39
New Pembroke #3,32,36,39
New Pembroke #2,0,16,39
Grad Center D,0,108,39
No Show,7,95,39
Grad Center B,0,18,39
Drop to 134,0,1,39
New Pembroke #4,46,49,39
Drop to 97,0,1,39
Drop to 178,0,1,39
Drop to 295,0,1,39
Drop to 508,0,1,39
Drop to 509,0,1,39
Drop to 157,0,1,39
Drop to 121,0,1,39
Slater Hall,0,21,39
Drop to 702,1,1,39
Drop to 421,0,1,39
Chapin House,6,6,39
Gregorian Quad A,0,76,39
Drop to 462,0,1,39
Gregorian Quad B,0,53,39
Barbour Hall,14,16,39
111 Brown Street,6,6,39
Grad center A,0,83,39
Olney House,15,16,39
Young Orchard #10,0,12,39
Fake Building,8,19,39
Littlefield Hall,16,16,39
Machado House,10,11,39
Pass,16,49,39
Drop to 370,0,1,39
Drop to 720,1,1,39
Drop to 312,0,1,39
Drop to 493,0,1,39
Drop to 491,0,1,39
Drop to 217,0,1,39
New Pembroke #1,0,14,39
Wayland House,11,19,39
Drop to 162,0,1,39
Drop to 741,1,1,39
Drop to 459,0,2,39
Drop to 164,0,1,39
Drop to 515,0,1,39
Drop to 257,0,1,39
Barbour Hall Apartments,28,29,39
Minden,10,57,39
Grad Center C,0,15,39
Drop to 483,0,1,39
Plantations House,5,9,39
315 Thayer,0,13,39
Sears House,13,14,39
Diman House,10,13,39
Drop to 533,0,1,39
Drop to 454,0,1,39
Marcy House,18,18,39
Drop to 473,0,1,39
Hope College,20,38,39
Caswell Hall,26,46,40
Harkness House,14,14,40
Drop to 22,0,1,40
Hegeman,0,31,40
Drop to 316,0,1,40
Perkins Hall,67,67,40
Goddard House,17,22,40
Young Orchard #4,0,12,40
Young Orchard #2,0,11,40
Drop to 329,0,1,40
New Pembroke #3,30,36,40
New Pembroke #2,0,16,40
Grad Center D,0,108,40
No Show,7,95,40
Grad Center B,0,18,40
Drop to 134,0,1,40
New Pembroke #4,46,49,40
Drop to 97,0,1,40
Drop to 178,0,1,40
Drop to 295,0,1,40
Drop to 508,0,1,40
Drop to 509,0,1,40
Drop to 157,0,1,40
Drop to 121,0,1,40
Slater Hall,0,21,40
Drop to 702,1,1,40
Drop to 421,0,1,40
Chapin House,6,6,40
Gregorian Quad A,0,76,40
Drop to 462,0,1,40
Gregorian Quad B,0,53,40
Barbour Hall,13,16,40
111 Brown Street,0,6,40
Grad center A,0,83,40
Olney House,13,16,40
Young Orchard #10,0,12,40
Fake Building,8,19,40
Littlefield Hall,14,16,40
Machado House,10,11,40
Pass,16,49,40
Drop to 370,0,1,40
Drop to 720,1,1,40
Drop to 312,0,1,40
Drop to 493,0,1,40
Drop to 491,0,1,40
Drop to 217,0,1,40
New Pembroke #1,0,14,40
Wayland House,10,19,40
Drop to 162,0,1,40
Drop to 741,1,1,40
Drop to 459,0,2,40
Drop to 164,0,1,40
Drop to 515,0,1,40
Drop to 257,0,1,40
Barbour Hall Apartments,26,29,40
Minden,9,57,40
Grad Center C,0,15,40
Drop to 483,0,1,40
Plantations House,5,9,40
315 Thayer,0,13,40
Sears House,12,14,40
Diman House,10,13,40
Drop to 533,0,1,40
Drop to 454,0,1,40
Marcy House,14,18,40
Drop to 473,0,1,40
Hope College,14,38,40
Caswell Hall,10,46,41
Harkness House,14,14,41
Drop to 22,0,1,41
Hegeman,0,31,41
Drop to 316,0,1,41
Perkins Hall,67,67,41
Goddard House,17,22,41
Young Orchard #4,0,12,41
Young Orchard #2,0,11,41
Drop to 329,0,1,41
New Pembroke #3,30,36,41
New Pembroke #2,0,16,41
Grad Center D,0,108,41
No Show,7,95,41
Grad Center B,0,18,41
Drop to 134,0,1,41
New Pembroke #4,46,49,41
Drop to 97,0,1,41
Drop to 178,0,1,41
Drop to 295,0,1,41
Drop to 508,0,1,41
Drop to 509,0,1,41
Drop to 157,0,1,41
Drop to 121,0,1,41
Slater Hall,0,21,41
Drop to 702,0,1,41
Drop to 421,0,1,41
Chapin House,6,6,41
Gregorian Quad A,0,76,41
Drop to 462,0,1,41
Gregorian Quad B,0,53,41
Barbour Hall,12,16,41
111 Brown Street,0,6,41
Grad center A,0,83,41
Olney House,13,16,41
Young Orchard #10,0,12,41
Fake Building,8,19,41
Littlefield Hall,7,16,41
Machado House,9,11,41
Pass,16,49,41
Drop to 370,0,1,41
Drop to 720,0,1,41
Drop to 312,0,1,41
Drop to 493,0,1,41
Drop to 491,0,1,41
Drop to 217,0,1,41
New Pembroke #1,0,14,41
Wayland House,10,19,41
Drop to 162,0,1,41
Drop to 741,1,1,41
Drop to 459,0,2,41
Drop to 164,0,1,41
Drop to 515,0,1,41
Drop to 257,0,1,41
Barbour Hall Apartments,21,29,41
Minden,9,57,41
Grad Center C,0,15,41
Drop to 483,0,1,41
Plantations House,5,9,41
315 Thayer,0,13,41
Sears House,12,14,41
Diman House,10,13,41
Drop to 533,0,1,41
Drop to 454,0,1,41
Marcy House,14,18,41
Drop to 473,0,1,41
Hope College,14,38,41
Caswell Hall,4,46,42
Harkness House,12,14,42
Drop to 22,0,1,42
Hegeman,0,31,42
Drop to 316,0,1,42
Perkins Hall,67,67,42
Goddard House,16,22,42
Young Orchard #4,0,12,42
Young Orchard #2,0,11,42
Drop to 329,0,1,42
New Pembroke #3,29,36,42
New Pembroke #2,0,16,42
Grad Center D,0,108,42
No Show,7,95,42
Grad Center B,0,18,42
Drop to 134,0,1,42
New Pembroke #4,44,49,42
Drop to 97,0,1,42
Drop to 178,0,1,42
Drop to 295,0,1,42
Drop to 508,0,1,42
Drop to 509,0,1,42
Drop to 157,0,1,42
Drop to 121,0,1,42
Slater Hall,0,21,42
Drop to 702,0,1,42
Drop to 421,0,1,42
Chapin House,6,6,42
Gregorian Quad A,0,76,42
Drop to 462,0,1,42
Gregorian Quad B,0,53,42
Barbour Hall,9,16,42
111 Brown Street,0,6,42
Grad center A,0,83,42
Olney House,12,16,42
Young Orchard #10,0,12,42
Fake Building,8,19,42
Littlefield Hall,3,16,42
Machado House,9,11,42
Pass,16,49,42
Drop to 370,0,1,42
Drop to 720,0,1,42
Drop to 312,0,1,42
Drop to 493,0,1,42
Drop to 491,0,1,42
Drop to 217,0,1,42
New Pembroke #1,0,14,42
Wayland House,10,19,42
Drop to 162,0,1,42
Drop to 741,1,1,42
Drop to 459,0,2,42
Drop to 164,0,1,42
Drop to 515,0,1,42
Drop to 257,0,1,42
Barbour Hall Apartments,20,29,42
Minden,6,57,42
Grad Center C,0,15,42
Drop to 483,0,1,42
Plantations House,5,9,42
315 Thayer,0,13,42
