Number,Residence Hall,Room,Occupancy,Time
379,New Pembroke #3,105,1,2008-04-07 08:53:17
380,Machado,120,1,2008-04-07 08:53:37
381,Minden,308,2,2008-04-07 08:54:09
382,Drop to 415,,,2008-04-07 08:54:15
383,New Pembroke #4,403,1,2008-04-07 08:54:28
384,Archibald House,302,1,2008-04-07 08:54:43
384,Archibald House,304,1,2008-04-07 08:54:44
384,Archibald House,306,1,2008-04-07 08:54:48
385,Barbour Hall Apartments,370,4,2008-04-07 08:54:56
386,Barbour Hall Apartments,50,3,2008-04-07 08:55:13
386,Olney House,321,1,2008-04-07 08:55:18
387,Goddard House,306B,1,2008-04-07 08:55:24
388,Goddard House,306A,1,2008-04-07 08:55:41
388,Olney House,324,1,2008-04-07 08:55:36
389,Chapin House,212,1,2008-04-07 08:55:54
390,Morriss Hall,301,6,2008-04-07 08:56:04
391,Poland House,205,1,2008-04-07 08:56:14
392,Grad Center B,610,6,2008-04-07 08:56:20
393,Barbour Hall Apartments,360,5,2008-04-07 08:56:31
394,Slater Hall,303,2,2008-04-07 08:56:49
394,Slater Hall,304,4,2008-04-07 08:56:46
395,New Pembroke #2,301,1,2008-04-07 08:57:18
395,New Pembroke #2,303,1,2008-04-07 08:57:22
396,Chapin House,320,1,2008-04-07 08:57:41
397,Archibald House,303,1,2008-04-07 08:57:51
398,Minden,415,3,2008-04-07 08:57:56
399,No Show,,,2008-04-07 08:58:13
400,Barbour Hall,305,2,2008-04-07 08:58:42
400,Chapin House,326A,1,2008-04-07 08:58:51
400,Grad Center A,340,6,2008-04-07 08:58:46
401,Barbour Hall Apartments,390,4,2008-04-07 08:59:13
402,New Pembroke #4,217,1,2008-04-07 08:59:31
403,Poland House,325,1,2008-04-07 09:00:25
404,No Show,,,2008-04-07 09:00:41
405,Barbour Hall Apartments,180,4,2008-04-07 09:01:29
406,No Show,,,2008-04-07 09:01:50
407,No Show,,,2008-04-07 09:02:06
408,Grad Center C,510,6,2008-04-07 09:02:19
409,Grad Center A,430,5,2008-04-07 09:02:32
410,Slater Hall,403,2,2008-04-07 09:02:44
411,Grad Center C,530,5,2008-04-07 09:02:57
412,New Pembroke #4,219,1,2008-04-07 09:03:26
413,New Pembroke #4,209,1,2008-04-07 09:03:30
414,Archibald House,217,1,2008-04-07 09:04:40
414,Minden,201,3,2008-04-07 09:04:31
415,Wayland House,400B,7,2008-04-07 09:04:53
416,New Pembroke #4,321,1,2008-04-07 09:06:47
417,Minden,113,3,2008-04-07 09:07:05
418,Minden,601,3,2008-04-07 09:07:15
419,New Pembroke #4,327,1,2008-04-07 09:07:29
420,Gregorian Quad A,409,2,2008-04-07 09:07:43
421,Drop to 422,,,2008-04-07 09:07:57
422,Grad Center C,430,5,2008-04-07 09:08:20
422,New Pembroke #4,303,1,2008-04-07 09:08:26
423,New Pembroke #2,103,1,2008-04-07 09:08:35
424,Archibald House,221,1,2008-04-07 09:09:13
425,No Show,,,2008-04-07 09:09:15
426,No Show,,,2008-04-07 09:09:30
427,Jameson House,319,1,2008-04-07 09:09:41
428,No Show,,,2008-04-07 09:09:59
429,New Pembroke #4,325,1,2008-04-07 09:10:08
430,New Pembroke #4,301,1,2008-04-07 09:10:36
431,Chapin House,326B,1,2008-04-07 09:10:52
432,Barbour Hall,206,2,2008-04-07 09:11:03
433,New Pembroke #4,425,1,2008-04-07 09:11:21
434,Poland House,208,1,2008-04-07 09:11:31
435,No Show,,,2008-04-07 09:12:07
436,No Show,,,2008-04-07 09:12:22
437,Diman House,310,1,2008-04-07 09:12:44
437,Minden,215,3,2008-04-07 09:12:35
438,New Pembroke #4,313,1,2008-04-07 09:13:15
439,Mead House,109,1,2008-04-07 09:13:29
439,Mead House,113,1,2008-04-07 09:13:33
440,Archibald House,418,1,2008-04-07 09:13:37
441,New Pembroke #4,401,1,2008-04-07 09:13:45
442,New Pembroke #4,427,1,2008-04-07 09:13:54
443,Bronson House,204,1,2008-04-07 09:14:11
444,Poland House,323,1,2008-04-07 09:14:18
445,Poland House,324,1,2008-04-07 09:14:33
446,Diman House,325,1,2008-04-07 09:15:17
446,Jameson House,114,1,2008-04-07 09:16:05
446,Marcy House,400B,6,2008-04-07 09:14:49
447,Olney House,214,2,2008-04-07 09:16:16
448,New Pembroke #4,326,1,2008-04-07 09:16:29
449,New Pembroke #4,323,1,2008-04-07 09:16:34
450,Machado,38,1,2008-04-07 09:16:43
451,Drop to 588,,,2008-04-07 09:17:05
452,Archibald House,218,1,2008-04-07 09:17:25
453,Mead House,227,1,2008-04-07 09:17:34
453,Mead House,229,1,2008-04-07 09:17:38
454,Poland House,201,1,2008-04-07 09:17:43
455,No Show,,,2008-04-07 09:18:05
